bear,year,day,juliandate,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33490,16,137,16137,16.05.2016,19,:01,19:01:00,30.87845,-88.08914
33490,16,137,16137,16.05.2016,20,:01,20:01:00,30.87884,-88.08856
33490,16,137,16137,16.05.2016,22,:01,22:01:00,30.87872,-88.0885
33490,16,137,16137,16.05.2016,23,:02,23:02:00,30.87894,-88.08846
33490,16,138,16138,17.05.2016,1,:01,1:01:00,30.87898,-88.0886
33490,16,138,16138,17.05.2016,2,:01,2:01:00,30.87913,-88.08854
33490,16,138,16138,17.05.2016,3,:01,3:01:00,30.87876,-88.08864
33490,16,138,16138,17.05.2016,4,:01,4:01:00,30.87887,-88.0885
33490,16,138,16138,17.05.2016,6,:01,6:01:00,30.8801,-88.08832
33490,16,138,16138,17.05.2016,7,:00,7:00:00,30.88385,-88.08554
33490,16,138,16138,17.05.2016,8,:01,8:01:00,30.88861,-88.08347
33490,16,138,16138,17.05.2016,9,:01,9:01:00,30.8869,-88.08426
33490,16,138,16138,17.05.2016,12,:01,12:01:00,30.88684,-88.08422
33490,16,138,16138,17.05.2016,13,:00,13:00:00,30.88893,-88.0837
33490,16,138,16138,17.05.2016,14,:00,14:00:00,30.88917,-88.08359
33490,16,138,16138,17.05.2016,15,:00,15:00:00,30.889,-88.08312
33490,16,138,16138,17.05.2016,16,:02,16:02:00,30.88831,-88.08203
33490,16,138,16138,17.05.2016,17,:00,17:00:00,30.88591,-88.08251
33490,16,138,16138,17.05.2016,18,:01,18:01:00,30.88279,-88.08283
33490,16,138,16138,17.05.2016,19,:01,19:01:00,30.88239,-88.08319
33490,16,138,16138,17.05.2016,20,:00,20:00:00,30.87969,-88.08419
33490,16,138,16138,17.05.2016,21,:00,21:00:00,30.87973,-88.08424
33490,16,138,16138,17.05.2016,22,:00,22:00:00,30.87968,-88.08425
33490,16,138,16138,17.05.2016,23,:00,23:00:00,30.88001,-88.0847
33490,16,139,16139,18.05.2016,0,:00,0:00:00,30.87964,-88.08417
33490,16,139,16139,18.05.2016,1,:00,1:00:00,30.8797,-88.08419
33490,16,139,16139,18.05.2016,2,:00,2:00:00,30.87969,-88.08424
33490,16,139,16139,18.05.2016,3,:00,3:00:00,30.87973,-88.08422
33490,16,142,16142,21.05.2016,4,:00,4:00:00,30.87971,-88.0842
33490,16,142,16142,21.05.2016,5,:01,5:01:00,30.87969,-88.08419
33490,16,142,16142,21.05.2016,6,:00,6:00:00,30.87968,-88.08425
33490,16,142,16142,21.05.2016,8,:01,8:01:00,30.87972,-88.08426
33490,16,142,16142,21.05.2016,9,:00,9:00:00,30.87971,-88.08416
33490,16,142,16142,21.05.2016,13,:00,13:00:00,30.87974,-88.08422
33490,16,142,16142,21.05.2016,15,:00,15:00:00,30.87974,-88.08426
33490,16,142,16142,21.05.2016,16,:00,16:00:00,30.87972,-88.08417
33490,16,142,16142,21.05.2016,20,:00,20:00:00,30.87975,-88.08422
33490,16,142,16142,21.05.2016,21,:00,21:00:00,30.87969,-88.08423
33490,16,143,16143,22.05.2016,1,:00,1:00:00,30.87973,-88.08423
33490,16,143,16143,22.05.2016,2,:00,2:00:00,30.87964,-88.08412
33490,16,143,16143,22.05.2016,3,:00,3:00:00,30.87969,-88.0842
33490,16,143,16143,22.05.2016,4,:00,4:00:00,30.87973,-88.08425
33490,16,143,16143,22.05.2016,5,:00,5:00:00,30.87973,-88.08419
33490,16,143,16143,22.05.2016,6,:00,6:00:00,30.87969,-88.08424
33490,16,143,16143,22.05.2016,7,:00,7:00:00,30.87968,-88.08419
33490,16,143,16143,22.05.2016,8,:00,8:00:00,30.87973,-88.08423
33490,16,143,16143,22.05.2016,9,:00,9:00:00,30.87981,-88.08419
33490,16,143,16143,22.05.2016,10,:00,10:00:00,30.87975,-88.08423
33490,16,143,16143,22.05.2016,11,:00,11:00:00,30.87976,-88.08429
33490,16,143,16143,22.05.2016,12,:00,12:00:00,30.87964,-88.08422
33490,16,143,16143,22.05.2016,13,:00,13:00:00,30.87973,-88.08422
33490,16,143,16143,22.05.2016,14,:00,14:00:00,30.87972,-88.0842
33490,16,143,16143,22.05.2016,15,:00,15:00:00,30.87971,-88.08423
33490,16,143,16143,22.05.2016,16,:00,16:00:00,30.87965,-88.08422
33490,16,143,16143,22.05.2016,17,:00,17:00:00,30.87996,-88.08432
33490,16,143,16143,22.05.2016,18,:01,18:01:00,30.8797,-88.08424
33490,16,143,16143,22.05.2016,19,:00,19:00:00,30.87975,-88.08424
33490,16,143,16143,22.05.2016,20,:00,20:00:00,30.87976,-88.08422
33490,16,143,16143,22.05.2016,21,:00,21:00:00,30.87971,-88.08426
33490,16,143,16143,22.05.2016,22,:00,22:00:00,30.87964,-88.08419
33490,16,143,16143,22.05.2016,23,:00,23:00:00,30.87973,-88.08424
33490,16,144,16144,23.05.2016,0,:00,0:00:00,30.87981,-88.08433
33490,16,144,16144,23.05.2016,1,:00,1:00:00,30.87972,-88.08423
33490,16,144,16144,23.05.2016,2,:00,2:00:00,30.87971,-88.08424
33490,16,144,16144,23.05.2016,3,:00,3:00:00,30.8797,-88.08422
33490,16,144,16144,23.05.2016,4,:00,4:00:00,30.87971,-88.08422
33490,16,144,16144,23.05.2016,5,:00,5:00:00,30.87969,-88.08419
33490,16,144,16144,23.05.2016,6,:00,6:00:00,30.87974,-88.08424
33490,16,144,16144,23.05.2016,7,:00,7:00:00,30.87972,-88.08427
33490,16,144,16144,23.05.2016,8,:00,8:00:00,30.87978,-88.08426
33490,16,144,16144,23.05.2016,9,:00,9:00:00,30.87973,-88.08419
33490,16,144,16144,23.05.2016,10,:00,10:00:00,30.87973,-88.08423
33490,16,144,16144,23.05.2016,11,:00,11:00:00,30.87948,-88.08397
33490,16,144,16144,23.05.2016,12,:00,12:00:00,30.87972,-88.08422
33490,16,144,16144,23.05.2016,13,:00,13:00:00,30.87964,-88.08417
33490,16,144,16144,23.05.2016,14,:00,14:00:00,30.87958,-88.08397
33490,16,144,16144,23.05.2016,15,:00,15:00:00,30.87968,-88.08422
33490,16,144,16144,23.05.2016,16,:00,16:00:00,30.87967,-88.08419
33490,16,144,16144,23.05.2016,17,:00,17:00:00,30.87979,-88.08422
33490,16,144,16144,23.05.2016,18,:01,18:01:00,30.87969,-88.08422
33490,16,144,16144,23.05.2016,19,:00,19:00:00,30.87975,-88.08424
33490,16,144,16144,23.05.2016,20,:01,20:01:00,30.87971,-88.0842
33490,16,144,16144,23.05.2016,21,:00,21:00:00,30.87968,-88.08417
33490,16,144,16144,23.05.2016,22,:00,22:00:00,30.87967,-88.08422
33490,16,144,16144,23.05.2016,23,:01,23:01:00,30.87969,-88.08422
33490,16,145,16145,24.05.2016,0,:00,0:00:00,30.87972,-88.08422
33490,16,145,16145,24.05.2016,1,:00,1:00:00,30.87969,-88.08422
33490,16,145,16145,24.05.2016,2,:00,2:00:00,30.87969,-88.08423
33490,16,145,16145,24.05.2016,3,:00,3:00:00,30.87969,-88.08423
33490,16,145,16145,24.05.2016,4,:00,4:00:00,30.87967,-88.08419
33490,16,145,16145,24.05.2016,5,:00,5:00:00,30.87971,-88.08419
33490,16,145,16145,24.05.2016,6,:00,6:00:00,30.8797,-88.08422
33490,16,145,16145,24.05.2016,7,:00,7:00:00,30.87969,-88.08426
33490,16,145,16145,24.05.2016,8,:00,8:00:00,30.87934,-88.0839
33490,16,145,16145,24.05.2016,9,:01,9:01:00,30.87971,-88.08422
33490,16,145,16145,24.05.2016,10,:00,10:00:00,30.87971,-88.08422
33490,16,145,16145,24.05.2016,11,:00,11:00:00,30.8797,-88.0842
33490,16,145,16145,24.05.2016,12,:00,12:00:00,30.87969,-88.08425
33490,16,145,16145,24.05.2016,13,:00,13:00:00,30.87972,-88.08422
33490,16,145,16145,24.05.2016,14,:00,14:00:00,30.87972,-88.08422
33490,16,145,16145,24.05.2016,15,:00,15:00:00,30.87968,-88.08424
33490,16,145,16145,24.05.2016,16,:00,16:00:00,30.87969,-88.08425
33490,16,145,16145,24.05.2016,17,:00,17:00:00,30.87991,-88.08429
33490,16,145,16145,24.05.2016,18,:00,18:00:00,30.87968,-88.08424
33490,16,145,16145,24.05.2016,19,:00,19:00:00,30.8796,-88.08419
33490,16,145,16145,24.05.2016,20,:00,20:00:00,30.87972,-88.08425
33490,16,145,16145,24.05.2016,21,:00,21:00:00,30.87976,-88.08427
33490,16,145,16145,24.05.2016,22,:00,22:00:00,30.8797,-88.08422
33490,16,145,16145,24.05.2016,23,:00,23:00:00,30.87963,-88.08426
33490,16,146,16146,25.05.2016,0,:00,0:00:00,30.87971,-88.08422
33490,16,146,16146,25.05.2016,1,:00,1:00:00,30.8797,-88.08422
33490,16,146,16146,25.05.2016,2,:00,2:00:00,30.87978,-88.08422
33490,16,146,16146,25.05.2016,3,:01,3:01:00,30.87971,-88.08422
33490,16,146,16146,25.05.2016,4,:00,4:00:00,30.87974,-88.08422
33490,16,146,16146,25.05.2016,5,:01,5:01:00,30.8797,-88.08424
33490,16,146,16146,25.05.2016,6,:00,6:00:00,30.87961,-88.08423
33490,16,146,16146,25.05.2016,7,:01,7:01:00,30.87961,-88.08422
33490,16,146,16146,25.05.2016,8,:00,8:00:00,30.87974,-88.08424
33490,16,146,16146,25.05.2016,9,:01,9:01:00,30.87971,-88.08422
33490,16,146,16146,25.05.2016,10,:00,10:00:00,30.8797,-88.08422
33490,16,146,16146,25.05.2016,11,:00,11:00:00,30.87971,-88.08423
33490,16,146,16146,25.05.2016,12,:00,12:00:00,30.87975,-88.08431
33490,16,146,16146,25.05.2016,13,:00,13:00:00,30.87968,-88.08422
33490,16,146,16146,25.05.2016,14,:00,14:00:00,30.8797,-88.08422
33490,16,147,16147,26.05.2016,21,:00,21:00:00,30.58521,-88.21504
33490,16,147,16147,26.05.2016,22,:00,22:00:00,30.58522,-88.21488
33490,16,147,16147,26.05.2016,23,:01,23:01:00,30.5853,-88.21496
33490,16,148,16148,27.05.2016,3,:00,3:00:00,30.58532,-88.21495
33490,16,148,16148,27.05.2016,4,:00,4:00:00,30.58532,-88.21495
33490,16,148,16148,27.05.2016,5,:00,5:00:00,30.58526,-88.21498
33490,16,148,16148,27.05.2016,6,:00,6:00:00,30.58527,-88.21498
33490,16,148,16148,27.05.2016,7,:00,7:00:00,30.58516,-88.21491
33490,16,148,16148,27.05.2016,8,:00,8:00:00,30.58529,-88.21501
33490,16,148,16148,27.05.2016,9,:00,9:00:00,30.58535,-88.21496
33490,16,148,16148,27.05.2016,10,:00,10:00:00,30.58531,-88.21494
33490,16,148,16148,27.05.2016,11,:00,11:00:00,30.58535,-88.21495
33490,16,148,16148,27.05.2016,12,:00,12:00:00,30.58515,-88.215
33490,16,148,16148,27.05.2016,13,:00,13:00:00,30.585,-88.21524
33490,16,148,16148,27.05.2016,14,:01,14:01:00,30.5853,-88.21492
33490,16,148,16148,27.05.2016,15,:00,15:00:00,30.58527,-88.21499
33490,16,148,16148,27.05.2016,16,:00,16:00:00,30.58511,-88.21485
33490,16,148,16148,27.05.2016,17,:00,17:00:00,30.58534,-88.21498
33490,16,148,16148,27.05.2016,18,:01,18:01:00,30.58511,-88.21511
33490,16,148,16148,27.05.2016,19,:00,19:00:00,30.58531,-88.21499
33490,16,148,16148,27.05.2016,20,:01,20:01:00,30.58521,-88.21489
33490,16,148,16148,27.05.2016,21,:01,21:01:00,30.5852,-88.21492
33490,16,148,16148,27.05.2016,22,:00,22:00:00,30.58519,-88.21495
33490,16,148,16148,27.05.2016,23,:00,23:00:00,30.5853,-88.21496
33490,16,149,16149,28.05.2016,0,:01,0:01:00,30.58525,-88.21495
33490,16,149,16149,28.05.2016,1,:00,1:00:00,30.58528,-88.21498
33490,16,149,16149,28.05.2016,2,:00,2:00:00,30.58527,-88.21489
33490,16,149,16149,28.05.2016,3,:00,3:00:00,30.58528,-88.21491
33490,16,149,16149,28.05.2016,4,:00,4:00:00,30.58527,-88.21488
33490,16,149,16149,28.05.2016,5,:01,5:01:00,30.58525,-88.21515
33490,16,149,16149,28.05.2016,6,:00,6:00:00,30.58524,-88.21498
33490,16,149,16149,28.05.2016,7,:00,7:00:00,30.58514,-88.21492
33490,16,149,16149,28.05.2016,8,:00,8:00:00,30.58526,-88.21492
33490,16,149,16149,28.05.2016,9,:00,9:00:00,30.58525,-88.21495
33490,16,149,16149,28.05.2016,10,:00,10:00:00,30.58523,-88.21496
33490,16,149,16149,28.05.2016,11,:00,11:00:00,30.58527,-88.21501
33490,16,149,16149,28.05.2016,12,:00,12:00:00,30.58523,-88.21485
33490,16,149,16149,28.05.2016,13,:00,13:00:00,30.58528,-88.21499
33490,16,149,16149,28.05.2016,14,:00,14:00:00,30.58528,-88.21494
33490,16,149,16149,28.05.2016,15,:00,15:00:00,30.58524,-88.21503
33490,16,149,16149,28.05.2016,16,:00,16:00:00,30.58523,-88.21499
33490,16,149,16149,28.05.2016,17,:01,17:01:00,30.58531,-88.21499
33490,16,149,16149,28.05.2016,18,:00,18:00:00,30.58533,-88.21501
33490,16,149,16149,28.05.2016,19,:00,19:00:00,30.5854,-88.215
33490,16,149,16149,28.05.2016,20,:01,20:01:00,30.58526,-88.21496
33490,16,149,16149,28.05.2016,21,:00,21:00:00,30.58527,-88.21498
33490,16,149,16149,28.05.2016,22,:00,22:00:00,30.58526,-88.21501
33490,16,149,16149,28.05.2016,23,:00,23:00:00,30.5854,-88.21488
33490,16,150,16150,29.05.2016,0,:00,0:00:00,30.58522,-88.21502
33490,16,150,16150,29.05.2016,1,:00,1:00:00,30.58522,-88.21488
33490,16,150,16150,29.05.2016,2,:01,2:01:00,30.58522,-88.21502
33490,16,150,16150,29.05.2016,3,:00,3:00:00,30.58521,-88.21495
33490,16,150,16150,29.05.2016,4,:01,4:01:00,30.5853,-88.21489
33490,16,150,16150,29.05.2016,5,:03,5:03:00,30.58529,-88.21492
33490,16,150,16150,29.05.2016,6,:00,6:00:00,30.58524,-88.21492
33490,16,150,16150,29.05.2016,7,:00,7:00:00,30.58534,-88.21498
33490,16,150,16150,29.05.2016,8,:01,8:01:00,30.58534,-88.21489
33490,16,150,16150,29.05.2016,9,:00,9:00:00,30.58524,-88.21498
33490,16,150,16150,29.05.2016,10,:00,10:00:00,30.58531,-88.215
33490,16,150,16150,29.05.2016,11,:00,11:00:00,30.58527,-88.21492
33490,16,150,16150,29.05.2016,12,:00,12:00:00,30.58527,-88.21492
33490,16,150,16150,29.05.2016,13,:00,13:00:00,30.58526,-88.21496
33490,16,150,16150,29.05.2016,14,:00,14:00:00,30.58533,-88.21492
33490,16,150,16150,29.05.2016,15,:00,15:00:00,30.58527,-88.21492
33490,16,150,16150,29.05.2016,16,:00,16:00:00,30.58524,-88.21494
33490,16,150,16150,29.05.2016,17,:01,17:01:00,30.58536,-88.21494
33490,16,150,16150,29.05.2016,18,:01,18:01:00,30.58526,-88.21499
33490,16,150,16150,29.05.2016,19,:00,19:00:00,30.58525,-88.21496
33490,16,150,16150,29.05.2016,20,:00,20:00:00,30.58528,-88.21495
33490,16,150,16150,29.05.2016,21,:00,21:00:00,30.58517,-88.21498
33490,16,150,16150,29.05.2016,22,:00,22:00:00,30.58514,-88.21492
33490,16,150,16150,29.05.2016,23,:00,23:00:00,30.58527,-88.21489
33490,16,151,16151,30.05.2016,0,:00,0:00:00,30.5853,-88.21496
33490,16,151,16151,30.05.2016,1,:01,1:01:00,30.58531,-88.21491
33490,16,151,16151,30.05.2016,2,:00,2:00:00,30.58531,-88.21502
33490,16,151,16151,30.05.2016,3,:00,3:00:00,30.58527,-88.21495
33490,16,151,16151,30.05.2016,4,:00,4:00:00,30.58525,-88.21496
33490,16,151,16151,30.05.2016,5,:01,5:01:00,30.58521,-88.21496
33490,16,151,16151,30.05.2016,6,:00,6:00:00,30.58523,-88.21498
33490,16,151,16151,30.05.2016,7,:00,7:00:00,30.58529,-88.21492
33490,16,151,16151,30.05.2016,8,:00,8:00:00,30.58531,-88.21495
33490,16,151,16151,30.05.2016,9,:00,9:00:00,30.58526,-88.21503
33490,16,151,16151,30.05.2016,10,:00,10:00:00,30.5853,-88.21495
33490,16,151,16151,30.05.2016,11,:00,11:00:00,30.58517,-88.21492
33490,16,151,16151,30.05.2016,12,:01,12:01:00,30.5853,-88.21495
33490,16,151,16151,30.05.2016,13,:00,13:00:00,30.58527,-88.21489
33490,16,151,16151,30.05.2016,14,:00,14:00:00,30.58527,-88.21494
33490,16,151,16151,30.05.2016,15,:00,15:00:00,30.5853,-88.21498
33490,16,151,16151,30.05.2016,16,:00,16:00:00,30.5853,-88.21496
33490,16,151,16151,30.05.2016,17,:00,17:00:00,30.58531,-88.21498
33490,16,151,16151,30.05.2016,18,:02,18:02:00,30.5853,-88.21496
33490,16,151,16151,30.05.2016,19,:00,19:00:00,30.58547,-88.21506
33490,16,151,16151,30.05.2016,20,:00,20:00:00,30.58527,-88.21495
33490,16,151,16151,30.05.2016,21,:00,21:00:00,30.5852,-88.21495
33490,16,151,16151,30.05.2016,22,:01,22:01:00,30.58525,-88.21488
33490,16,151,16151,30.05.2016,23,:00,23:00:00,30.58556,-88.2147
33490,16,152,16152,31.05.2016,0,:00,0:00:00,30.58518,-88.21495
33490,16,152,16152,31.05.2016,1,:02,1:02:00,30.58568,-88.21499
33490,16,152,16152,31.05.2016,2,:00,2:00:00,30.58549,-88.21485
33490,16,152,16152,31.05.2016,3,:00,3:00:00,30.58525,-88.21501
33490,16,152,16152,31.05.2016,4,:00,4:00:00,30.58521,-88.21501
33490,16,152,16152,31.05.2016,5,:01,5:01:00,30.58552,-88.2148
33490,16,152,16152,31.05.2016,6,:00,6:00:00,30.58527,-88.21495
33490,16,152,16152,31.05.2016,7,:00,7:00:00,30.58527,-88.21498
33490,16,152,16152,31.05.2016,8,:00,8:00:00,30.5853,-88.21489
33490,16,152,16152,31.05.2016,9,:00,9:00:00,30.58526,-88.215
33490,16,152,16152,31.05.2016,10,:00,10:00:00,30.58524,-88.21489
33490,16,152,16152,31.05.2016,11,:00,11:00:00,30.58529,-88.21501
33490,16,152,16152,31.05.2016,12,:00,12:00:00,30.58527,-88.21498
33490,16,152,16152,31.05.2016,13,:00,13:00:00,30.58533,-88.21492
33490,16,152,16152,31.05.2016,14,:00,14:00:00,30.5853,-88.21492
33490,16,152,16152,31.05.2016,15,:00,15:00:00,30.58529,-88.21502
33490,16,152,16152,31.05.2016,16,:00,16:00:00,30.58526,-88.215
33490,16,152,16152,31.05.2016,17,:01,17:01:00,30.58525,-88.21487
33490,16,152,16152,31.05.2016,18,:01,18:01:00,30.58528,-88.21502
33490,16,152,16152,31.05.2016,19,:00,19:00:00,30.58529,-88.21492
33490,16,152,16152,31.05.2016,20,:01,20:01:00,30.58516,-88.21494
33490,16,152,16152,31.05.2016,21,:00,21:00:00,30.58524,-88.21499
33490,16,152,16152,31.05.2016,22,:00,22:00:00,30.58523,-88.21494
33490,16,152,16152,31.05.2016,23,:01,23:01:00,30.58532,-88.21501
33490,16,153,16153,01.06.2016,0,:00,0:00:00,30.58524,-88.21498
33490,16,153,16153,01.06.2016,1,:00,1:00:00,30.58527,-88.21504
33490,16,153,16153,01.06.2016,2,:00,2:00:00,30.58525,-88.21498
33490,16,153,16153,01.06.2016,3,:00,3:00:00,30.58527,-88.21489
33490,16,153,16153,01.06.2016,4,:00,4:00:00,30.58532,-88.215
33490,16,153,16153,01.06.2016,5,:01,5:01:00,30.58532,-88.21495
33490,16,153,16153,01.06.2016,6,:00,6:00:00,30.58524,-88.21498
33490,16,153,16153,01.06.2016,7,:00,7:00:00,30.58518,-88.21487
33490,16,153,16153,01.06.2016,8,:01,8:01:00,30.58519,-88.21492
33490,16,153,16153,01.06.2016,9,:00,9:00:00,30.5853,-88.21498
33490,16,153,16153,01.06.2016,10,:00,10:00:00,30.58538,-88.21492
33490,16,153,16153,01.06.2016,11,:00,11:00:00,30.58525,-88.21499
33490,16,153,16153,01.06.2016,12,:00,12:00:00,30.58527,-88.21495
33490,16,153,16153,01.06.2016,13,:00,13:00:00,30.58524,-88.21495
33490,16,153,16153,01.06.2016,14,:00,14:00:00,30.5853,-88.21491
33490,16,153,16153,01.06.2016,15,:00,15:00:00,30.58526,-88.21492
33490,16,153,16153,01.06.2016,16,:01,16:01:00,30.58524,-88.21495
33490,16,153,16153,01.06.2016,17,:00,17:00:00,30.58529,-88.21509
33490,16,153,16153,01.06.2016,19,:01,19:01:00,30.58513,-88.215
33490,16,153,16153,01.06.2016,20,:00,20:00:00,30.58538,-88.21499
33490,16,153,16153,01.06.2016,21,:00,21:00:00,30.58522,-88.21501
33490,16,153,16153,01.06.2016,22,:00,22:00:00,30.58526,-88.21494
33490,16,153,16153,01.06.2016,23,:02,23:02:00,30.58535,-88.21513
33490,16,154,16154,02.06.2016,0,:01,0:01:00,30.58532,-88.21489
33490,16,154,16154,02.06.2016,1,:01,1:01:00,30.58553,-88.21492
33490,16,154,16154,02.06.2016,2,:00,2:00:00,30.58535,-88.21483
33490,16,154,16154,02.06.2016,3,:01,3:01:00,30.58537,-88.21511
33490,16,154,16154,02.06.2016,4,:01,4:01:00,30.58546,-88.21495
33490,16,154,16154,02.06.2016,5,:01,5:01:00,30.58534,-88.21495
33490,16,154,16154,02.06.2016,6,:00,6:00:00,30.58535,-88.21501
33490,16,154,16154,02.06.2016,7,:01,7:01:00,30.58518,-88.21495
33490,16,154,16154,02.06.2016,8,:01,8:01:00,30.5853,-88.21499
33490,16,154,16154,02.06.2016,9,:01,9:01:00,30.58535,-88.21492
33490,16,154,16154,02.06.2016,10,:00,10:00:00,30.58517,-88.21494
33490,16,154,16154,02.06.2016,11,:01,11:01:00,30.58526,-88.215
33490,16,154,16154,02.06.2016,12,:00,12:00:00,30.58526,-88.21495
33490,16,154,16154,02.06.2016,13,:00,13:00:00,30.58531,-88.21492
33490,16,154,16154,02.06.2016,14,:00,14:00:00,30.58523,-88.21501
33490,16,154,16154,02.06.2016,15,:02,15:02:00,30.58543,-88.215
33490,16,154,16154,02.06.2016,17,:02,17:02:00,30.58537,-88.21492
33490,16,154,16154,02.06.2016,18,:01,18:01:00,30.58543,-88.21483
33490,16,154,16154,02.06.2016,19,:00,19:00:00,30.58535,-88.21489
33490,16,154,16154,02.06.2016,20,:01,20:01:00,30.58514,-88.21496
33490,16,154,16154,02.06.2016,21,:00,21:00:00,30.58515,-88.21495
33490,16,154,16154,02.06.2016,22,:02,22:02:00,30.58534,-88.21483
33490,16,154,16154,02.06.2016,23,:00,23:00:00,30.5852,-88.21506
