bear,GMT.Date,GMT.Time,Latitude,Longitude
33487,28.06.2016,8:00:00,30.89209,-88.07718
33487,28.06.2016,9:00:00,30.89229,-88.07718
33487,28.06.2016,10:01:00,30.89216,-88.07733
33487,28.06.2016,11:00:00,30.89211,-88.07736
33487,28.06.2016,12:01:00,30.89245,-88.07633
33487,28.06.2016,13:00:00,30.89253,-88.07563
33487,28.06.2016,14:00:00,30.89263,-88.07576
33487,28.06.2016,15:00:00,30.89265,-88.07576
33487,28.06.2016,16:00:00,30.89277,-88.07585
33487,28.06.2016,17:00:00,30.89258,-88.07556
33487,28.06.2016,18:00:00,30.89315,-88.07421
33487,28.06.2016,19:00:00,30.89315,-88.07424
33487,28.06.2016,20:00:00,30.89533,-88.07602
33487,28.06.2016,21:00:00,30.90296,-88.07381
33487,29.06.2016,0:01:00,30.90428,-88.07537
33487,29.06.2016,1:00:00,30.90495,-88.07928
33487,29.06.2016,2:00:00,30.90602,-88.08091
33487,29.06.2016,3:00:00,30.90568,-88.0804
33487,29.06.2016,4:00:00,30.90723,-88.08013
33487,29.06.2016,5:00:00,30.90685,-88.08058
33487,29.06.2016,6:00:00,30.90708,-88.08028
33487,29.06.2016,7:00:00,30.90682,-88.08051
33487,29.06.2016,8:00:00,30.907,-88.08042
33487,29.06.2016,9:00:00,30.9074,-88.08011
33487,29.06.2016,10:01:00,30.90794,-88.07915
33487,29.06.2016,11:01:00,30.90645,-88.07836
33487,29.06.2016,12:01:00,30.9046,-88.07814
33487,29.06.2016,13:00:00,30.90496,-88.07819
33487,29.06.2016,14:00:00,30.90498,-88.07815
33487,29.06.2016,15:00:00,30.90365,-88.07495
33487,29.06.2016,16:00:00,30.88872,-88.07324
33487,29.06.2016,17:00:00,30.88393,-88.07808
33487,29.06.2016,18:00:00,30.88377,-88.07837
33487,29.06.2016,19:01:00,30.88378,-88.07837
33487,29.06.2016,20:00:00,30.88851,-88.07864
33487,29.06.2016,21:00:00,30.8852,-88.07755
33487,30.06.2016,0:01:00,30.90248,-88.07801
33487,30.06.2016,1:00:00,30.90047,-88.08337
33487,30.06.2016,2:00:00,30.90049,-88.08335
33487,30.06.2016,3:00:00,30.9005,-88.08336
33487,30.06.2016,4:00:00,30.9017,-88.07718
33487,30.06.2016,5:00:00,30.90513,-88.0805
33487,30.06.2016,6:00:00,30.90638,-88.08049
33487,30.06.2016,7:00:00,30.90641,-88.08053
33487,30.06.2016,8:00:00,30.90566,-88.08105
33487,30.06.2016,9:00:00,30.90554,-88.08097
33487,30.06.2016,10:01:00,30.90569,-88.08099
33487,30.06.2016,11:00:00,30.90615,-88.08362
33487,30.06.2016,12:01:00,30.90619,-88.0854
33487,30.06.2016,13:00:00,30.90634,-88.08592
33487,30.06.2016,14:00:00,30.90535,-88.08251
33487,30.06.2016,15:00:00,30.90534,-88.08252
33487,30.06.2016,16:03:00,30.90539,-88.08248
33487,30.06.2016,17:02:00,30.90536,-88.08263
33487,30.06.2016,18:01:00,30.90538,-88.08255
33487,30.06.2016,19:00:00,30.9054,-88.08248
33487,30.06.2016,20:00:00,30.90145,-88.08245
33487,30.06.2016,21:00:00,30.90339,-88.08175
33487,30.06.2016,22:01:00,30.90286,-88.08078
33487,30.06.2016,23:01:00,30.90316,-88.08084
33487,01.07.2016,0:01:00,30.90287,-88.08081
33487,01.07.2016,1:00:00,30.90287,-88.08084
33487,02.07.2016,0:01:00,30.8876,-88.08079
33487,02.07.2016,1:00:00,30.88237,-88.08175
33487,02.07.2016,2:00:00,30.8731,-88.08049
33487,02.07.2016,3:00:00,30.87248,-88.08091
33487,02.07.2016,4:00:00,30.8756,-88.07872
33487,02.07.2016,5:00:00,30.87762,-88.07725
33487,02.07.2016,6:00:00,30.88467,-88.08047
33487,02.07.2016,7:00:00,30.88457,-88.08046
33487,02.07.2016,8:00:00,30.88456,-88.08038
33487,02.07.2016,9:00:00,30.88445,-88.0805
33487,02.07.2016,10:01:00,30.88456,-88.0806
33487,02.07.2016,11:00:00,30.8845,-88.08055
33487,02.07.2016,12:01:00,30.88499,-88.08117
33487,02.07.2016,13:00:00,30.88508,-88.08119
33487,02.07.2016,14:00:00,30.88511,-88.08131
33487,02.07.2016,15:00:00,30.88507,-88.08118
33487,02.07.2016,16:00:00,30.88502,-88.08132
33487,02.07.2016,17:00:00,30.885,-88.08128
33487,02.07.2016,18:00:00,30.8861,-88.08288
33487,02.07.2016,19:00:00,30.8865,-88.08231
33487,02.07.2016,20:00:00,30.88668,-88.08242
33487,02.07.2016,21:00:00,30.88648,-88.08205
33487,03.07.2016,0:01:00,30.88711,-88.08195
33487,03.07.2016,1:00:00,30.89011,-88.0815
33487,03.07.2016,2:00:00,30.89009,-88.08162
33487,03.07.2016,3:00:00,30.89009,-88.08154
33487,03.07.2016,4:00:00,30.89016,-88.08152
33487,03.07.2016,5:00:00,30.89017,-88.08131
33487,03.07.2016,6:00:00,30.8901,-88.0816
33487,03.07.2016,7:00:00,30.89012,-88.08156
33487,03.07.2016,8:01:00,30.88971,-88.08158
33487,03.07.2016,9:00:00,30.89,-88.0815
33487,03.07.2016,10:01:00,30.89061,-88.08043
33487,03.07.2016,11:00:00,30.89069,-88.08058
33487,03.07.2016,12:01:00,30.89102,-88.07984
33487,03.07.2016,13:00:00,30.89109,-88.07981
33487,03.07.2016,14:00:00,30.89098,-88.08015
33487,03.07.2016,15:00:00,30.89087,-88.08013
33487,03.07.2016,16:01:00,30.89085,-88.08024
33487,03.07.2016,17:00:00,30.8901,-88.08023
33487,03.07.2016,18:00:00,30.89024,-88.08027
33487,03.07.2016,19:00:00,30.88978,-88.08274
33487,03.07.2016,20:00:00,30.88472,-88.08153
33487,03.07.2016,21:00:00,30.88119,-88.0836
33487,04.07.2016,0:01:00,30.88149,-88.0876
33487,04.07.2016,1:00:00,30.88149,-88.08763
33487,04.07.2016,2:00:00,30.88144,-88.08772
33487,04.07.2016,3:00:00,30.88155,-88.0879
33487,04.07.2016,4:00:00,30.88196,-88.08682
33487,04.07.2016,5:00:00,30.88212,-88.08444
33487,04.07.2016,6:00:00,30.88206,-88.08444
33487,04.07.2016,7:00:00,30.88568,-88.08538
33487,04.07.2016,8:00:00,30.88771,-88.08774
33487,04.07.2016,9:00:00,30.88732,-88.08921
33487,04.07.2016,10:01:00,30.8875,-88.08898
33487,04.07.2016,11:00:00,30.88741,-88.08914
33487,04.07.2016,12:01:00,30.88729,-88.08924
33487,04.07.2016,13:03:00,30.8876,-88.089
33487,04.07.2016,14:02:00,30.88741,-88.08909
33487,04.07.2016,15:01:00,30.88744,-88.08921
33487,04.07.2016,16:00:00,30.88762,-88.08938
33487,04.07.2016,17:00:00,30.88542,-88.09127
33487,04.07.2016,18:00:00,30.8811,-88.08765
33487,04.07.2016,19:01:00,30.88114,-88.08766
33487,04.07.2016,20:01:00,30.88103,-88.08768
33487,04.07.2016,21:00:00,30.88095,-88.08763
33487,05.07.2016,0:01:00,30.87917,-88.08802
33487,05.07.2016,1:00:00,30.88327,-88.08509
33487,05.07.2016,2:00:00,30.88788,-88.08689
33487,05.07.2016,3:00:00,30.88519,-88.09009
33487,05.07.2016,4:00:00,30.88514,-88.09015
33487,05.07.2016,5:00:00,30.88512,-88.09009
33487,05.07.2016,6:00:00,30.88513,-88.08999
33487,05.07.2016,7:00:00,30.88508,-88.08995
33487,05.07.2016,8:00:00,30.88515,-88.09001
33487,05.07.2016,9:00:00,30.88515,-88.08995
33487,05.07.2016,10:01:00,30.88507,-88.08641
33487,05.07.2016,11:00:00,30.88043,-88.08714
33487,05.07.2016,12:01:00,30.88051,-88.08708
33487,05.07.2016,13:00:00,30.88037,-88.0871
33487,05.07.2016,14:00:00,30.88081,-88.08757
33487,05.07.2016,15:00:00,30.88085,-88.08757
33487,05.07.2016,16:00:00,30.88075,-88.0875
33487,05.07.2016,17:00:00,30.88085,-88.08335
33487,05.07.2016,18:00:00,30.88046,-88.08148
33487,05.07.2016,19:00:00,30.88045,-88.07787
33487,05.07.2016,20:00:00,30.88203,-88.07617
33487,05.07.2016,21:00:00,30.882,-88.07624
33487,06.07.2016,0:01:00,30.88331,-88.07602
33487,06.07.2016,1:00:00,30.88358,-88.07594
33487,06.07.2016,2:00:00,30.88345,-88.07604
33487,06.07.2016,3:00:00,30.8834,-88.07604
33487,06.07.2016,4:00:00,30.88329,-88.07612
33487,06.07.2016,5:00:00,30.88337,-88.07598
33487,06.07.2016,6:00:00,30.88333,-88.07599
33487,06.07.2016,7:00:00,30.8872,-88.07099
33487,06.07.2016,8:00:00,30.88702,-88.07569
33487,06.07.2016,9:01:00,30.88444,-88.0819
33487,06.07.2016,10:01:00,30.88012,-88.08737
33487,06.07.2016,11:00:00,30.88015,-88.08732
33487,06.07.2016,12:01:00,30.88018,-88.0874
33487,06.07.2016,13:00:00,30.88015,-88.08739
33487,06.07.2016,14:00:00,30.88019,-88.08734
33487,06.07.2016,15:00:00,30.8893,-88.08374
33487,06.07.2016,16:00:00,30.88512,-88.07798
33487,06.07.2016,17:01:00,30.88499,-88.07792
33487,06.07.2016,18:00:00,30.88514,-88.07829
33487,06.07.2016,19:00:00,30.88508,-88.0778
33487,06.07.2016,20:00:00,30.88499,-88.07762
33487,06.07.2016,21:00:00,30.88497,-88.07836
33487,08.07.2016,0:01:00,30.88494,-88.07801
33487,08.07.2016,1:00:00,30.88451,-88.07789
33487,08.07.2016,2:00:00,30.88475,-88.07805
33487,08.07.2016,3:00:00,30.88403,-88.07858
33487,08.07.2016,4:00:00,30.88414,-88.0807
33487,08.07.2016,5:00:00,30.88413,-88.0807
33487,08.07.2016,6:00:00,30.88413,-88.08071
33487,08.07.2016,7:00:00,30.88418,-88.08065
33487,08.07.2016,8:00:00,30.88458,-88.08193
33487,08.07.2016,9:00:00,30.88365,-88.08042
33487,08.07.2016,10:01:00,30.88547,-88.08261
33487,08.07.2016,11:00:00,30.89007,-88.08644
33487,08.07.2016,12:01:00,30.88826,-88.08806
33487,08.07.2016,13:00:00,30.8892,-88.08367
33487,08.07.2016,14:03:00,30.88861,-88.085
33487,08.07.2016,15:02:00,30.88866,-88.08514
33487,08.07.2016,16:01:00,30.8886,-88.08507
33487,08.07.2016,17:00:00,30.88863,-88.08512
33487,08.07.2016,18:00:00,30.88863,-88.08507
33487,08.07.2016,19:00:00,30.88868,-88.08503
33487,09.07.2016,0:01:00,30.88489,-88.08451
33487,09.07.2016,1:01:00,30.88128,-88.08235
33487,09.07.2016,2:00:00,30.8849,-88.0779
33487,09.07.2016,3:00:00,30.88697,-88.06423
33487,09.07.2016,4:00:00,30.887,-88.06415
33487,09.07.2016,5:00:00,30.88704,-88.06408
33487,09.07.2016,6:00:00,30.88685,-88.06482
33487,09.07.2016,7:00:00,30.88677,-88.06501
33487,09.07.2016,8:00:00,30.8868,-88.06497
33487,09.07.2016,9:00:00,30.88683,-88.06485
33487,09.07.2016,10:01:00,30.88681,-88.06493
33487,09.07.2016,11:00:00,30.88681,-88.06489
33487,09.07.2016,12:01:00,30.88666,-88.06477
33487,09.07.2016,13:00:00,30.88345,-88.05849
33487,09.07.2016,14:00:00,30.88202,-88.05207
33487,09.07.2016,15:00:00,30.88195,-88.05224
33487,09.07.2016,16:00:00,30.88212,-88.05207
33487,09.07.2016,17:00:00,30.88203,-88.05206
33487,09.07.2016,18:00:00,30.88195,-88.05165
33487,09.07.2016,19:00:00,30.88206,-88.05211
33487,09.07.2016,20:00:00,30.88159,-88.05394
33487,09.07.2016,21:00:00,30.88175,-88.0532
33487,10.07.2016,0:01:00,30.88192,-88.05215
33487,10.07.2016,1:00:00,30.88681,-88.05828
33487,10.07.2016,2:00:00,30.88873,-88.05632
33487,10.07.2016,3:00:00,30.89031,-88.06336
33487,10.07.2016,4:00:00,30.89042,-88.06319
33487,10.07.2016,5:00:00,30.89028,-88.06327
33487,10.07.2016,6:00:00,30.89033,-88.06325
33487,10.07.2016,7:00:00,30.89024,-88.06331
33487,10.07.2016,8:00:00,30.89039,-88.06325
33487,10.07.2016,9:00:00,30.88941,-88.0746
33487,10.07.2016,10:01:00,30.89015,-88.08587
33487,10.07.2016,11:00:00,30.88874,-88.08493
33487,10.07.2016,12:01:00,30.88856,-88.08486
33487,10.07.2016,13:00:00,30.88868,-88.085
33487,10.07.2016,14:00:00,30.88858,-88.08483
33487,10.07.2016,15:00:00,30.88855,-88.0848
33487,10.07.2016,16:00:00,30.89015,-88.09373
33487,10.07.2016,17:00:00,30.88272,-88.09535
33487,10.07.2016,18:00:00,30.88171,-88.09407
33487,10.07.2016,19:00:00,30.88192,-88.09408
33487,10.07.2016,20:01:00,30.88183,-88.0941
33487,10.07.2016,21:00:00,30.88186,-88.09411
33487,11.07.2016,0:01:00,30.8818,-88.094
33487,11.07.2016,1:00:00,30.88181,-88.09403
33487,11.07.2016,2:00:00,30.88158,-88.09415
33487,11.07.2016,3:00:00,30.87936,-88.09622
33487,11.07.2016,4:00:00,30.87729,-88.09544
33487,11.07.2016,5:00:00,30.87563,-88.09284
33487,11.07.2016,6:00:00,30.87574,-88.0927
33487,11.07.2016,7:00:00,30.87576,-88.09269
33487,11.07.2016,8:00:00,30.87556,-88.09268
33487,11.07.2016,9:00:00,30.87568,-88.0928
33487,11.07.2016,10:01:00,30.87379,-88.09043
33487,11.07.2016,11:00:00,30.87749,-88.08518
33487,11.07.2016,12:01:00,30.88439,-88.08227
33487,11.07.2016,13:00:00,30.87908,-88.09984
33487,11.07.2016,14:00:00,30.87433,-88.10431
33487,11.07.2016,15:00:00,30.87384,-88.10343
33487,11.07.2016,16:00:00,30.87395,-88.10367
33487,11.07.2016,17:03:00,30.87396,-88.10372
33487,11.07.2016,18:02:00,30.87404,-88.10368
33487,11.07.2016,19:01:00,30.87392,-88.10375
33487,11.07.2016,20:00:00,30.87346,-88.10274
33487,11.07.2016,21:00:00,30.87619,-88.10008
33487,12.07.2016,0:01:00,30.87127,-88.10221
33487,12.07.2016,1:01:00,30.87078,-88.10129
33487,12.07.2016,2:01:00,30.87068,-88.10139
33487,12.07.2016,3:00:00,30.87018,-88.10168
33487,12.07.2016,4:00:00,30.86963,-88.1
33487,12.07.2016,5:00:00,30.87008,-88.09828
33487,12.07.2016,6:00:00,30.8692,-88.09719
33487,12.07.2016,7:00:00,30.86999,-88.09622
33487,12.07.2016,8:00:00,30.86997,-88.09542
33487,12.07.2016,9:00:00,30.86974,-88.09465
33487,12.07.2016,10:01:00,30.87107,-88.09368
33487,12.07.2016,11:00:00,30.87141,-88.09328
33487,12.07.2016,12:01:00,30.87188,-88.09344
33487,12.07.2016,13:00:00,30.87153,-88.09451
33487,12.07.2016,14:00:00,30.87218,-88.09547
33487,12.07.2016,15:00:00,30.87255,-88.09559
33487,12.07.2016,16:00:00,30.8725,-88.09564
33487,12.07.2016,17:00:00,30.87321,-88.09309
33487,12.07.2016,18:00:00,30.87347,-88.09339
33487,12.07.2016,19:00:00,30.87328,-88.09375
33487,12.07.2016,20:00:00,30.87309,-88.09392
33487,12.07.2016,21:00:00,30.87332,-88.09372
33487,14.07.2016,0:01:00,30.87306,-88.094
33487,14.07.2016,1:00:00,30.87332,-88.09565
33487,14.07.2016,2:00:00,30.87452,-88.097
33487,14.07.2016,3:00:00,30.87625,-88.09518
33487,14.07.2016,4:00:00,30.87596,-88.09414
33487,14.07.2016,5:00:00,30.87509,-88.0938
33487,14.07.2016,6:00:00,30.8753,-88.09361
33487,14.07.2016,7:00:00,30.87523,-88.0927
33487,14.07.2016,8:00:00,30.87554,-88.09259
33487,14.07.2016,9:00:00,30.87473,-88.09233
33487,14.07.2016,10:01:00,30.87446,-88.09223
33487,14.07.2016,11:00:00,30.87453,-88.09239
33487,14.07.2016,12:01:00,30.87458,-88.09243
33487,14.07.2016,13:01:00,30.87439,-88.0922
33487,14.07.2016,14:00:00,30.87445,-88.0928
33487,14.07.2016,15:00:00,30.87439,-88.0929
33487,14.07.2016,16:00:00,30.87444,-88.0928
33487,14.07.2016,17:00:00,30.87501,-88.09297
33487,14.07.2016,18:00:00,30.87579,-88.09764
33487,14.07.2016,19:00:00,30.87329,-88.09883
33487,14.07.2016,20:00:00,30.87352,-88.09878
33487,14.07.2016,21:01:00,30.87333,-88.09867
33487,15.07.2016,0:01:00,30.88485,-88.0984
33487,15.07.2016,1:00:00,30.88574,-88.0986
33487,15.07.2016,2:00:00,30.88573,-88.09857
33487,15.07.2016,3:00:00,30.88577,-88.09855
33487,15.07.2016,4:00:00,30.88589,-88.09848
33487,15.07.2016,5:00:00,30.88578,-88.09855
33487,15.07.2016,6:00:00,30.88578,-88.09861
33487,15.07.2016,7:00:00,30.88573,-88.09851
33487,16.07.2016,0:01:00,30.88557,-88.09539
33487,16.07.2016,1:00:00,30.88298,-88.09803
33487,16.07.2016,2:00:00,30.8849,-88.10332
33487,16.07.2016,3:00:00,30.88486,-88.10341
33487,16.07.2016,4:00:00,30.88494,-88.10325
33487,16.07.2016,5:00:00,30.88495,-88.10324
33487,16.07.2016,6:00:00,30.88496,-88.10331
33487,16.07.2016,7:00:00,30.885,-88.10343
33487,16.07.2016,8:00:00,30.88609,-88.10279
33487,16.07.2016,9:00:00,30.8872,-88.10311
33487,16.07.2016,10:03:00,30.88873,-88.09559
33487,16.07.2016,11:02:00,30.89327,-88.09475
33487,16.07.2016,12:01:00,30.89386,-88.09115
33487,16.07.2016,13:00:00,30.89617,-88.09234
33487,16.07.2016,14:00:00,30.89604,-88.09234
33487,16.07.2016,15:00:00,30.89616,-88.09231
33487,16.07.2016,16:01:00,30.896,-88.09236
33487,16.07.2016,17:01:00,30.89957,-88.09265
33487,16.07.2016,18:00:00,30.89833,-88.09851
33487,16.07.2016,19:00:00,30.89536,-88.10349
33487,16.07.2016,20:00:00,30.8954,-88.10345
33487,16.07.2016,21:00:00,30.89545,-88.10353
33487,18.07.2016,0:01:00,30.89545,-88.10346
33487,18.07.2016,1:00:00,30.89538,-88.1034
33487,18.07.2016,2:00:00,30.89463,-88.09742
33487,18.07.2016,3:00:00,30.89446,-88.09691
33487,18.07.2016,4:00:00,30.89552,-88.08369
33487,18.07.2016,5:00:00,30.89595,-88.08049
33487,18.07.2016,6:00:00,30.89579,-88.08072
33487,18.07.2016,7:00:00,30.89592,-88.08053
33487,18.07.2016,8:00:00,30.89337,-88.0828
33487,18.07.2016,9:00:00,30.89431,-88.09059
33487,18.07.2016,10:01:00,30.89424,-88.09048
33487,18.07.2016,11:00:00,30.89427,-88.09052
33487,18.07.2016,12:01:00,30.89425,-88.09049
33487,18.07.2016,13:00:00,30.89425,-88.09041
33487,18.07.2016,14:00:00,30.89418,-88.09032
33487,18.07.2016,15:00:00,30.89379,-88.09073
33487,18.07.2016,16:00:00,30.89451,-88.09063
33487,18.07.2016,17:00:00,30.89423,-88.09046
33487,18.07.2016,18:00:00,30.89426,-88.09053
33487,18.07.2016,19:00:00,30.89706,-88.09278
33487,18.07.2016,20:00:00,30.90477,-88.09212
33487,18.07.2016,21:00:00,30.90911,-88.09254
33487,19.07.2016,0:01:00,30.90903,-88.09255
33487,19.07.2016,1:00:00,30.90907,-88.09259
33487,19.07.2016,2:00:00,30.90916,-88.09238
33487,19.07.2016,3:00:00,30.90903,-88.09259
33487,19.07.2016,4:00:00,30.90901,-88.09259
33487,19.07.2016,5:00:00,30.90173,-88.09066
33487,19.07.2016,6:01:00,30.90032,-88.09135
33487,19.07.2016,7:00:00,30.89621,-88.09237
33487,19.07.2016,8:00:00,30.89632,-88.09217
33487,19.07.2016,9:00:00,30.89617,-88.0924
33487,19.07.2016,10:01:00,30.89602,-88.09245
33487,19.07.2016,11:00:00,30.89607,-88.09239
33487,19.07.2016,12:01:00,30.89617,-88.09234
33487,19.07.2016,13:00:00,30.89419,-88.09078
33487,19.07.2016,14:01:00,30.89404,-88.08764
33487,19.07.2016,15:00:00,30.8979,-88.088
33487,19.07.2016,16:00:00,30.90046,-88.08365
33487,19.07.2016,17:00:00,30.90049,-88.08358
33487,19.07.2016,18:00:00,30.90048,-88.08391
33487,19.07.2016,19:00:00,30.90055,-88.08381
33487,19.07.2016,20:00:00,30.90267,-88.08341
33487,19.07.2016,21:00:00,30.91055,-88.0831
33487,20.07.2016,0:01:00,30.9097,-88.09328
33487,20.07.2016,1:00:00,30.90423,-88.09722
33487,20.07.2016,2:00:00,30.9041,-88.0972
33487,20.07.2016,3:00:00,30.90419,-88.09729
33487,20.07.2016,4:00:00,30.90419,-88.09721
33487,20.07.2016,5:00:00,30.90411,-88.09706
33487,20.07.2016,6:00:00,30.90426,-88.09694
33487,21.07.2016,0:01:00,30.89711,-88.09308
33487,21.07.2016,1:00:00,30.90403,-88.09084
33487,21.07.2016,2:00:00,30.90804,-88.08461
33487,21.07.2016,3:00:00,30.89819,-88.07968
33487,21.07.2016,4:03:00,30.89804,-88.07967
33487,21.07.2016,5:02:00,30.89804,-88.07972
33487,21.07.2016,6:01:00,30.89812,-88.07971
33487,21.07.2016,7:00:00,30.89812,-88.07952
33487,21.07.2016,8:00:00,30.89923,-88.07981
33487,21.07.2016,9:00:00,30.89884,-88.07777
33487,21.07.2016,10:01:00,30.8985,-88.0791
33487,21.07.2016,11:01:00,30.89854,-88.07904
33487,21.07.2016,12:01:00,30.89875,-88.07887
33487,21.07.2016,13:00:00,30.8988,-88.07904
33487,21.07.2016,14:00:00,30.89838,-88.07907
33487,21.07.2016,15:00:00,30.89875,-88.07894
33487,21.07.2016,16:00:00,30.89858,-88.07893
33487,21.07.2016,17:00:00,30.89833,-88.07829
33487,21.07.2016,18:00:00,30.89718,-88.0738
33487,21.07.2016,19:00:00,30.89806,-88.08105
33487,21.07.2016,20:00:00,30.8942,-88.09052
33487,21.07.2016,21:00:00,30.8943,-88.09043
33487,22.07.2016,0:01:00,30.89424,-88.09059
33487,22.07.2016,1:00:00,30.89424,-88.09052
33487,22.07.2016,2:00:00,30.90346,-88.08256
33487,22.07.2016,3:00:00,30.90104,-88.07745
33487,22.07.2016,4:00:00,30.90135,-88.07764
33487,22.07.2016,5:00:00,30.90042,-88.07746
33487,22.07.2016,6:00:00,30.90109,-88.07753
33487,22.07.2016,7:00:00,30.90112,-88.07753
33487,22.07.2016,8:00:00,30.89883,-88.07771
33487,22.07.2016,9:00:00,30.89883,-88.07761
33487,22.07.2016,10:01:00,30.89691,-88.07455
33487,23.07.2016,0:01:00,30.8871,-88.08066
33487,23.07.2016,1:00:00,30.59671,-87.78507
33487,23.07.2016,2:00:00,30.89134,-88.0811
33487,23.07.2016,3:00:00,30.89035,-88.08116
33487,23.07.2016,4:00:00,30.89015,-88.08119
33487,23.07.2016,5:00:00,30.89019,-88.08123
33487,23.07.2016,6:00:00,30.89295,-88.09529
33487,23.07.2016,7:00:00,30.90306,-88.09319
33487,23.07.2016,8:00:00,30.90645,-88.08458
33487,23.07.2016,9:00:00,30.90068,-88.07077
33487,23.07.2016,10:01:00,30.90559,-88.06837
33487,23.07.2016,11:01:00,30.90081,-88.06387
33487,23.07.2016,12:01:00,30.89828,-88.06813
33487,23.07.2016,13:00:00,30.89856,-88.06795
33487,23.07.2016,14:00:00,30.90473,-88.07826
33487,23.07.2016,15:00:00,30.89919,-88.08779
33487,23.07.2016,16:00:00,30.89983,-88.08633
33487,23.07.2016,17:00:00,30.90115,-88.08283
33487,23.07.2016,18:00:00,30.90133,-88.07923
33487,23.07.2016,19:01:00,30.89866,-88.07768
33487,23.07.2016,20:00:00,30.89852,-88.07801
33487,23.07.2016,21:00:00,30.89849,-88.07803
33487,24.07.2016,0:01:00,30.90387,-88.07841
33487,24.07.2016,1:00:00,30.90451,-88.08326
33487,24.07.2016,2:00:00,30.90222,-88.08702
