"bear","year","day","juliandate","GMT.Date","hour","minutes","GMT.Time","Latitude","Longitude","Date.Time","UTM_X","UTM_Y","Local.Date.Time","Year","Month","Day","Hour","Timelag.min","Traveldist","Velocity","sun.azimuth","moonphase"
33490,16,134,16134,"13.05.2016",14,":00","14:00:00",30.88841,-88.09458,2016-05-13 14:00:00,395380.242726628,3417748.12812698,2016-05-13 09:00:00,"16","05","13","09",NA,0,NA,89.3037960474509,"Waxing"
33490,16,134,16134,"13.05.2016",15,":00","15:00:00",30.88797,-88.09458,2016-05-13 15:00:00,395379.764399359,3417699.36167961,2016-05-13 10:00:00,"16","05","13","10",60,48.768793149819,0.812813219163649,97.7832814383528,"Waxing"
33490,16,134,16134,"13.05.2016",16,":01","16:01:00",30.88779,-88.09344,2016-05-13 16:01:00,395488.5367234,3417678.34352329,2016-05-13 11:01:00,"16","05","13","11",61,110.784391377498,1.81613756356555,110.450937595634,"Waxing"
33490,16,134,16134,"13.05.2016",17,":00","17:00:00",30.88783,-88.09334,2016-05-13 17:00:00,395498.138753623,3417682.68318281,2016-05-13 12:00:00,"16","05","13","12",59,10.5371547002157,0.178595842376538,135.266662036123,"Waxing"
33490,16,134,16134,"13.05.2016",18,":01","18:01:00",30.8879,-88.09355,2016-05-13 18:01:00,395478.141736001,3417690.63816042,2016-05-13 13:01:00,"16","05","13","13",61,21.5212077389784,0.352806684245548,193.543882536321,"Waxing"
33490,16,134,16134,"13.05.2016",19,":01","19:01:00",30.88774,-88.09332,2016-05-13 19:01:00,395499.952746113,3417672.68950073,2016-05-13 14:01:00,"16","05","13","14",60,28.2466731983242,0.470777886638736,237.394903978678,"Waxing"
33490,16,134,16134,"13.05.2016",20,":00","20:00:00",30.8877,-88.09339,2016-05-13 20:00:00,395493.218289286,3417668.32174325,2016-05-13 15:00:00,"16","05","13","15",59,8.02684335318696,0.136048192426898,255.349017589784,"Waxing"
33490,16,134,16134,"13.05.2016",21,":01","21:01:00",30.88775,-88.09337,2016-05-13 21:01:00,395495.184304728,3417673.84465319,2016-05-13 16:01:00,"16","05","13","16",61,5.86240147223748,0.0961049421678275,265.910940797353,"Waxing"
33490,16,134,16134,"13.05.2016",22,":00","22:00:00",30.88781,-88.09343,2016-05-13 22:00:00,395489.514302024,3417680.55081379,2016-05-13 17:00:00,"16","05","13","17",59,8.78188593640927,0.14884552434592,273.569766847005,"Waxing"
33490,16,134,16134,"13.05.2016",23,":00","23:00:00",30.88787,-88.09337,2016-05-13 23:00:00,395495.314611899,3417687.14459008,2016-05-13 18:00:00,"16","05","13","18",60,8.78188364524638,0.146364727420773,280.537466913558,"Waxing"
33490,16,135,16135,"14.05.2016",0,":01","0:01:00",30.88776,-88.09333,2016-05-14 00:01:00,395499.018603087,3417674.91552155,2016-05-13 19:01:00,"16","05","13","19",61,12.7777019712699,0.209470524119179,287.653331683965,"Waxing"
33490,16,135,16135,"14.05.2016",1,":01","1:01:00",30.88769,-88.09337,2016-05-14 01:01:00,395495.119151315,3417667.19468484,2016-05-13 20:01:00,"16","05","13","20",60,8.64968459553076,0.144161409925513,295.314999178367,"Waxing"
33490,16,135,16135,"14.05.2016",2,":00","2:00:00",30.88771,-88.09339,2016-05-14 02:00:00,395493.229148382,3417669.4300713,2016-05-13 21:00:00,"16","05","13","21",59,2.92729631368935,0.0496151917574465,304.09503025637,"Waxing"
33490,16,135,16135,"14.05.2016",3,":00","3:00:00",30.88775,-88.09329,2016-05-14 03:00:00,395502.831184387,3417673.76973517,2016-05-13 22:00:00,"16","05","13","22",60,10.5371617580137,0.175619362633561,314.991421949139,"Waxing"
33490,16,135,16135,"14.05.2016",4,":00","4:00:00",30.8877,-88.09333,2016-05-14 04:00:00,395498.953452039,3417668.26555323,2016-05-13 23:00:00,"16","05","13","23",60,6.73296568652341,0.11221609477539,328.581871373566,"Waxing"
33490,16,135,16135,"14.05.2016",5,":00","5:00:00",30.88773,-88.09349,2016-05-14 05:00:00,395483.692264855,3417671.74038435,2016-05-14 00:00:00,"16","05","14","00",60,15.6517821850424,0.260863036417373,345.111714650896,"Waxing"
33490,16,135,16135,"14.05.2016",6,":01","6:01:00",30.88776,-88.09341,2016-05-14 06:01:00,395491.371724172,3417674.99044234,2016-05-14 01:01:00,"16","05","14","01",61,8.33888315714019,0.136703002576069,3.82922172965318,"Waxing"
33490,16,135,16135,"14.05.2016",7,":00","7:00:00",30.88771,-88.09336,2016-05-14 07:00:00,395496.096729466,3417669.40197591,2016-05-14 02:00:00,"16","05","14","02",59,7.31823968439542,0.124037960752465,21.438540857092,"Waxing"
33490,16,135,16135,"14.05.2016",8,":00","8:00:00",30.88909,-88.09378,2016-05-14 08:00:00,395457.449713597,3417822.74467917,2016-05-14 03:00:00,"16","05","14","03",60,158.137840126701,2.63563066877835,36.8766505311261,"Waxing"
33490,16,135,16135,"14.05.2016",9,":01","9:01:00",30.88782,-88.09757,2016-05-14 09:01:00,395093.799290672,3417685.54385311,2016-05-14 04:01:00,"16","05","14","04",61,388.67170821493,6.37166734778574,49.5443407758951,"Waxing"
33490,16,135,16135,"14.05.2016",10,":01","10:01:00",30.88469,-88.09763,2016-05-14 10:01:00,395084.652193243,3417338.69341965,2016-05-14 05:01:00,"16","05","14","05",60,346.971025559165,5.78285042598608,59.5502574222629,"Waxing"
33490,16,135,16135,"14.05.2016",11,":01","11:01:00",30.88485,-88.10336,2016-05-14 11:01:00,394537.101707605,3417361.82756266,2016-05-14 06:01:00,"16","05","14","06",60,548.038979357506,9.13398298929176,67.8660847679668,"Waxing"
33490,16,135,16135,"14.05.2016",13,":01","13:01:00",30.88478,-88.10343,2016-05-14 13:01:00,394530.333770016,3417354.13541056,2016-05-14 08:01:00,"16","05","14","08",120,10.245690952604,0.0853807579383668,82.033949577783,"Waxing"
33490,16,135,16135,"14.05.2016",14,":01","14:01:00",30.88453,-88.10345,2016-05-14 14:01:00,394528.148036251,3417326.44607894,2016-05-14 09:01:00,"16","05","14","09",60,27.7754661160224,0.46292443526704,89.1559988265957,"Waxing"
33490,16,135,16135,"14.05.2016",15,":01","15:01:00",30.88476,-88.10346,2016-05-14 15:01:00,394527.444180582,3417351.94710456,2016-05-14 10:01:00,"16","05","14","10",60,25.5107373583154,0.425178955971923,97.6091637903969,"Waxing"
33490,16,135,16135,"14.05.2016",18,":01","18:01:00",30.88513,-88.10329,2016-05-14 18:01:00,394544.099724126,3417392.79463556,2016-05-14 13:01:00,"16","05","14","13",180,44.1126730022518,0.245070405568066,193.7751570024,"Waxing"
33490,16,135,16135,"14.05.2016",19,":03","19:03:00",30.88531,-88.10322,2016-05-14 19:03:00,394550.988144031,3417412.67841916,2016-05-14 14:03:00,"16","05","14","14",62,21.0431741674152,0.33940603495831,238.778365222107,"Waxing"
33490,16,135,16135,"14.05.2016",20,":01","20:01:00",30.88418,-88.10314,2016-05-14 20:01:00,394557.397312469,3417287.36161919,2016-05-14 15:01:00,"16","05","14","15",58,125.480587321898,2.16345840210169,255.954714859475,"Waxing"
33490,16,135,16135,"14.05.2016",21,":00","21:00:00",30.88423,-88.10317,2016-05-14 21:00:00,394554.584397416,3417292.93161017,2016-05-14 16:00:00,"16","05","14","16",59,6.23997520874881,0.105762291673709,266.071937046552,"Waxing"
33490,16,135,16135,"14.05.2016",22,":01","22:01:00",30.88416,-88.10331,2016-05-14 22:01:00,394541.125151538,3417285.3055922,2016-05-14 17:01:00,"16","05","14","17",61,15.4695652704354,0.253599430662876,273.943248449025,"Waxing"
33490,16,135,16135,"14.05.2016",23,":01","23:01:00",30.88438,-88.10327,2016-05-14 23:01:00,394545.189775589,3417309.65103759,2016-05-14 18:01:00,"16","05","14","18",60,24.6824204596945,0.411373674328242,280.875683983599,"Waxing"
33490,16,136,16136,"15.05.2016",0,":03","0:03:00",30.88418,-88.10317,2016-05-15 00:03:00,394554.529621698,3417287.38996412,2016-05-14 19:03:00,"16","05","14","19",62,24.1410048931814,0.389371046664216,288.100021564202,"Waxing"
33490,16,136,16136,"15.05.2016",3,":01","3:01:00",30.88416,-88.10314,2016-05-15 03:01:00,394557.3754028,3417285.14496079,2016-05-14 22:01:00,"16","05","14","22",178,3.6247082686933,0.0203635295994005,315.360504154657,"Waxing"
33490,16,136,16136,"15.05.2016",4,":00","4:00:00",30.88394,-88.10331,2016-05-15 04:00:00,394540.884108872,3417260.9223496,2016-05-14 23:00:00,"16","05","14","23",59,29.3035436129306,0.496670230727637,328.713974977227,"Waxing"
33490,16,136,16136,"15.05.2016",5,":03","5:03:00",30.88413,-88.10214,2016-05-15 05:03:00,394652.932272481,3417280.87558436,2016-05-15 00:03:00,"16","05","15","00",63,113.810906969557,1.80652233285011,346.067327819744,"Waxing"
33490,16,136,16136,"15.05.2016",6,":00","6:00:00",30.88279,-88.09789,2016-05-15 06:00:00,395057.727543927,3417128.35551856,2016-05-15 01:00:00,"16","05","15","01",57,432.575522024068,7.58904424603629,3.49908064841348,"Waxing"
33490,16,136,16136,"15.05.2016",7,":00","7:00:00",30.88542,-88.10283,2016-05-15 07:00:00,394588.388158966,3417424.50159343,2016-05-15 02:00:00,"16","05","15","02",60,554.961220209632,9.24935367016053,21.3373819585356,"Waxing"
33490,16,136,16136,"15.05.2016",8,":01","8:01:00",30.88696,-88.10433,2016-05-15 08:01:00,394446.694423783,3417596.60219971,2016-05-15 03:01:00,"16","05","15","03",61,222.925398444237,3.65451472859405,36.9556303009327,"Waxing"
33490,16,136,16136,"15.05.2016",9,":00","9:00:00",30.88448,-88.10864,2016-05-15 09:00:00,394031.984059606,3417325.82098503,2016-05-15 04:00:00,"16","05","15","04",59,495.284920407595,8.39465966792534,49.1819862255565,"Waxing"
33490,16,136,16136,"15.05.2016",10,":00","10:00:00",30.88597,-88.11013,2016-05-15 10:00:00,393891.198387978,3417492.37800709,2016-05-15 05:00:00,"16","05","15","05",60,218.086787616978,3.63477979361631,59.2100749015798,"Waxing"
33490,16,136,16136,"15.05.2016",11,":00","11:00:00",30.88939,-88.11132,2016-05-15 11:00:00,393781.223367306,3417872.55939525,2016-05-15 06:00:00,"16","05","15","06",60,395.768105180319,6.59613508633864,67.5387923542851,"Waxing"
33490,16,136,16136,"15.05.2016",12,":00","12:00:00",30.88476,-88.10337,2016-05-15 12:00:00,394536.047201393,3417351.86204879,2016-05-15 07:00:00,"16","05","15","07",60,916.997681084732,15.2832946847455,74.8324440949893,"Waxing"
33490,16,136,16136,"15.05.2016",12,":01","12:01:00",30.88942,-88.11128,2016-05-15 12:01:00,393785.079865144,3417875.84631366,2016-05-15 07:01:00,"16","05","15","07",1,915.702708274899,915.702708274899,74.9486430072447,"Waxing"
33490,16,136,16136,"15.05.2016",13,":03","13:03:00",30.88947,-88.11132,2016-05-15 13:03:00,393781.31166974,3417881.42604744,2016-05-15 08:03:00,"16","05","15","08",62,6.73295816706421,0.108596099468778,82.0285717789478,"Waxing"
33490,16,136,16136,"15.05.2016",15,":01","15:01:00",30.88946,-88.11132,2016-05-15 15:01:00,393781.300631925,3417880.31771591,2016-05-15 10:01:00,"16","05","15","10",118,1.10838649150555,0.00939310586021653,97.2762933638239,"Waxing"
33490,16,136,16136,"15.05.2016",16,":02","16:02:00",30.88953,-88.11135,2016-05-15 16:02:00,393778.510361629,3417888.10459472,2016-05-15 11:02:00,"16","05","15","11",61,8.27170417587892,0.135601707801294,109.832086056264,"Waxing"
33490,16,136,16136,"15.05.2016",17,":00","17:00:00",30.88969,-88.11141,2016-05-15 17:00:00,393772.951911548,3417905.8950183,2016-05-15 12:00:00,"16","05","15","12",58,18.6385497878809,0.321354306687601,134.169060167006,"Waxing"
33490,16,136,16136,"15.05.2016",18,":01","18:01:00",30.89045,-88.10613,2016-05-15 18:01:00,394278.472006114,3417985.1135219,2016-05-15 13:01:00,"16","05","15","13",61,511.689493075301,8.38835234549674,193.999288620847,"Waxing"
33490,16,136,16136,"15.05.2016",19,":01","19:01:00",30.8886,-88.10328,2016-05-15 19:01:00,394548.857722321,3417777.3755809,2016-05-15 14:01:00,"16","05","15","14",60,340.974321114391,5.68290535190652,238.43188860122,"Waxing"
33490,16,136,16136,"15.05.2016",20,":01","20:01:00",30.88912,-88.10331,2016-05-15 20:01:00,394546.559980814,3417835.03709194,2016-05-15 15:01:00,"16","05","15","15",60,57.7072739957552,0.961787899929253,256.337872698837,"Waxing"
33490,16,136,16136,"15.05.2016",21,":01","21:01:00",30.88901,-88.10321,2016-05-15 21:01:00,394555.997931264,3417822.75096087,2016-05-15 16:01:00,"16","05","15","16",60,15.4927055599335,0.258211759332225,266.511979768744,"Waxing"
33490,16,136,16136,"15.05.2016",22,":01","22:01:00",30.88898,-88.10321,2016-05-15 22:01:00,394555.965060023,3417819.42597084,2016-05-15 17:01:00,"16","05","15","17",60,3.32515250342422,0.0554192083904037,274.190564641585,"Waxing"
33490,16,137,16137,"16.05.2016",0,":02","0:02:00",30.88904,-88.103,2016-05-16 00:02:00,394576.10362375,3417825.87752728,2016-05-15 19:02:00,"16","05","15","19",121,21.1467333028058,0.17476639093228,288.179223473042,"Waxing"
33490,16,137,16137,"16.05.2016",1,":02","1:02:00",30.88908,-88.10314,2016-05-16 01:02:00,394562.765568637,3417830.44312552,2016-05-15 20:02:00,"16","05","15","20",60,14.0978154884074,0.234963591473457,295.833565893549,"Waxing"
33490,16,137,16137,"16.05.2016",2,":01","2:01:00",30.88895,-88.10311,2016-05-16 02:01:00,394565.490684133,3417816.00648884,2016-05-15 21:01:00,"16","05","15","21",59,14.6915871530952,0.249009951747377,304.619070429667,"Waxing"
33490,16,137,16137,"16.05.2016",3,":01","3:01:00",30.88882,-88.10321,2016-05-16 03:01:00,394555.789747228,3417801.69269097,2016-05-15 22:01:00,"16","05","15","22",60,17.2914136565174,0.288190227608623,315.520702221909,"Waxing"
33490,16,137,16137,"16.05.2016",6,":01","6:01:00",30.88898,-88.10322,2016-05-16 06:01:00,394555.009210782,3417819.43542052,2016-05-16 01:01:00,"16","05","16","01",180,17.7598898913717,0.0986660549520649,3.78336192801409,"Waxing"
33490,16,137,16137,"16.05.2016",7,":00","7:00:00",30.8887,-88.10305,2016-05-16 07:00:00,394570.951895355,3417788.24154898,2016-05-16 02:00:00,"16","05","16","02",59,35.0317971756346,0.593759274163299,21.2364072582387,"Waxing"
33490,16,137,16137,"16.05.2016",8,":00","8:00:00",30.88654,-88.09942,2016-05-16 08:00:00,394915.567570307,3417545.41840598,2016-05-16 03:00:00,"16","05","16","03",60,421.57210794405,7.0262017990675,36.5743208072392,"Waxing"
33490,16,137,16137,"16.05.2016",9,":00","9:00:00",30.88087,-88.09563,2016-05-16 09:00:00,395271.67428923,3416913.43376276,2016-05-16 04:00:00,"16","05","16","04",60,725.40787460151,12.0901312433585,49.0076079287675,"Waxing"
33490,16,137,16137,"16.05.2016",10,":00","10:00:00",30.87724,-88.09273,2016-05-16 10:00:00,395544.955064004,3416508.39369851,2016-05-16 05:00:00,"16","05","16","05",60,488.61010581312,8.143501763552,59.0238548227834,"Waxing"
33490,16,137,16137,"16.05.2016",11,":02","11:02:00",30.87632,-88.09141,2016-05-16 11:02:00,395670.145427664,3416405.19323664,2016-05-16 06:02:00,"16","05","16","06",62,162.243528327279,2.61683110205289,67.599367005794,"Waxing"
33490,16,137,16137,"16.05.2016",12,":02","12:02:00",30.87642,-88.0914,2016-05-16 12:02:00,395671.209758084,3416416.26714876,2016-05-16 07:02:00,"16","05","16","07",60,11.1249417483524,0.185415695805873,74.8559974762652,"Waxing"
33490,16,137,16137,"16.05.2016",13,":01","13:01:00",30.87653,-88.09118,2016-05-16 13:01:00,395692.360315774,3416428.25313651,2016-05-16 08:01:00,"16","05","16","08",59,24.3106970872995,0.412045713344059,81.5707687293529,"Waxing"
33490,16,137,16137,"16.05.2016",14,":00","14:00:00",30.87619,-88.08782,2016-05-16 14:00:00,396013.199311886,3416387.43521045,2016-05-16 09:00:00,"16","05","16","09",59,323.425052390972,5.48178054899953,88.4964433566123,"Waxing"
33490,16,137,16137,"16.05.2016",15,":00","15:00:00",30.87607,-88.08875,2016-05-16 15:00:00,395924.164015103,3416375.00201984,2016-05-16 10:00:00,"16","05","16","10",60,89.8992119103753,1.49832019850625,96.789021894854,"Waxing"
33490,16,137,16137,"16.05.2016",17,":00","17:00:00",30.87762,-88.08918,2016-05-16 17:00:00,395884.733218429,3416547.19346439,2016-05-16 12:00:00,"16","05","16","12",120,176.648468166633,1.47207056805527,133.61253182238,"Waxing"
33490,16,137,16137,"16.05.2016",19,":01","19:01:00",30.87845,-88.08914,2016-05-16 19:01:00,395889.454603814,3416639.1471898,2016-05-16 14:01:00,"16","05","16","14",121,92.0748559421047,0.760949222662022,238.937266486483,"Waxing"
33490,16,137,16137,"16.05.2016",20,":01","20:01:00",30.87884,-88.08856,2016-05-16 20:01:00,395945.32132173,3416681.83105803,2016-05-16 15:01:00,"16","05","16","15",60,70.3064917181585,1.17177486196931,256.712483439661,"Waxing"
33490,16,137,16137,"16.05.2016",22,":01","22:01:00",30.87872,-88.0885,2016-05-16 22:01:00,395950.927316037,3416668.47521695,2016-05-16 17:01:00,"16","05","16","17",120,14.484669943021,0.120705582858509,274.431533824746,"Waxing"
33490,16,137,16137,"16.05.2016",23,":02","23:02:00",30.87894,-88.08846,2016-05-16 23:02:00,395954.988872349,3416692.82109651,2016-05-16 18:02:00,"16","05","16","18",61,24.6823437135336,0.404628585467764,281.41901385992,"Waxing"
33490,16,138,16138,"17.05.2016",1,":01","1:01:00",30.87898,-88.0886,2016-05-17 01:01:00,395941.648852729,3416697.38490871,2016-05-16 20:01:00,"16","05","16","20",119,14.0990959040564,0.118479797513079,295.879628311952,"Waxing"
33490,16,138,16138,"17.05.2016",2,":01","2:01:00",30.87913,-88.08854,2016-05-17 02:01:00,395947.546653382,3416713.95386082,2016-05-16 21:01:00,"16","05","16","21",60,17.5873314210011,0.293122190350018,304.790465475581,"Waxing"
33490,16,138,16138,"17.05.2016",3,":01","3:01:00",30.87876,-88.08864,2016-05-17 03:01:00,395937.58726705,3416673.03903329,2016-05-16 22:01:00,"16","05","16","22",60,42.109529654387,0.701825494239784,315.674715941303,"Waxing"
33490,16,138,16138,"17.05.2016",4,":01","4:01:00",30.87887,-88.0885,2016-05-17 04:01:00,395951.089431322,3416685.10010288,2016-05-16 23:01:00,"16","05","16","23",60,18.1046358585862,0.301743930976437,329.209908076721,"Waxing"
33490,16,138,16138,"17.05.2016",6,":01","6:01:00",30.8801,-88.08832,2016-05-17 06:01:00,395969.625637389,3416821.25639898,2016-05-17 01:01:00,"16","05","17","01",120,137.412255291108,1.1451021274259,3.757020214249,"Waxing"
33490,16,138,16138,"17.05.2016",7,":00","7:00:00",30.88385,-88.08554,2016-05-17 07:00:00,396239.417797775,3417234.2907665,2016-05-17 02:00:00,"16","05","17","02",59,493.340854336833,8.36170939553955,21.1356494171394,"Waxing"
33490,16,138,16138,"17.05.2016",8,":01","8:01:00",30.88861,-88.08347,2016-05-17 08:01:00,396442.410346246,3417759.93127032,2016-05-17 03:01:00,"16","05","17","03",61,563.474856571966,9.23729273068798,36.6558806835995,"Waxing"
33490,16,138,16138,"17.05.2016",9,":01","9:01:00",30.8869,-88.08426,2016-05-17 09:01:00,396365.056801346,3417571.1408643,2016-05-17 04:01:00,"16","05","17","04",60,204.02300927579,3.40038348792983,49.0204557333023,"Waxing"
33490,16,138,16138,"17.05.2016",12,":01","12:01:00",30.88684,-88.08422,2016-05-17 12:01:00,396368.815663132,3417564.45375955,2016-05-17 07:01:00,"16","05","17","07",180,7.67114149570477,0.0426174527539154,74.5353887985688,"Waxing"
33490,16,138,16138,"17.05.2016",13,":00","13:00:00",30.88893,-88.0837,2016-05-17 13:00:00,396420.770218579,3417795.61119175,2016-05-17 08:00:00,"16","05","17","08",59,236.924110831321,4.01566289544613,81.232034901582,"Waxing"
33490,16,138,16138,"17.05.2016",14,":00","14:00:00",30.88917,-88.08359,2016-05-17 14:00:00,396431.542824674,3417822.10892767,2016-05-17 09:00:00,"16","05","17","09",60,28.6038293019338,0.476730488365564,88.2360619573332,"Waxing"
33490,16,138,16138,"17.05.2016",15,":00","15:00:00",30.889,-88.08312,2016-05-17 15:00:00,396476.284631398,3417802.83123961,2016-05-17 10:00:00,"16","05","17","10",60,48.7181539669915,0.811969232783192,96.4672730849244,"Waxing"
33490,16,138,16138,"17.05.2016",16,":02","16:02:00",30.88831,-88.08203,2016-05-17 16:02:00,396579.730325742,3417725.34599322,2016-05-17 11:02:00,"16","05","17","11",62,129.247727585963,2.08464076751552,108.954479498019,"Waxing"
33490,16,138,16138,"17.05.2016",17,":00","17:00:00",30.88591,-88.08251,2016-05-17 17:00:00,396531.269200989,3417459.79270335,2016-05-17 12:00:00,"16","05","17","12",58,269.938938233272,4.65411962471158,133.051842064709,"Waxing"
33490,16,138,16138,"17.05.2016",18,":01","18:01:00",30.88279,-88.08283,2016-05-17 18:01:00,396497.326176286,3417114.29183739,2016-05-17 13:01:00,"16","05","17","13",61,347.16419358113,5.69121628821524,194.423543400757,"Waxing"
33490,16,138,16138,"17.05.2016",19,":01","19:01:00",30.88239,-88.08319,2016-05-17 19:01:00,396462.483254394,3417070.29273675,2016-05-17 14:01:00,"16","05","17","14",60,56.1244159209347,0.935406932015578,239.43323059075,"Waxing"
33490,16,138,16138,"17.05.2016",20,":00","20:00:00",30.87969,-88.08419,2016-05-17 20:00:00,396363.985371715,3416771.97301471,2016-05-17 15:00:00,"16","05","17","15",59,314.159974296991,5.32474532706765,256.871551902555,"Waxing"
33490,16,138,16138,"17.05.2016",21,":00","21:00:00",30.87973,-88.08424,2016-05-17 21:00:00,396359.248741092,3416776.45274146,2016-05-17 16:00:00,"16","05","17","16",60,6.51948014931388,0.108658002488565,266.944247181061,"Waxing"
33490,16,138,16138,"17.05.2016",22,":00","22:00:00",30.87968,-88.08425,2016-05-17 22:00:00,396358.238974045,3416770.92040129,2016-05-17 17:00:00,"16","05","17","17",60,5.6237369535232,0.0937289492253866,274.54864721496,"Waxing"
33490,16,138,16138,"17.05.2016",23,":00","23:00:00",30.88001,-88.0847,2016-05-17 23:00:00,396315.577147421,3416807.91307018,2016-05-17 18:00:00,"16","05","17","18",60,56.4667070287793,0.941111783812988,281.39871527912,"Waxing"
33490,16,139,16139,"18.05.2016",0,":00","0:00:00",30.87964,-88.08417,2016-05-18 00:00:00,396365.843424259,3416766.41281925,2016-05-17 19:00:00,"16","05","17","19",60,65.1841193402564,1.08640198900427,288.322373124009,"Full"
33490,16,139,16139,"18.05.2016",1,":00","1:00:00",30.8797,-88.08419,2016-05-18 01:00:00,396363.996136873,3416773.08133984,2016-05-17 20:00:00,"16","05","17","20",60,6.91965587815768,0.115327597969295,295.92057420603,"Full"
33490,16,139,16139,"18.05.2016",2,":00","2:00:00",30.87969,-88.08424,2016-05-18 02:00:00,396359.205678453,3416772.01944092,2016-05-17 21:00:00,"16","05","17","21",60,4.90674241998839,0.0817790403331399,304.793399742794,"Full"
33490,16,139,16139,"18.05.2016",3,":00","3:00:00",30.87973,-88.08422,2016-05-18 03:00:00,396361.160617607,3416776.43417071,2016-05-17 22:00:00,"16","05","17","22",60,4.82821148829863,0.0804701914716438,315.621447989354,"Full"
33490,16,142,16142,"21.05.2016",4,":00","4:00:00",30.87971,-88.0842,2016-05-21 04:00:00,396363.050963585,3416774.19895004,2016-05-20 23:00:00,"16","05","20","23",4380,2.92739122200124,0.000668354160274257,329.382093787036,"Full"
33490,16,142,16142,"21.05.2016",5,":01","5:01:00",30.87969,-88.08419,2016-05-21 05:01:00,396363.985371715,3416771.97301471,2016-05-21 00:01:00,"16","05","21","00",61,2.414105759506,0.0395755042541966,345.776364798687,"Full"
33490,16,142,16142,"21.05.2016",6,":00","6:00:00",30.87968,-88.08425,2016-05-21 06:00:00,396358.238974045,3416770.92040129,2016-05-21 01:00:00,"16","05","21","01",59,5.84201003124302,0.0990171191736106,3.32995658500941,"Full"
33490,16,142,16142,"21.05.2016",8,":01","8:01:00",30.87972,-88.08426,2016-05-21 08:01:00,396357.326098708,3416775.36298742,2016-05-21 03:01:00,"16","05","21","03",121,4.535406588578,0.0374826990791571,36.0797505124742,"Full"
33490,16,142,16142,"21.05.2016",9,":00","9:00:00",30.87971,-88.08416,2016-05-21 09:00:00,396366.874717378,3416774.16181026,2016-05-21 04:00:00,"16","05","21","04",59,9.62387370491942,0.16311650347321,48.1771714382342,"Full"
33490,16,142,16142,"21.05.2016",13,":00","13:00:00",30.87974,-88.08422,2016-05-21 13:00:00,396361.171383076,3416777.54249584,2016-05-21 08:00:00,"16","05","21","08",240,6.63001185581822,0.0276250493992426,80.3736233686663,"Full"
33490,16,142,16142,"21.05.2016",15,":00","15:00:00",30.87974,-88.08426,2016-05-21 15:00:00,396357.347630438,3416777.5796377,2016-05-21 10:00:00,"16","05","21","10",120,3.82393302233713,0.0318661085194761,95.2352824020302,"Full"
33490,16,142,16142,"21.05.2016",16,":00","16:00:00",30.87972,-88.08417,2016-05-21 16:00:00,396365.929543898,3416775.2794202,2016-05-21 11:00:00,"16","05","21","11",60,8.88483197507067,0.148080532917845,106.754874982886,"Full"
33490,16,142,16142,"21.05.2016",20,":00","20:00:00",30.87975,-88.08422,2016-05-21 20:00:00,396361.182148548,3416778.65082098,2016-05-21 15:00:00,"16","05","21","15",240,5.8227232350735,0.0242613468128062,258.249917575847,"Full"
33490,16,142,16142,"21.05.2016",21,":00","21:00:00",30.87969,-88.08423,2016-05-21 21:00:00,396360.161617108,3416772.01015551,2016-05-21 16:00:00,"16","05","21","16",60,6.71862503382731,0.111977083897122,268.001805142722,"Full"
33490,16,143,16143,"22.05.2016",1,":00","1:00:00",30.87973,-88.08423,2016-05-22 01:00:00,396360.204679349,3416776.44345604,2016-05-21 20:00:00,"16","05","21","20",240,4.43350966931245,0.0184729569554686,296.568826334042,"Full"
33490,16,143,16143,"22.05.2016",2,":00","2:00:00",30.87964,-88.08412,2016-05-22 02:00:00,396370.623119952,3416766.36639608,2016-05-21 21:00:00,"16","05","21","21",60,14.49451765353,0.241575294225501,305.395404320471,"Full"
33490,16,143,16143,"22.05.2016",3,":00","3:00:00",30.87969,-88.0842,2016-05-22 03:00:00,396363.029433067,3416771.98229978,2016-05-21 22:00:00,"16","05","21","22",60,9.44470512343491,0.157411752057248,316.152995684305,"Full"
33490,16,143,16143,"22.05.2016",4,":00","4:00:00",30.87973,-88.08425,2016-05-22 04:00:00,396358.292802833,3416776.46202697,2016-05-21 23:00:00,"16","05","21","23",60,6.51948016615807,0.108658002769301,329.473157332083,"Full"
33490,16,143,16143,"22.05.2016",5,":00","5:00:00",30.87973,-88.08419,2016-05-22 05:00:00,396364.028432367,3416776.40631522,2016-05-22 00:00:00,"16","05","22","00",60,5.73590010010935,0.0955983350018225,345.52407382907,"Full"
33490,16,143,16143,"22.05.2016",6,":00","6:00:00",30.87969,-88.08424,2016-05-22 06:00:00,396359.205678453,3416772.01944092,2016-05-22 01:00:00,"16","05","22","01",60,6.51948014866731,0.108658002477789,3.29439468911375,"Full"
33490,16,143,16143,"22.05.2016",7,":00","7:00:00",30.87968,-88.08419,2016-05-22 07:00:00,396363.97460656,3416770.86468959,2016-05-22 02:00:00,"16","05","22","02",60,4.90674290373922,0.0817790483956537,20.636422813883,"Full"
33490,16,143,16143,"22.05.2016",8,":00","8:00:00",30.87973,-88.08423,2016-05-22 08:00:00,396360.204679349,3416776.44345604,2016-05-22 03:00:00,"16","05","22","03",60,6.73312604326815,0.112218767387802,35.7133484889776,"Full"
33490,16,143,16143,"22.05.2016",9,":00","9:00:00",30.87981,-88.08419,2016-05-22 09:00:00,396364.114553823,3416785.27291631,2016-05-22 04:00:00,"16","05","22","04",60,9.6564220604189,0.160940367673648,48.0197152915439,"Full"
