bear,year,day,juliandate,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33493,16,247,16247,03.09.2016,19,:10,19:10:00,31.43251,-88.2024
33493,16,247,16247,03.09.2016,20,:10,20:10:00,31.4262,-88.24581
33493,16,247,16247,03.09.2016,21,:10,21:10:00,31.42686,-88.24964
33493,16,247,16247,03.09.2016,22,:10,22:10:00,31.42716,-88.25032
33493,16,248,16248,04.09.2016,1,:14,1:14:00,31.42693,-88.24968
33493,16,248,16248,04.09.2016,2,:14,2:14:00,31.4271,-88.2494
33493,16,248,16248,04.09.2016,3,:14,3:14:00,31.42683,-88.24962
33493,16,248,16248,04.09.2016,4,:14,4:14:00,31.42746,-88.25119
33493,16,248,16248,04.09.2016,5,:14,5:14:00,31.42745,-88.25114
33493,16,248,16248,04.09.2016,6,:14,6:14:00,31.42753,-88.25121
33493,16,248,16248,04.09.2016,7,:14,7:14:00,31.42738,-88.2512
33493,16,248,16248,04.09.2016,8,:14,8:14:00,31.42745,-88.25126
33493,16,248,16248,04.09.2016,9,:14,9:14:00,31.42741,-88.25124
33493,16,248,16248,04.09.2016,10,:14,10:14:00,31.42738,-88.25125
33493,16,248,16248,04.09.2016,11,:14,11:14:00,31.42745,-88.25122
33493,16,248,16248,04.09.2016,12,:14,12:14:00,31.42682,-88.24971
33493,16,248,16248,04.09.2016,13,:14,13:14:00,31.42739,-88.24787
33493,16,248,16248,04.09.2016,14,:14,14:14:00,31.42709,-88.24592
33493,16,248,16248,04.09.2016,15,:14,15:14:00,31.42617,-88.24601
33493,16,248,16248,04.09.2016,16,:14,16:14:00,31.4279,-88.2495
33493,16,248,16248,04.09.2016,17,:14,17:14:00,31.4274,-88.25033
33493,16,248,16248,04.09.2016,18,:14,18:14:00,31.42724,-88.2504
33493,16,248,16248,04.09.2016,19,:14,19:14:00,31.42753,-88.2505
33493,16,248,16248,04.09.2016,20,:14,20:14:00,31.42716,-88.2507
33493,16,248,16248,04.09.2016,21,:14,21:14:00,31.42687,-88.24976
33493,16,248,16248,04.09.2016,22,:14,22:14:00,31.41767,-88.25307
33493,16,249,16249,05.09.2016,1,:18,1:18:00,31.41524,-88.26304
33493,16,249,16249,05.09.2016,2,:18,2:18:00,31.41338,-88.26454
33493,16,249,16249,05.09.2016,3,:18,3:18:00,31.41338,-88.26458
33493,16,249,16249,05.09.2016,4,:18,4:18:00,31.41338,-88.26451
33493,16,249,16249,05.09.2016,5,:18,5:18:00,31.41343,-88.26454
33493,16,249,16249,05.09.2016,6,:18,6:18:00,31.41351,-88.26451
33493,16,249,16249,05.09.2016,7,:18,7:18:00,31.4136,-88.26455
33493,16,249,16249,05.09.2016,8,:18,8:18:00,31.41363,-88.26459
33493,16,249,16249,05.09.2016,9,:18,9:18:00,31.41341,-88.26441
33493,16,249,16249,05.09.2016,10,:18,10:18:00,31.41531,-88.26547
33493,16,249,16249,05.09.2016,11,:18,11:18:00,31.41187,-88.27614
33493,16,249,16249,05.09.2016,12,:18,12:18:00,31.39527,-88.26969
33493,16,249,16249,05.09.2016,13,:18,13:18:00,31.39505,-88.26902
33493,16,249,16249,05.09.2016,14,:18,14:18:00,31.40251,-88.26948
33493,16,249,16249,05.09.2016,15,:18,15:18:00,31.40337,-88.27119
33493,16,249,16249,05.09.2016,16,:18,16:18:00,31.40019,-88.28047
33493,16,249,16249,05.09.2016,17,:18,17:18:00,31.40694,-88.29299
33493,16,249,16249,05.09.2016,18,:18,18:18:00,31.40672,-88.3049
33493,16,249,16249,05.09.2016,19,:18,19:18:00,31.40385,-88.31143
33493,16,249,16249,05.09.2016,20,:18,20:18:00,31.40365,-88.31094
33493,16,249,16249,05.09.2016,21,:18,21:18:00,31.40353,-88.31096
33493,16,249,16249,05.09.2016,22,:18,22:18:00,31.40357,-88.31079
33493,16,251,16251,07.09.2016,1,:00,1:00:00,31.40347,-88.31091
33493,16,251,16251,07.09.2016,2,:00,2:00:00,31.40358,-88.31093
33493,16,251,16251,07.09.2016,3,:00,3:00:00,31.40351,-88.31098
33493,16,251,16251,07.09.2016,4,:00,4:00:00,31.40352,-88.31093
33493,16,251,16251,07.09.2016,5,:00,5:00:00,31.40386,-88.31141
33493,16,251,16251,07.09.2016,6,:00,6:00:00,31.40791,-88.30718
33493,16,251,16251,07.09.2016,7,:00,7:00:00,31.41131,-88.29827
33493,16,251,16251,07.09.2016,8,:00,8:00:00,31.40586,-88.30124
33493,16,251,16251,07.09.2016,9,:00,9:00:00,31.40559,-88.30152
33493,16,251,16251,07.09.2016,10,:00,10:00:00,31.407,-88.29537
33493,16,251,16251,07.09.2016,11,:00,11:00:00,31.4132,-88.28643
33493,16,251,16251,07.09.2016,12,:00,12:00:00,31.41551,-88.27872
33493,16,251,16251,07.09.2016,13,:00,13:00:00,31.41254,-88.27718
33493,16,251,16251,07.09.2016,14,:00,14:00:00,31.40685,-88.27396
33493,16,251,16251,07.09.2016,15,:00,15:00:00,31.39544,-88.26934
33493,16,251,16251,07.09.2016,16,:00,16:00:00,31.39481,-88.2692
33493,16,251,16251,07.09.2016,17,:00,17:00:00,31.39501,-88.26902
33493,16,251,16251,07.09.2016,18,:00,18:00:00,31.39699,-88.26656
33493,16,251,16251,07.09.2016,19,:00,19:00:00,31.39691,-88.26653
33493,16,251,16251,07.09.2016,20,:00,20:00:00,31.39682,-88.26657
33493,16,251,16251,07.09.2016,21,:00,21:00:00,31.39697,-88.26653
33493,16,251,16251,07.09.2016,22,:00,22:00:00,31.39705,-88.26639
33493,16,252,16252,08.09.2016,1,:01,1:01:00,31.39702,-88.26644
33493,16,252,16252,08.09.2016,2,:01,2:01:00,31.39695,-88.26634
33493,16,252,16252,08.09.2016,3,:01,3:01:00,31.39689,-88.26647
33493,16,252,16252,08.09.2016,4,:01,4:01:00,31.39515,-88.2691
33493,16,252,16252,08.09.2016,5,:01,5:01:00,31.40267,-88.26765
33493,16,252,16252,08.09.2016,6,:01,6:01:00,31.40232,-88.26748
33493,16,252,16252,08.09.2016,7,:01,7:01:00,31.40229,-88.26759
33493,16,252,16252,08.09.2016,8,:01,8:01:00,31.40238,-88.26757
33493,16,252,16252,08.09.2016,9,:01,9:01:00,31.40252,-88.2657
33493,16,252,16252,08.09.2016,10,:01,10:01:00,31.39918,-88.2622
33493,16,252,16252,08.09.2016,11,:01,11:01:00,31.39509,-88.26947
33493,16,252,16252,08.09.2016,12,:01,12:01:00,31.39472,-88.26913
33493,16,252,16252,08.09.2016,13,:01,13:01:00,31.39237,-88.26661
33493,16,252,16252,08.09.2016,14,:01,14:01:00,31.39243,-88.26665
33493,16,252,16252,08.09.2016,15,:01,15:01:00,31.39242,-88.26675
33493,16,252,16252,08.09.2016,16,:01,16:01:00,31.39244,-88.26653
33493,16,252,16252,08.09.2016,17,:01,17:01:00,31.3925,-88.26644
33493,16,252,16252,08.09.2016,18,:01,18:01:00,31.39247,-88.2667
33493,16,252,16252,08.09.2016,19,:01,19:01:00,31.39246,-88.26661
33493,16,252,16252,08.09.2016,20,:01,20:01:00,31.3924,-88.26646
33493,16,252,16252,08.09.2016,21,:01,21:01:00,31.39483,-88.26889
33493,16,252,16252,08.09.2016,22,:01,22:01:00,31.39497,-88.26914
33493,16,253,16253,09.09.2016,1,:02,1:02:00,31.39928,-88.26724
33493,16,253,16253,09.09.2016,2,:02,2:02:00,31.40206,-88.26748
33493,16,253,16253,09.09.2016,3,:02,3:02:00,31.40218,-88.26766
33493,16,253,16253,09.09.2016,4,:02,4:02:00,31.40232,-88.26753
33493,16,253,16253,09.09.2016,5,:02,5:02:00,31.4027,-88.26763
33493,16,253,16253,09.09.2016,6,:02,6:02:00,31.40245,-88.26753
33493,16,253,16253,09.09.2016,7,:02,7:02:00,31.40229,-88.26757
33493,16,253,16253,09.09.2016,8,:02,8:02:00,31.40498,-88.26519
33493,16,253,16253,09.09.2016,9,:02,9:02:00,31.41257,-88.2587
33493,16,253,16253,09.09.2016,10,:02,10:02:00,31.42681,-88.24968
33493,16,253,16253,09.09.2016,11,:02,11:02:00,31.42646,-88.24938
33493,16,253,16253,09.09.2016,12,:02,12:02:00,31.42847,-88.25254
33493,16,253,16253,09.09.2016,13,:02,13:02:00,31.41374,-88.25054
33493,16,253,16253,09.09.2016,14,:02,14:02:00,31.40516,-88.24175
33493,16,253,16253,09.09.2016,15,:02,15:02:00,31.4029,-88.23966
33493,16,253,16253,09.09.2016,16,:02,16:02:00,31.40285,-88.23915
33493,16,253,16253,09.09.2016,17,:02,17:02:00,31.403,-88.23936
33493,16,253,16253,09.09.2016,18,:02,18:02:00,31.40298,-88.23912
33493,16,253,16253,09.09.2016,19,:02,19:02:00,31.4029,-88.23925
33493,16,253,16253,09.09.2016,20,:02,20:02:00,31.4029,-88.23917
33493,16,253,16253,09.09.2016,21,:02,21:02:00,31.40283,-88.23289
33493,16,253,16253,09.09.2016,22,:02,22:02:00,31.40089,-88.22547
33493,16,254,16254,10.09.2016,1,:11,1:11:00,31.40073,-88.22534
33493,16,254,16254,10.09.2016,2,:11,2:11:00,31.40099,-88.22557
33493,16,254,16254,10.09.2016,3,:11,3:11:00,31.40098,-88.2255
33493,16,254,16254,10.09.2016,4,:11,4:11:00,31.40081,-88.22541
33493,16,254,16254,10.09.2016,5,:11,5:11:00,31.3963,-88.22758
33493,16,254,16254,10.09.2016,6,:11,6:11:00,31.39359,-88.23298
33493,16,254,16254,10.09.2016,7,:11,7:11:00,31.40387,-88.24079
33493,16,254,16254,10.09.2016,8,:11,8:11:00,31.40225,-88.23956
33493,16,254,16254,10.09.2016,9,:11,9:11:00,31.39537,-88.25392
33493,16,254,16254,10.09.2016,10,:11,10:11:00,31.39476,-88.26914
33493,16,254,16254,10.09.2016,11,:11,11:11:00,31.39483,-88.26903
33493,16,254,16254,10.09.2016,12,:11,12:11:00,31.3944,-88.26812
33493,16,254,16254,10.09.2016,13,:11,13:11:00,31.39441,-88.2681
33493,16,254,16254,10.09.2016,14,:11,14:11:00,31.39488,-88.26791
33493,16,254,16254,10.09.2016,15,:11,15:11:00,31.39503,-88.26898
33493,16,254,16254,10.09.2016,16,:11,16:11:00,31.39515,-88.26927
33493,16,254,16254,10.09.2016,17,:11,17:11:00,31.40225,-88.26867
33493,16,254,16254,10.09.2016,18,:11,18:11:00,31.40256,-88.26841
33493,16,254,16254,10.09.2016,19,:11,19:11:00,31.40254,-88.26953
33493,16,254,16254,10.09.2016,20,:11,20:11:00,31.40258,-88.26938
33493,16,254,16254,10.09.2016,21,:11,21:11:00,31.40255,-88.26937
33493,16,254,16254,10.09.2016,22,:11,22:11:00,31.39574,-88.26992
33493,16,255,16255,11.09.2016,1,:15,1:15:00,31.39488,-88.26895
33493,16,255,16255,11.09.2016,2,:15,2:15:00,31.39516,-88.2692
33493,16,255,16255,11.09.2016,3,:15,3:15:00,31.39469,-88.2694
33493,16,255,16255,11.09.2016,4,:15,4:15:00,31.3946,-88.26973
33493,16,255,16255,11.09.2016,5,:15,5:15:00,31.39478,-88.26977
33493,16,255,16255,11.09.2016,6,:15,6:15:00,31.39488,-88.26908
33493,16,255,16255,11.09.2016,7,:15,7:15:00,31.39501,-88.26789
33493,16,255,16255,11.09.2016,8,:15,8:15:00,31.395,-88.26902
33493,16,255,16255,11.09.2016,9,:15,9:15:00,31.39502,-88.26913
33493,16,255,16255,11.09.2016,10,:15,10:15:00,31.39508,-88.268
33493,16,255,16255,11.09.2016,11,:15,11:15:00,31.39513,-88.26805
33493,16,255,16255,11.09.2016,12,:15,12:15:00,31.39509,-88.26927
33493,16,255,16255,11.09.2016,13,:15,13:15:00,31.40241,-88.26757
33493,16,255,16255,11.09.2016,14,:15,14:15:00,31.40216,-88.26756
33493,16,255,16255,11.09.2016,15,:15,15:15:00,31.40235,-88.26753
33493,16,255,16255,11.09.2016,16,:15,16:15:00,31.40222,-88.26754
33493,16,255,16255,11.09.2016,17,:15,17:15:00,31.40226,-88.26765
33493,16,255,16255,11.09.2016,18,:15,18:15:00,31.40236,-88.26757
33493,16,255,16255,11.09.2016,19,:15,19:15:00,31.4023,-88.2675
33493,16,255,16255,11.09.2016,20,:15,20:15:00,31.40219,-88.26737
33493,16,255,16255,11.09.2016,21,:15,21:15:00,31.39554,-88.26946
33493,16,255,16255,11.09.2016,22,:15,22:15:00,31.39549,-88.26942
33493,16,256,16256,12.09.2016,1,:19,1:19:00,31.39461,-88.27223
33493,16,256,16256,12.09.2016,2,:19,2:19:00,31.39454,-88.27244
33493,16,256,16256,12.09.2016,3,:19,3:19:00,31.3946,-88.27236
33493,16,256,16256,12.09.2016,4,:19,4:19:00,31.39479,-88.27233
33493,16,256,16256,12.09.2016,5,:19,5:19:00,31.39461,-88.27239
33493,16,256,16256,12.09.2016,6,:19,6:19:00,31.39503,-88.26934
33493,16,256,16256,12.09.2016,7,:19,7:19:00,31.39487,-88.2692
33493,16,256,16256,12.09.2016,8,:19,8:19:00,31.39982,-88.27529
33493,16,256,16256,12.09.2016,9,:19,9:19:00,31.40526,-88.27532
33493,16,256,16256,12.09.2016,10,:19,10:19:00,31.40729,-88.27228
33493,16,256,16256,12.09.2016,11,:19,11:19:00,31.40728,-88.27222
33493,16,256,16256,12.09.2016,12,:19,12:19:00,31.40708,-88.27215
33493,16,256,16256,12.09.2016,13,:19,13:19:00,31.40722,-88.27226
33493,16,256,16256,12.09.2016,14,:19,14:19:00,31.40409,-88.27129
33493,16,256,16256,12.09.2016,15,:19,15:19:00,31.40942,-88.28758
33493,16,256,16256,12.09.2016,16,:19,16:19:00,31.41169,-88.29682
33493,16,256,16256,12.09.2016,17,:19,17:19:00,31.4044,-88.30728
33493,16,256,16256,12.09.2016,18,:19,18:19:00,31.40428,-88.3072
33493,16,256,16256,12.09.2016,19,:19,19:19:00,31.40498,-88.31435
33493,16,256,16256,12.09.2016,20,:19,20:19:00,31.40272,-88.31809
33493,16,256,16256,12.09.2016,21,:19,21:19:00,31.4081,-88.31812
33493,16,256,16256,12.09.2016,22,:19,22:19:00,31.4005,-88.32101
33493,16,258,16258,14.09.2016,1,:00,1:00:00,31.39783,-88.32152
33493,16,258,16258,14.09.2016,2,:00,2:00:00,31.3979,-88.32133
33493,16,258,16258,14.09.2016,3,:00,3:00:00,31.39799,-88.32131
33493,16,258,16258,14.09.2016,4,:00,4:00:00,31.39398,-88.32071
33493,16,258,16258,14.09.2016,5,:00,5:00:00,31.39504,-88.26915
33493,16,258,16258,14.09.2016,6,:00,6:00:00,31.40972,-88.26242
33493,16,258,16258,14.09.2016,7,:00,7:00:00,31.4097,-88.26249
33493,16,258,16258,14.09.2016,8,:00,8:00:00,31.40971,-88.26262
33493,16,258,16258,14.09.2016,9,:00,9:00:00,31.40967,-88.26255
33493,16,258,16258,14.09.2016,10,:00,10:00:00,31.40968,-88.26255
33493,16,258,16258,14.09.2016,11,:00,11:00:00,31.4079,-88.26263
33493,16,258,16258,14.09.2016,12,:00,12:00:00,31.39551,-88.2694
33493,16,258,16258,14.09.2016,13,:00,13:00:00,31.39497,-88.26927
33493,16,258,16258,14.09.2016,14,:00,14:00:00,31.39403,-88.27006
33493,16,258,16258,14.09.2016,15,:00,15:00:00,31.39377,-88.27026
33493,16,258,16258,14.09.2016,16,:00,16:00:00,31.39433,-88.2702
33493,16,258,16258,14.09.2016,17,:00,17:00:00,31.39509,-88.26924
33493,16,258,16258,14.09.2016,18,:00,18:00:00,31.39596,-88.26975
33493,16,258,16258,14.09.2016,19,:00,19:00:00,31.39554,-88.26942
33493,16,258,16258,14.09.2016,20,:00,20:00:00,31.39413,-88.26985
33493,16,258,16258,14.09.2016,21,:00,21:00:00,31.39405,-88.26988
33493,16,258,16258,14.09.2016,22,:00,22:00:00,31.39407,-88.26988
33493,16,259,16259,15.09.2016,1,:10,1:10:00,31.39481,-88.2692
33493,16,259,16259,15.09.2016,2,:10,2:10:00,31.40436,-88.26928
33493,16,259,16259,15.09.2016,3,:10,3:10:00,31.40489,-88.26959
33493,16,259,16259,15.09.2016,4,:10,4:10:00,31.40479,-88.26974
33493,16,259,16259,15.09.2016,5,:10,5:10:00,31.39909,-88.27009
33493,16,259,16259,15.09.2016,6,:10,6:10:00,31.39478,-88.26919
33493,16,259,16259,15.09.2016,7,:10,7:10:00,31.39418,-88.26998
33493,16,259,16259,15.09.2016,8,:10,8:10:00,31.39425,-88.27012
33493,16,259,16259,15.09.2016,9,:10,9:10:00,31.39435,-88.27048
33493,16,259,16259,15.09.2016,10,:10,10:10:00,31.39492,-88.26928
33493,16,259,16259,15.09.2016,11,:10,11:10:00,31.39473,-88.26952
33493,16,259,16259,15.09.2016,12,:10,12:10:00,31.39492,-88.26924
33493,16,259,16259,15.09.2016,13,:10,13:10:00,31.39192,-88.27325
33493,16,259,16259,15.09.2016,14,:10,14:10:00,31.39203,-88.27339
33493,16,259,16259,15.09.2016,15,:10,15:10:00,31.39195,-88.27332
33493,16,259,16259,15.09.2016,16,:10,16:10:00,31.39212,-88.27319
33493,16,259,16259,15.09.2016,17,:10,17:10:00,31.39481,-88.26915
33493,16,259,16259,15.09.2016,18,:10,18:10:00,31.39703,-88.26978
33493,16,259,16259,15.09.2016,19,:10,19:10:00,31.40523,-88.28169
33493,16,259,16259,15.09.2016,20,:10,20:10:00,31.41419,-88.28663
33493,16,259,16259,15.09.2016,21,:10,21:10:00,31.41435,-88.28626
33493,16,259,16259,15.09.2016,22,:10,22:10:00,31.41416,-88.28603
33493,16,260,16260,16.09.2016,1,:04,1:04:00,31.41378,-88.28556
33493,16,260,16260,16.09.2016,2,:04,2:04:00,31.41413,-88.29184
33493,16,260,16260,16.09.2016,3,:04,3:04:00,31.41253,-88.29878
33493,16,260,16260,16.09.2016,4,:04,4:04:00,31.41152,-88.2993
33493,16,260,16260,16.09.2016,5,:04,5:04:00,31.40936,-88.30197
33493,16,260,16260,16.09.2016,6,:04,6:04:00,31.40452,-88.3
33493,16,260,16260,16.09.2016,7,:04,7:04:00,31.40425,-88.30992
33493,16,260,16260,16.09.2016,8,:04,8:04:00,31.40095,-88.31578
33493,16,260,16260,16.09.2016,9,:04,9:04:00,31.40099,-88.31587
33493,16,260,16260,16.09.2016,10,:04,10:04:00,31.40092,-88.31578
33493,16,260,16260,16.09.2016,11,:04,11:04:00,31.40077,-88.31538
33493,16,260,16260,16.09.2016,12,:04,12:04:00,31.40076,-88.32089
33493,16,260,16260,16.09.2016,13,:04,13:04:00,31.39442,-88.34048
33493,16,260,16260,16.09.2016,14,:04,14:04:00,31.39269,-88.32929
33493,16,260,16260,16.09.2016,15,:04,15:04:00,31.39949,-88.3174
33493,16,261,16261,17.09.2016,1,:09,1:09:00,31.39948,-88.31668
33493,16,261,16261,17.09.2016,2,:09,2:09:00,31.39951,-88.31674
33493,16,261,16261,17.09.2016,3,:09,3:09:00,31.3995,-88.31673
33493,16,261,16261,17.09.2016,4,:09,4:09:00,31.39901,-88.31918
33493,16,261,16261,17.09.2016,5,:09,5:09:00,31.39885,-88.32598
33493,16,261,16261,17.09.2016,6,:09,6:09:00,31.39439,-88.34052
33493,16,261,16261,17.09.2016,7,:09,7:09:00,31.39414,-88.3406
33493,16,261,16261,17.09.2016,8,:09,8:09:00,31.39179,-88.3357
33493,16,261,16261,17.09.2016,9,:09,9:09:00,31.39172,-88.33555
33493,16,261,16261,17.09.2016,10,:09,10:09:00,31.39178,-88.33564
33493,16,261,16261,17.09.2016,11,:09,11:09:00,31.39322,-88.33733
33493,16,261,16261,17.09.2016,12,:09,12:09:00,31.39432,-88.34066
33493,16,261,16261,17.09.2016,13,:09,13:09:00,31.39442,-88.33821
33493,16,261,16261,17.09.2016,14,:09,14:09:00,31.39445,-88.33803
33493,16,261,16261,17.09.2016,15,:09,15:09:00,31.39429,-88.33793
33493,16,261,16261,17.09.2016,16,:09,16:09:00,31.39427,-88.33786
33493,16,261,16261,17.09.2016,17,:09,17:09:00,31.39427,-88.33784
33493,16,261,16261,17.09.2016,18,:09,18:09:00,31.39396,-88.33473
33493,16,261,16261,17.09.2016,19,:09,19:09:00,31.3924,-88.33418
33493,16,261,16261,17.09.2016,20,:09,20:09:00,31.39249,-88.33461
33493,16,261,16261,17.09.2016,21,:09,21:09:00,31.3926,-88.33489
33493,16,261,16261,17.09.2016,22,:09,22:09:00,31.39207,-88.3342
33493,16,262,16262,18.09.2016,1,:19,1:19:00,31.39266,-88.33477
33493,16,262,16262,18.09.2016,2,:19,2:19:00,31.39251,-88.33497
33493,16,262,16262,18.09.2016,3,:19,3:19:00,31.39443,-88.34066
33493,16,262,16262,18.09.2016,4,:19,4:19:00,31.39329,-88.3406
33493,16,262,16262,18.09.2016,5,:19,5:19:00,31.3934,-88.34052
33493,16,262,16262,18.09.2016,6,:19,6:19:00,31.39343,-88.34062
33493,16,262,16262,18.09.2016,7,:19,7:19:00,31.3934,-88.34047
33493,16,262,16262,18.09.2016,8,:19,8:19:00,31.39338,-88.34052
33493,16,262,16262,18.09.2016,9,:19,9:19:00,31.39383,-88.33866
33493,16,262,16262,18.09.2016,10,:19,10:19:00,31.39287,-88.33256
33493,16,262,16262,18.09.2016,11,:19,11:19:00,31.37549,-88.32149
33493,16,262,16262,18.09.2016,12,:19,12:19:00,31.38521,-88.31668
33493,16,262,16262,18.09.2016,13,:19,13:19:00,31.38861,-88.31286
33493,16,262,16262,18.09.2016,14,:19,14:19:00,31.39022,-88.31237
33493,16,262,16262,18.09.2016,15,:19,15:19:00,31.40822,-88.30023
33493,16,262,16262,18.09.2016,16,:19,16:19:00,31.41274,-88.29667
33493,16,262,16262,18.09.2016,17,:19,17:19:00,31.41156,-88.28682
33493,16,262,16262,18.09.2016,18,:19,18:19:00,31.39544,-88.26923
33493,16,262,16262,18.09.2016,19,:19,19:19:00,31.39476,-88.26908
33493,16,262,16262,18.09.2016,20,:19,20:19:00,31.39418,-88.26733
33493,16,262,16262,18.09.2016,21,:19,21:19:00,31.3942,-88.26747
33493,16,262,16262,18.09.2016,22,:19,22:19:00,31.39402,-88.2675
33493,16,263,16263,19.09.2016,1,:20,1:20:00,31.39501,-88.26917
33493,16,263,16263,19.09.2016,2,:20,2:20:00,31.39502,-88.26934
33493,16,263,16263,19.09.2016,3,:20,3:20:00,31.3941,-88.26744
33493,16,263,16263,19.09.2016,4,:20,4:20:00,31.39425,-88.26753
33493,16,263,16263,19.09.2016,5,:20,5:20:00,31.39411,-88.26747
33493,16,263,16263,19.09.2016,6,:20,6:20:00,31.39392,-88.26782
33493,16,263,16263,19.09.2016,7,:20,7:20:00,31.39479,-88.2692
33493,16,263,16263,19.09.2016,8,:20,8:20:00,31.39644,-88.26733
