"bear","year","juliandate","juliandate.1","GMT.Date","hour","minute","GMT.Time","Latitude","Longitude","Date.Time","UTM_X","UTM_Y","Local.Date.Time","Year","Month","Day","Hour","Timelag.min","Traveldist","Velocity","sun.azimuth","moonphase"
33491,16,329,16329,"24.11.2016",20,":00","20:00:00",30.89333,-88.10741,2016-11-24 20:00:00,394159.293029899,3418305.52640819,2016-11-24 14:00:00,"16","11","24","14",NA,0,NA,217.738814998599,"Waning"
33491,16,329,16329,"24.11.2016",21,":00","21:00:00",30.90487,-88.1008,2016-11-24 21:00:00,394803.70147226,3419578.28888203,2016-11-24 15:00:00,"16","11","24","15",60,1426.59964790122,23.7766607983536,229.592104433211,"Waning"
33491,16,329,16329,"24.11.2016",22,":00","22:00:00",30.90491,-88.10083,2016-11-24 22:00:00,394800.878153514,3419582.75050664,2016-11-24 16:00:00,"16","11","24","16",60,5.27988853065007,0.0879981421775012,239.210114716797,"Waning"
33491,16,329,16329,"24.11.2016",23,":03","23:03:00",30.90426,-88.09308,2016-11-24 23:03:00,395540.831887875,3419503.42490204,2016-11-24 17:03:00,"16","11","24","17",63,744.193577330162,11.8125964655581,247.625754059915,"Waning"
33491,16,330,16330,"25.11.2016",0,":01","0:01:00",30.90394,-88.09304,2016-11-25 00:01:00,395544.307124425,3419467.92085804,2016-11-24 18:01:00,"16","11","24","18",58,35.6737215483244,0.615064164626283,254.440958451912,"Waning"
33491,16,330,16330,"25.11.2016",1,":00","1:00:00",30.90384,-88.09294,2016-11-25 01:00:00,395553.755516737,3419456.74390464,2016-11-24 19:00:00,"16","11","24","19",59,14.6354502717148,0.248058479181607,260.98829083856,"Waning"
33491,16,330,16330,"25.11.2016",2,":00","2:00:00",30.90414,-88.09349,2016-11-25 02:00:00,395501.517973033,3419490.50899048,2016-11-24 20:00:00,"16","11","24","20",60,62.200016029828,1.03666693383047,267.872218430217,"Waning"
33491,16,330,16330,"25.11.2016",3,":01","3:01:00",30.904,-88.09294,2016-11-25 03:01:00,395553.929273316,3419474.4771952,2016-11-24 21:01:00,"16","11","24","21",61,54.8084195844418,0.898498681712161,276.217110498401,"Waning"
33491,16,330,16330,"25.11.2016",4,":00","4:00:00",30.90394,-88.09287,2016-11-25 04:00:00,395560.554007467,3419467.76166349,2016-11-24 22:00:00,"16","11","24","22",59,9.43321094213726,0.159884931222665,288.372520906671,"Waning"
33491,16,330,16330,"25.11.2016",5,":00","5:00:00",30.90391,-88.0929,2016-11-25 05:00:00,395557.654332321,3419464.46476289,2016-11-24 23:00:00,"16","11","24","23",60,4.39063429932866,0.0731772383221443,316.377717572764,"Waning"
33491,16,330,16330,"25.11.2016",6,":00","6:00:00",30.9042,-88.09304,2016-11-25 06:00:00,395544.589505952,3419496.7374563,2016-11-25 00:00:00,"16","11","25","00",60,34.8168986002026,0.580281643336709,25.976994552074,"Waning"
33491,16,330,16330,"25.11.2016",7,":00","7:00:00",30.90456,-88.09304,2016-11-25 07:00:00,395544.98049931,3419536.63736342,2016-11-25 01:00:00,"16","11","25","01",60,39.9018228214848,0.66503038035808,65.7680193774223,"Waning"
33491,16,330,16330,"25.11.2016",8,":00","8:00:00",30.90217,-88.09385,2016-11-25 08:00:00,395464.971764716,3419272.50518366,2016-11-25 02:00:00,"16","11","25","02",60,275.984068379626,4.59973447299376,80.845605607119,"Waning"
33491,16,330,16330,"25.11.2016",9,":00","9:00:00",30.90187,-88.09397,2016-11-25 09:00:00,395453.177081233,3419239.36773497,2016-11-25 03:00:00,"16","11","25","03",60,35.1739259095151,0.586232098491919,89.8591741196497,"Waning"
33491,16,330,16330,"25.11.2016",10,":03","10:03:00",30.90176,-88.09403,2016-11-25 10:03:00,395447.323193353,3419227.2323373,2016-11-25 04:03:00,"16","11","25","04",63,13.4735251473345,0.21386547852912,97.3369607374034,"Waning"
33491,16,330,16330,"25.11.2016",11,":01","11:01:00",30.90179,-88.09407,2016-11-25 11:01:00,395443.532921008,3419230.59482237,2016-11-25 05:01:00,"16","11","25","05",58,5.06680079048817,0.0873586343187616,103.769059968529,"Waning"
33491,16,330,16330,"25.11.2016",12,":00","12:00:00",30.90012,-88.09352,2016-11-25 12:00:00,395494.283159124,3419044.98825057,2016-11-25 06:00:00,"16","11","25","06",59,192.419817488361,3.26135283878578,110.55060031421,"Waning"
33491,16,330,16330,"25.11.2016",13,":00","13:00:00",30.90021,-88.09365,2016-11-25 13:00:00,395481.956368067,3419055.08502053,2016-11-25 07:00:00,"16","11","25","07",60,15.9340685748411,0.265567809580685,118.238438004325,"Waning"
33491,16,330,16330,"25.11.2016",14,":01","14:01:00",30.89953,-88.09255,2016-11-25 14:01:00,395586.349224892,3418978.68843882,2016-11-25 08:01:00,"16","11","25","08",61,129.361146614046,2.12067453465649,127.467921811991,"Waning"
33491,16,330,16330,"25.11.2016",15,":01","15:01:00",30.89995,-88.08878,2016-11-25 15:01:00,395947.118462423,3419021.71558512,2016-11-25 09:01:00,"16","11","25","09",60,363.325994209475,6.05543323682458,138.594197297265,"Waning"
33491,16,330,16330,"25.11.2016",16,":01","16:01:00",30.8975,-88.10032,2016-11-25 16:01:00,394841.517552567,3418760.99593276,2016-11-25 10:01:00,"16","11","25","10",60,1135.92610191262,18.9321016985436,152.328105829081,"Waning"
33491,16,330,16330,"25.11.2016",17,":00","17:00:00",30.90019,-88.1096,2016-11-25 17:00:00,393957.533168949,3419067.92202926,2016-11-25 11:00:00,"16","11","25","11",59,935.752114181862,15.8602053251163,168.37556362745,"Waning"
33491,16,330,16330,"25.11.2016",18,":00","18:00:00",30.90006,-88.10955,2016-11-25 18:00:00,393962.168555275,3419053.46616973,2016-11-25 12:00:00,"16","11","25","12",60,15.1808656271824,0.253014427119707,186.070127496927,"Waning"
33491,16,330,16330,"25.11.2016",19,":00","19:00:00",30.901,-88.11193,2016-11-25 19:00:00,393735.74082852,3419159.91435649,2016-11-25 13:00:00,"16","11","25","13",60,250.201382706875,4.17002304511458,203.000802218598,"Waning"
33491,16,330,16330,"25.11.2016",20,":00","20:00:00",30.8981,-88.11419,2016-11-25 20:00:00,393516.535369079,3418840.65276077,2016-11-25 14:00:00,"16","11","25","14",60,387.271222725961,6.45452037876601,217.548762333724,"Waning"
33491,16,330,16330,"25.11.2016",21,":00","21:00:00",30.89521,-88.10488,2016-11-25 21:00:00,394403.175435541,3418511.49535293,2016-11-25 15:00:00,"16","11","25","15",60,945.76699381723,15.7627832302872,229.395331730952,"Waning"
33491,16,330,16330,"25.11.2016",22,":00","22:00:00",30.89809,-88.10229,2016-11-25 22:00:00,394653.878083847,3418828.24613845,2016-11-25 16:00:00,"16","11","25","16",60,403.959005342539,6.73265008904232,239.012208423494,"Waning"
33491,16,330,16330,"25.11.2016",23,":00","23:00:00",30.89803,-88.1025,2016-11-25 23:00:00,394633.741435928,3418821.79447973,2016-11-25 17:00:00,"16","11","25","17",60,21.1449400473973,0.352415667456622,247.052957221895,"Waning"
33491,16,331,16331,"26.11.2016",0,":00","0:00:00",30.89702,-88.10485,2016-11-26 00:00:00,394408.029393968,3418712.07495502,2016-11-25 18:00:00,"16","11","25","18",60,250.966730839924,4.18277884733206,254.118351646475,"New"
33491,16,331,16331,"26.11.2016",1,":00","1:00:00",30.89714,-88.10454,2016-11-26 01:00:00,394437.789925458,3418725.08155657,2016-11-25 19:00:00,"16","11","25","19",60,32.478622481634,0.5413103746939,260.759033567863,"New"
33491,16,331,16331,"26.11.2016",2,":00","2:00:00",30.89691,-88.10482,2016-11-26 02:00:00,394410.775970686,3418699.85491236,2016-11-25 20:00:00,"16","11","25","20",60,36.9612950316438,0.616021583860731,267.605694621382,"New"
33491,16,331,16331,"26.11.2016",3,":00","3:00:00",30.89695,-88.10491,2016-11-26 03:00:00,394402.217940564,3418704.37342586,2016-11-25 21:00:00,"16","11","25","21",60,9.67764660377914,0.161294110062986,275.720493281473,"New"
33491,16,331,16331,"26.11.2016",4,":00","4:00:00",30.89626,-88.10498,2016-11-26 04:00:00,394394.770127394,3418627.96480837,2016-11-25 22:00:00,"16","11","25","22",60,76.7707414790254,1.27951235798376,287.88514456664,"New"
33491,16,331,16331,"26.11.2016",5,":00","5:00:00",30.89797,-88.10227,2016-11-26 05:00:00,394655.658193296,3418814.9272759,2016-11-25 23:00:00,"16","11","25","23",60,320.963467071894,5.3493911178649,315.608510465283,"New"
33491,16,331,16331,"26.11.2016",6,":01","6:01:00",30.89827,-88.10223,2016-11-26 06:01:00,394659.809740478,3418848.13944411,2016-11-26 00:01:00,"16","11","26","00",61,33.4706358101672,0.548698947707659,27.1499238488935,"New"
33491,16,331,16331,"26.11.2016",7,":01","7:01:00",30.89735,-88.10037,2016-11-26 07:01:00,394836.57475844,3418744.41810226,2016-11-26 01:01:00,"16","11","26","01",60,204.948745620253,3.41581242700421,66.4638475105034,"New"
33491,16,331,16331,"26.11.2016",8,":00","8:00:00",30.89737,-88.10023,2016-11-26 08:00:00,394849.97733743,3418746.50279749,2016-11-26 02:00:00,"16","11","26","02",59,13.5637412903572,0.229893920175547,81.1041758850811,"New"
33491,16,331,16331,"26.11.2016",9,":00","9:00:00",30.89762,-88.10039,2016-11-26 09:00:00,394834.958385257,3418774.36189056,2016-11-26 03:00:00,"16","11","26","03",60,31.6496128066704,0.52749354677784,90.0606821338523,"New"
33491,16,331,16331,"26.11.2016",10,":01","10:01:00",30.89683,-88.09979,2016-11-26 10:01:00,394891.441026548,3418686.23829489,2016-11-26 04:01:00,"16","11","26","04",61,104.671184575638,1.71592105861702,97.2778325149231,"New"
33491,16,331,16331,"26.11.2016",11,":00","11:00:00",30.89759,-88.10044,2016-11-26 11:00:00,394830.146773535,3418771.0840338,2016-11-26 05:00:00,"16","11","26","05",59,104.669885178608,1.77406585048488,103.800019888303,"New"
33491,16,331,16331,"26.11.2016",12,":01","12:01:00",30.89678,-88.10034,2016-11-26 12:01:00,394838.818979814,3418681.2149649,2016-11-26 06:01:00,"16","11","26","06",61,90.2865256040057,1.48010697711485,110.795157528651,"New"
33491,16,331,16331,"26.11.2016",13,":03","13:03:00",30.89827,-88.10472,2016-11-26 13:03:00,394421.826256949,3418850.49337875,2016-11-26 07:03:00,"16","11","26","07",62,450.042345027544,7.25874750044426,118.761775946268,"New"
33491,16,331,16331,"26.11.2016",14,":01","14:01:00",30.90007,-88.10946,2016-11-26 14:01:00,393970.781238894,3419054.48895269,2016-11-26 08:01:00,"16","11","26","08",58,495.031112657922,8.53501918375727,127.557337177863,"New"
33491,16,331,16331,"26.11.2016",15,":03","15:03:00",30.90024,-88.11004,2016-11-26 15:03:00,393915.535802325,3419073.88205881,2016-11-26 09:03:00,"16","11","26","09",62,58.550412694285,0.944361495069112,139.067087098079,"New"
33491,16,331,16331,"26.11.2016",16,":00","16:00:00",30.90124,-88.11202,2016-11-26 16:00:00,393727.404413421,3419186.6001044,2016-11-26 10:00:00,"16","11","26","10",57,219.314334442681,3.84761990250318,152.092241973825,"New"
33491,16,331,16331,"26.11.2016",17,":02","17:02:00",30.89773,-88.10884,2016-11-26 17:02:00,394027.459319792,3418794.54995817,2016-11-26 11:02:00,"16","11","26","11",62,493.696530267909,7.96284726238563,168.902811221725,"New"
33491,16,331,16331,"26.11.2016",18,":02","18:02:00",30.89492,-88.10002,2016-11-26 18:02:00,394867.371130526,3418474.76387649,2016-11-26 12:02:00,"16","11","26","12",60,898.729652253603,14.97882753756,186.540206477562,"New"
33491,16,331,16331,"26.11.2016",19,":00","19:00:00",30.89744,-88.09246,2016-11-26 19:00:00,395592.682573107,3418746.96329847,2016-11-26 13:00:00,"16","11","26","13",58,774.705888748068,13.3569980818632,202.835133591136,"New"
33491,16,331,16331,"26.11.2016",20,":01","20:01:00",30.89337,-88.08428,2016-11-26 20:01:00,396370.112836296,3418288.24692026,2016-11-26 14:01:00,"16","11","26","14",61,902.672991593651,14.7979178949779,217.579442386547,"New"
33491,16,331,16331,"26.11.2016",21,":00","21:00:00",30.8934,-88.08436,2016-11-26 21:00:00,396362.498727781,3418291.64621074,2016-11-26 15:00:00,"16","11","26","15",59,8.3384545456564,0.141329738061973,229.201523757875,"New"
33491,16,331,16331,"26.11.2016",22,":00","22:00:00",30.89426,-88.0815,2016-11-26 22:00:00,396636.782058789,3418384.30921841,2016-11-26 16:00:00,"16","11","26","16",60,289.513002575483,4.82521670959138,238.817875384122,"New"
33491,16,331,16331,"26.11.2016",23,":01","23:01:00",30.89817,-88.07449,2016-11-26 23:01:00,397310.966448899,3418811.19138197,2016-11-26 17:01:00,"16","11","26","17",61,797.968027823208,13.081443079069,246.980388910997,"New"
33491,16,332,16332,"27.11.2016",0,":00","0:00:00",30.90482,-88.07138,2016-11-27 00:00:00,397615.284476312,3419545.36986379,2016-11-26 18:00:00,"16","11","26","18",59,794.749963811546,13.4703383696872,253.913207311692,"New"
33491,16,332,16332,"27.11.2016",1,":00","1:00:00",30.90464,-88.0667,2016-11-27 01:00:00,398062.355053473,3419521.13332161,2016-11-26 19:00:00,"16","11","26","19",60,447.727049596899,7.46211749328165,260.535112572284,"New"
33491,16,332,16332,"27.11.2016",2,":00","2:00:00",30.90553,-88.06703,2016-11-27 02:00:00,398031.760975766,3419620.07601622,2016-11-26 20:00:00,"16","11","26","20",60,103.564735354043,1.72607892256739,267.345568590525,"New"
33491,16,332,16332,"27.11.2016",3,":00","3:00:00",30.90561,-88.06713,2016-11-27 03:00:00,398022.289012433,3419629.03405658,2016-11-26 21:00:00,"16","11","26","21",60,13.037046304895,0.217284105081584,275.390483135151,"New"
33491,16,332,16332,"27.11.2016",4,":00","4:00:00",30.90561,-88.06697,2016-11-27 04:00:00,398037.579868834,3419628.88777451,2016-11-26 22:00:00,"16","11","26","22",60,15.2915560993017,0.254859268321696,287.407511022562,"New"
33491,16,332,16332,"27.11.2016",6,":01","6:01:00",30.90559,-88.06713,2016-11-27 06:01:00,398022.267804935,3419626.81740366,2016-11-27 00:01:00,"16","11","27","00",121,15.4513991694338,0.127697513796973,27.191963869574,"New"
33491,16,332,16332,"27.11.2016",7,":00","7:00:00",30.90557,-88.06713,2016-11-27 07:00:00,398022.24659745,3419624.60075075,2016-11-27 01:00:00,"16","11","27","01",59,2.21675435803933,0.0375721077633785,66.429048819163,"New"
33491,16,332,16332,"27.11.2016",8,":00","8:00:00",30.90567,-88.06704,2016-11-27 08:00:00,398030.953736403,3419635.60172891,2016-11-27 02:00:00,"16","11","27","02",60,14.0298178611159,0.233830297685264,81.3517515948195,"New"
33491,16,332,16332,"27.11.2016",9,":01","9:01:00",30.90566,-88.0671,2016-11-27 09:01:00,398025.209065343,3419634.54825931,2016-11-27 03:01:00,"16","11","27","03",61,5.84046605858066,0.0957453452226337,90.3805627777488,"New"
33491,16,332,16332,"27.11.2016",10,":00","10:00:00",30.90533,-88.06731,2016-11-27 10:00:00,398004.789844598,3419598.16550904,2016-11-27 04:00:00,"16","11","27","04",59,41.7210869117355,0.707137066300602,97.3239809113891,"New"
33491,16,332,16332,"27.11.2016",11,":00","11:00:00",30.90527,-88.06727,2016-11-27 11:00:00,398008.548939692,3419591.47897189,2016-11-27 05:00:00,"16","11","27","05",60,7.67076104185705,0.127846017364284,103.935118308894,"New"
33491,16,332,16332,"27.11.2016",12,":00","12:00:00",30.90565,-88.0671,2016-11-27 12:00:00,398025.198461876,3419633.43993285,2016-11-27 06:00:00,"16","11","27","06",60,45.1434251411122,0.752390419018537,110.793112181869,"New"
33491,16,332,16332,"27.11.2016",13,":00","13:00:00",30.90542,-88.06731,2016-11-27 13:00:00,398004.88529381,3419608.14044711,2016-11-27 07:00:00,"16","11","27","07",60,32.4451656765889,0.540752761276481,118.449133602918,"New"
33491,16,332,16332,"27.11.2016",14,":00","14:00:00",30.90551,-88.0671,2016-11-27 14:00:00,398025.050013657,3419617.92336255,2016-11-27 08:00:00,"16","11","27","08",60,22.4125268802307,0.373542114670512,127.474150439158,"New"
33491,16,332,16332,"27.11.2016",15,":00","15:00:00",30.9063,-88.06731,2016-11-27 15:00:00,398005.81858826,3419705.67318194,2016-11-27 09:00:00,"16","11","27","09",60,89.8325026062177,1.4972083767703,138.504184224618,"New"
33491,16,332,16332,"27.11.2016",16,":01","16:01:00",30.90693,-88.06607,2016-11-27 16:01:00,398124.989260413,3419774.36442989,2016-11-27 10:01:00,"16","11","27","10",61,137.550487629365,2.2549260267109,152.351616469816,"New"
33491,16,332,16332,"27.11.2016",17,":00","17:00:00",30.90669,-88.0658,2016-11-27 17:00:00,398150.538040176,3419747.5179965,2016-11-27 11:00:00,"16","11","27","11",59,37.0603714619292,0.62814188918524,168.274186174833,"New"
33491,16,332,16332,"27.11.2016",18,":00","18:00:00",30.90662,-88.06584,2016-11-27 18:00:00,398146.641230979,3419739.79624071,2016-11-27 12:00:00,"16","11","27","12",60,8.64931410718391,0.144155235119732,185.834656059124,"New"
33491,16,332,16332,"27.11.2016",19,":00","19:00:00",30.90627,-88.06521,2016-11-27 19:00:00,398206.477858967,3419700.42964826,2016-11-27 13:00:00,"16","11","27","13",60,71.6250699816921,1.19375116636153,202.669912111351,"New"
33491,16,332,16332,"27.11.2016",20,":00","20:00:00",30.90587,-88.06481,2016-11-27 20:00:00,398244.281492199,3419655.73159246,2016-11-27 14:00:00,"16","11","27","14",60,58.5408479401521,0.975680799002536,217.174749525801,"New"
33491,16,332,16332,"27.11.2016",21,":00","21:00:00",30.9059,-88.06499,2016-11-27 21:00:00,398227.111078679,3419659.22080729,2016-11-27 15:00:00,"16","11","27","15",60,17.5213504204961,0.292022507008268,229.010765525904,"New"
33491,16,332,16332,"27.11.2016",22,":00","22:00:00",30.90665,-88.06688,2016-11-27 22:00:00,398047.283523916,3419744.07145681,2016-11-27 16:00:00,"16","11","27","16",60,198.840594892823,3.31400991488039,238.62721298394,"New"
33491,16,332,16332,"27.11.2016",23,":03","23:03:00",30.90657,-88.06674,2016-11-27 23:03:00,398060.578076547,3419735.07687384,2016-11-27 17:03:00,"16","11","27","17",63,16.0514065607982,0.254784231123781,247.035086976143,"New"
33491,16,333,16333,"28.11.2016",0,":00","0:00:00",30.90528,-88.0661,2016-11-28 00:00:00,398120.374309657,3419591.51798336,2016-11-27 18:00:00,"16","11","27","18",57,155.514451189509,2.72832370507911,253.712802756552,"New"
33491,16,333,16333,"28.11.2016",1,":01","1:01:00",30.90439,-88.06636,2016-11-28 01:01:00,398094.583554615,3419493.11447574,2016-11-27 19:01:00,"16","11","27","19",61,101.727151525018,1.66765822172161,260.426197855648,"New"
33491,16,333,16333,"28.11.2016",2,":01","2:01:00",30.90541,-88.06717,2016-11-28 02:01:00,398018.254215907,3419606.90410152,2016-11-27 20:01:00,"16","11","27","20",60,137.019147864035,2.28365246440058,267.211152873536,"New"
33491,16,333,16333,"28.11.2016",3,":00","3:00:00",30.90538,-88.06721,2016-11-28 03:00:00,398014.399680332,3419603.61569738,2016-11-27 21:00:00,"16","11","27","21",59,5.06666026469671,0.0858755977067238,275.068773844675,"New"
33491,16,333,16333,"28.11.2016",4,":00","4:00:00",30.90545,-88.06721,2016-11-28 04:00:00,398014.473911737,3419611.37398247,2016-11-27 22:00:00,"16","11","27","22",60,7.75864020494371,0.129310670082395,286.940258792606,"New"
33491,16,333,16333,"28.11.2016",5,":02","5:02:00",30.90537,-88.0672,2016-11-28 05:02:00,398015.344756792,3419602.49822703,2016-11-27 23:02:00,"16","11","27","23",62,8.91837461408834,0.143844751840135,315.638510008237,"New"
33491,16,333,16333,"28.11.2016",6,":01","6:01:00",30.90539,-88.06726,2016-11-28 06:01:00,398009.631881112,3419604.76974471,2016-11-28 00:01:00,"16","11","28","00",59,6.14790542255082,0.104201786822895,27.2075503907969,"New"
33491,16,333,16333,"28.11.2016",7,":00","7:00:00",30.90601,-88.0671,2016-11-28 07:00:00,398025.580188663,3419673.33968653,2016-11-28 01:00:00,"16","11","28","01",59,70.4001806494296,1.19322340083779,66.7369419715853,"New"
33491,16,333,16333,"28.11.2016",8,":00","8:00:00",30.90628,-88.06682,2016-11-28 08:00:00,398052.625298235,3419703.00852797,2016-11-28 02:00:00,"16","11","28","02",60,40.1457109017653,0.669095181696089,81.5881023396131,"New"
33491,16,333,16333,"28.11.2016",9,":01","9:01:00",30.90664,-88.0658,2016-11-28 09:01:00,398150.485085885,3419741.97636447,2016-11-28 03:01:00,"16","11","28","03",61,105.332949834323,1.72676966941513,90.5634302355064,"New"
33491,16,333,16333,"28.11.2016",10,":00","10:00:00",30.90497,-88.07208,2016-11-28 10:00:00,397548.546172327,3419562.63755425,2016-11-28 04:00:00,"16","11","28","04",59,628.086669583673,10.6455367726046,97.4742471587312,"New"
33491,16,333,16333,"28.11.2016",11,":03","11:03:00",30.90693,-88.08673,2016-11-28 11:03:00,396150.581664286,3419793.4191524,2016-11-28 05:03:00,"16","11","28","05",63,1416.88563821763,22.4902482256767,104.394268909661,"New"
33491,16,333,16333,"28.11.2016",12,":01","12:01:00",30.90118,-88.09227,2016-11-28 12:01:00,395614.90060072,3419161.30083076,2016-11-28 06:01:00,"16","11","28","06",58,828.569716083239,14.2856847600558,111.023191944191,"New"
33491,16,333,16333,"28.11.2016",14,":00","14:00:00",30.9015,-88.09216,2016-11-28 14:00:00,395625.76082908,3419196.66446071,2016-11-28 08:00:00,"16","11","28","08",119,36.9936600431123,0.310871092799263,127.549922355631,"New"
33491,16,333,16333,"28.11.2016",15,":02","15:02:00",30.90455,-88.09273,2016-11-28 15:02:00,395574.5961191,3419535.23875197,2016-11-28 09:02:00,"16","11","28","09",62,342.418425688681,5.5228778336884,138.960017409535,"New"
33491,16,333,16333,"28.11.2016",16,":00","16:00:00",30.90455,-88.09611,2016-11-28 16:00:00,395251.571830738,3419538.40819484,2016-11-28 10:00:00,"16","11","28","10",58,323.039836924025,5.56965236075905,152.105180264251,"New"
33491,16,333,16333,"28.11.2016",17,":00","17:00:00",30.90113,-88.11067,2016-11-28 17:00:00,393856.306394539,3419173.12303031,2016-11-28 11:00:00,"16","11","28","11",60,1442.28946085,24.0381576808333,168.216811648896,"New"
33491,16,333,16333,"28.11.2016",18,":01","18:01:00",30.90095,-88.1119,2016-11-28 18:01:00,393738.55278536,3419154.34410969,2016-11-28 12:01:00,"16","11","28","12",61,119.241604879557,1.95478040786159,186.005672771045,"New"
33491,16,333,16333,"28.11.2016",19,":00","19:00:00",30.89777,-88.11447,2016-11-28 19:00:00,393489.408708578,3418804.34505919,2016-11-28 13:00:00,"16","11","28","13",59,429.618559125349,7.28167049364998,202.505205941938,"New"
33491,16,333,16333,"28.11.2016",20,":00","20:00:00",30.89525,-88.10585,2016-11-28 20:00:00,394310.507973493,3418516.84719209,2016-11-28 14:00:00,"16","11","28","14",60,869.976451654148,14.4996075275691,216.990936622607,"New"
33491,16,333,16333,"28.11.2016",21,":00","21:00:00",30.89589,-88.10533,2016-11-28 21:00:00,394360.911649845,3418587.28790671,2016-11-28 15:00:00,"16","11","28","15",60,86.6165392165354,1.44360898694226,228.823143342071,"New"
33491,16,333,16333,"28.11.2016",22,":00","22:00:00",30.89706,-88.10287,2016-11-28 22:00:00,394597.315569084,3418714.63586725,2016-11-28 16:00:00,"16","11","28","16",60,268.52246849465,4.47537447491084,238.440319098063,"New"
33491,16,333,16333,"28.11.2016",23,":00","23:00:00",30.89923,-88.0987,2016-11-28 23:00:00,394998.239663114,3418951.21120537,2016-11-28 17:00:00,"16","11","28","17",60,465.51908637372,7.75865143956201,246.475570584039,"New"
33491,16,334,16334,"29.11.2016",0,":01","0:01:00",30.89921,-88.0984,2016-11-29 00:01:00,395026.89023806,3418948.71219833,2016-11-28 18:01:00,"16","11","28","18",61,28.7593546669193,0.471464830605234,253.629274740035,"New"
33491,16,334,16334,"29.11.2016",1,":00","1:00:00",30.90494,-88.09312,2016-11-29 01:00:00,395537.747706351,3419578.82885944,2016-11-28 19:00:00,"16","11","28","19",59,811.185773732782,13.7489114191997,260.103883834144,"New"
33491,16,334,16334,"29.11.2016",2,":00","2:00:00",30.90379,-88.093,2016-11-29 02:00:00,395547.967014997,3419451.25843835,2016-11-28 20:00:00,"16","11","28","20",60,127.979086590246,2.1329847765041,266.845299918823,"New"
33491,16,334,16334,"29.11.2016",3,":00","3:00:00",30.90374,-88.09344,2016-11-29 03:00:00,395505.86186798,3419446.12891648,2016-11-28 21:00:00,"16","11","28","21",60,42.4164519974764,0.706940866624607,274.75566053292,"New"
33491,16,334,16334,"29.11.2016",4,":01","4:01:00",30.90364,-88.09349,2016-11-29 04:01:00,395500.974710839,3419435.0924529,2016-11-28 22:01:00,"16","11","28","22",61,12.0701215059191,0.19787084435933,286.748156303446,"New"
33491,16,334,16334,"29.11.2016",5,":00","5:00:00",30.90381,-88.09342,2016-11-29 05:00:00,395507.849321686,3419453.86849468,2016-11-28 23:00:00,"16","11","28","23",59,19.9949998503838,0.338898302548879,313.299920446163,"New"
33491,16,334,16334,"29.11.2016",7,":01","7:01:00",30.9034,-88.09372,2016-11-29 07:01:00,395478.732745031,3419408.70802316,2016-11-29 01:01:00,"16","11","29","01",121,53.7330738372426,0.444074990390435,67.3843071540851,"New"
33491,16,334,16334,"29.11.2016",8,":01","8:01:00",30.90349,-88.09372,2016-11-29 08:01:00,395478.830551527,3419418.68299962,2016-11-29 02:01:00,"16","11","29","02",60,9.97545595947237,0.166257599324539,81.9888150489522,"New"
33491,16,334,16334,"29.11.2016",9,":00","9:00:00",30.90348,-88.09365,2016-11-29 09:00:00,395485.509609927,3419417.50907496,2016-11-29 03:00:00,"16","11","29","03",59,6.78143939056237,0.114939650687498,90.6112067940935,"New"
33491,16,334,16334,"29.11.2016",10,":03","10:03:00",30.90356,-88.09368,2016-11-29 10:03:00,395482.729434995,3419426.40383193,2016-11-29 04:03:00,"16","11","29","04",63,9.31912410400703,0.147922604825508,97.9482012378532,"New"
33491,16,334,16334,"29.11.2016",11,":01","11:01:00",30.90349,-88.09364,2016-11-29 11:01:00,395486.476180212,3419418.60803546,2016-11-29 05:01:00,"16","11","29","05",58,8.64942439258181,0.149128006768652,104.293540113737,"New"
33491,16,334,16334,"29.11.2016",12,":00","12:00:00",30.90328,-88.09354,2016-11-29 12:00:00,395495.805038748,3419395.23939375,2016-11-29 06:00:00,"16","11","29","06",59,25.1618961271187,0.426472815713876,111.007642322672,"New"
33491,16,334,16334,"29.11.2016",13,":01","13:01:00",30.90126,-88.09231,2016-11-29 13:01:00,395611.164516693,3419170.20490439,2016-11-29 07:01:00,"16","11","29","07",61,252.880071486544,4.14557494240236,118.768946359898,"New"
33491,16,334,16334,"29.11.2016",13,":03","13:03:00",30.90259,-88.09384,2016-11-29 13:03:00,395466.383947615,3419319.04569562,2016-11-29 07:03:00,"16","11","29","07",2,207.641504324332,103.820752162166,119.043999175072,"New"
33491,16,334,16334,"29.11.2016",14,":00","14:00:00",30.89999,-88.09354,2016-11-29 14:00:00,395492.230446248,3419030.59869621,2016-11-29 08:00:00,"16","11","29","08",57,289.602681205001,5.0807487930702,127.618700298809,"New"
33491,16,334,16334,"29.11.2016",15,":01","15:01:00",30.90021,-88.09213,2016-11-29 15:01:00,395627.228250491,3419053.66181824,2016-11-29 09:01:00,"16","11","29","09",61,136.953695635735,2.24514255140548,138.795492442186,"New"
33491,16,334,16334,"29.11.2016",16,":00","16:00:00",30.90021,-88.08818,2016-11-29 16:00:00,396004.743834162,3419049.9726243,2016-11-29 10:00:00,"16","11","29","10",59,377.533609187902,6.39887473199834,152.102469780275,"New"
33491,16,334,16334,"29.11.2016",17,":01","17:01:00",30.90023,-88.08822,2016-11-29 17:01:00,396000.942516112,3419052.22657465,2016-11-29 11:01:00,"16","11","29","11",61,4.41931115386718,0.0724477238338882,168.439442711252,"New"
