bear,GMT.Date,GMT.Time,Latitude,Longitude,Date.Time,UTM_X,UTM_Y,Local.Date.Time,Year,Month,Day,Hour,Timelag.min,Traveldist,Velocity,sun.azimuth,moonphase
33487,23.06.2016,0:01:00,30.88317,-88.08063,6/23/16 0:01,396708.0336,3417154.37,6/22/16 19:01,16,6,22,19,NA,0,NA,291.1268613,Full
33487,23.06.2016,1:01:00,30.88321,-88.08058,6/23/16 1:01,396712.856,3417158.757,6/22/16 20:01,16,6,22,20,60,6.519349301,0.108655822,298.4178743,Full
33487,23.06.2016,2:00:00,30.8832,-88.08063,6/23/16 2:00,396708.0658,3417157.695,6/22/16 21:00,16,6,22,21,59,4.906568436,0.083162177,306.8028087,Full
33487,23.06.2016,3:00:00,30.8832,-88.08068,6/23/16 3:00,396703.2863,3417157.741,6/22/16 22:00,16,6,22,22,60,4.779740278,0.079662338,317.1189005,Full
33487,23.06.2016,4:00:00,30.8832,-88.08061,6/23/16 4:00,396709.9776,3417157.676,6/22/16 23:00,16,6,22,23,60,6.691636373,0.111527273,329.7560917,Full
33487,23.06.2016,5:00:00,30.88313,-88.08054,6/23/16 5:00,396716.5938,3417149.853,6/23/16 0:00,16,6,23,0,60,10.24570684,0.170761781,344.8359395,Full
33487,23.06.2016,6:00:00,30.88315,-88.0806,6/23/16 6:00,396710.8798,3417152.126,6/23/16 1:00,16,6,23,1,60,6.149159183,0.102485986,1.527447732,Full
33487,23.06.2016,7:00:00,30.88309,-88.08074,6/23/16 7:00,396697.4328,3417145.605,6/23/16 2:00,16,6,23,2,60,14.94450655,0.249075109,18.0423363,Full
33487,23.06.2016,8:00:00,30.88301,-88.07982,6/23/16 8:00,396785.2902,3417135.887,6/23/16 3:00,16,6,23,3,60,88.39321442,1.47322024,32.71029222,Full
33487,23.06.2016,9:00:00,30.87903,-88.07491,6/23/16 9:00,397250.3914,3416690.244,6/23/16 4:00,16,6,23,4,60,644.1405965,10.73567661,44.90253548,Full
33487,23.06.2016,10:01:00,30.87199,-88.07753,6/23/16 10:01,396992.4029,3415912.399,6/23/16 5:01,16,6,23,5,61,819.5124425,13.43463021,55.00267822,Full
33487,23.06.2016,11:00:00,30.86493,-88.0852,6/23/16 11:00,396251.5348,3415137.025,6/23/16 6:00,16,6,23,6,59,1072.422874,18.17665888,63.10580283,Full
33487,23.06.2016,12:01:00,30.86514,-88.08362,6/23/16 12:01,396402.8221,3415158.833,6/23/16 7:01,16,6,23,7,61,152.8510281,2.505754559,70.3253415,Full
33487,23.06.2016,13:00:00,30.86685,-88.08162,6/23/16 13:00,396595.8745,3415346.502,6/23/16 8:00,16,6,23,8,59,269.2377646,4.563351942,76.67614643,Full
33487,23.06.2016,14:00:00,30.86705,-88.08201,6/23/16 14:00,396558.8027,3415369.03,6/23/16 9:00,16,6,23,9,60,43.37987286,0.722997881,83.01052702,Full
33487,23.06.2016,15:00:00,30.86701,-88.08195,6/23/16 15:00,396564.4961,3415364.541,6/23/16 10:00,16,6,23,10,60,7.250179647,0.120836327,89.97102051,Full
33487,23.06.2016,16:00:00,30.87383,-88.08463,6/23/16 16:00,396315.6137,3416122.903,6/23/16 11:00,16,6,23,11,60,798.1579479,13.30263246,99.31867454,Full
33487,23.06.2016,17:00:00,30.87384,-88.08456,6/23/16 17:00,396322.3164,3416123.947,6/23/16 12:00,16,6,23,12,60,6.783457478,0.113057625,118.2713832,Full
33487,23.06.2016,18:00:00,30.87396,-88.08541,6/23/16 18:00,396241.186,3416138.036,6/23/16 13:00,16,6,23,13,60,82.34478525,1.372413088,189.2788831,Full
33487,23.06.2016,19:00:00,30.87402,-88.08482,6/23/16 19:00,396297.6543,3416144.138,6/23/16 14:00,16,6,23,14,60,56.79706975,0.946617829,246.7052808,Full
33487,23.06.2016,20:00:00,30.87407,-88.0848,6/23/16 20:00,396299.6202,3416149.661,6/23/16 15:00,16,6,23,15,60,5.86246687,0.097707781,262.6647576,Full
33487,23.06.2016,21:00:00,30.87397,-88.08473,6/23/16 21:00,396306.2045,3416138.513,6/23/16 16:00,16,6,23,16,60,12.94745141,0.215790857,271.3502555,Full
33487,23.06.2016,22:01:00,30.87414,-88.08479,6/23/16 22:01,396300.6516,3416157.41,6/23/16 17:01,16,6,23,17,61,19.69620685,0.322888637,278.2258792,Full
33487,23.06.2016,23:00:00,30.87411,-88.08475,6/23/16 23:00,396304.4432,3416154.048,6/23/16 18:00,16,6,23,18,59,5.067609102,0.08589168,284.4324168,Full
33487,25.06.2016,0:01:00,30.87408,-88.0848,6/25/16 0:01,396299.631,3416150.769,6/24/16 19:01,16,6,24,19,1501,5.82295232,0.003879382,291.0406091,Waning
33487,25.06.2016,1:00:00,30.87428,-88.08675,6/25/16 1:00,396113.4278,3416174.749,6/24/16 20:00,16,6,24,20,59,187.7408829,3.182048862,298.1967016,Waning
33487,25.06.2016,2:00:00,30.8732,-88.07901,6/25/16 2:00,396852.2089,3416047.873,6/24/16 21:00,16,6,24,21,60,749.5965729,12.49327622,306.7032062,Waning
33487,25.06.2016,3:00:00,30.87325,-88.07901,6/25/16 3:00,396852.2624,3416053.414,6/24/16 22:00,16,6,24,22,60,5.541874571,0.092364576,317.0075801,Waning
33487,25.06.2016,4:00:00,30.8731,-88.07913,6/25/16 4:00,396840.6297,3416036.9,6/24/16 23:00,16,6,24,23,60,20.19978116,0.336663019,329.6330319,Waning
33487,25.06.2016,5:00:00,30.87311,-88.07904,6/25/16 5:00,396849.2444,3416037.926,6/25/16 0:00,16,6,25,0,60,8.675525097,0.144592085,344.7076981,Waning
33487,25.06.2016,6:00:00,30.87326,-88.07904,6/25/16 6:00,396849.4051,3416054.55,6/25/16 1:00,16,6,25,1,60,16.62562373,0.277093729,1.408106681,Waning
33487,25.06.2016,7:00:00,30.87335,-88.07896,6/25/16 7:00,396857.1495,3416064.451,6/25/16 2:00,16,6,25,2,60,12.57002856,0.209500476,17.94581637,Waning
33487,25.06.2016,8:00:00,30.87338,-88.08016,6/25/16 8:00,396742.4616,3416068.886,6/25/16 3:00,16,6,25,3,60,114.7736328,1.912893879,32.64127613,Waning
33487,25.06.2016,9:00:00,30.88498,-88.07935,6/25/16 9:00,396832.3293,3417353.793,6/25/16 4:00,16,6,25,4,60,1288.04603,21.46743384,44.85750357,Waning
33487,25.06.2016,10:01:00,30.88673,-88.08038,6/25/16 10:01,396735.7507,3417548.702,6/25/16 5:01,16,6,25,5,61,217.5251081,3.565985379,54.97604967,Waning
33487,25.06.2016,11:00:00,30.88675,-88.08035,6/25/16 11:00,396738.6398,3417550.891,6/25/16 6:00,16,6,25,6,59,3.624627872,0.061434371,63.09222892,Waning
33487,25.06.2016,12:01:00,30.88677,-88.08032,6/25/16 12:01,396741.5288,3417553.08,6/25/16 7:01,16,6,25,7,61,3.624627377,0.059420121,70.32208964,Waning
33487,25.06.2016,13:00:00,30.88683,-88.08031,6/25/16 13:00,396742.5491,3417559.721,6/25/16 8:00,16,6,25,8,59,6.718615697,0.113874842,76.68122783,Waning
33487,25.06.2016,14:00:00,30.88682,-88.08042,6/25/16 14:00,396732.0238,3417558.714,6/25/16 9:00,16,6,25,9,60,10.57328684,0.176221447,83.02344461,Waning
33487,25.06.2016,15:00:00,30.88245,-88.08043,6/25/16 15:00,396726.3792,3417074.386,6/25/16 10:00,16,6,25,10,60,484.3617872,8.072696453,89.99126129,Waning
33487,25.06.2016,16:00:00,30.88138,-88.0832,6/25/16 16:00,396460.441,3416958.361,6/25/16 11:00,16,6,25,11,60,290.1461389,4.835768982,99.34041498,Waning
33487,25.06.2016,17:00:00,30.8813,-88.08316,6/25/16 17:00,396464.1786,3416949.457,6/25/16 12:00,16,6,25,12,60,9.656396876,0.160939948,118.2204441,Waning
33487,25.06.2016,18:01:00,30.88134,-88.08322,6/25/16 18:01,396458.4861,3416953.946,6/25/16 13:01,16,6,25,13,61,7.249514061,0.118844493,190.2005275,Waning
33487,25.06.2016,19:00:00,30.8818,-88.08284,6/25/16 19:00,396495.3058,3417004.577,6/25/16 14:00,16,6,25,14,59,62.60298233,1.061067497,246.3640387,Waning
33487,25.06.2016,20:00:00,30.88129,-88.08325,6/25/16 20:00,396455.5646,3416948.433,6/25/16 15:00,16,6,25,15,60,68.78621821,1.14643697,262.4852297,Waning
33487,25.06.2016,21:00:00,30.88394,-88.08149,6/25/16 21:00,396626.6528,3417240.507,6/25/16 16:00,16,6,25,16,60,338.4949308,5.64158218,271.2216872,Waning
33487,26.06.2016,0:01:00,30.88493,-88.07753,6/26/16 0:01,397006.2469,3417346.57,6/25/16 19:01,16,6,25,19,181,394.1331995,2.177531489,290.9886884,Waning
33487,26.06.2016,1:00:00,30.88863,-88.07865,6/26/16 1:00,396903.1513,3417757.685,6/25/16 20:00,16,6,25,20,59,423.8441652,7.18379941,298.1431722,Waning
33487,26.06.2016,2:00:00,30.88942,-88.07169,6/26/16 2:00,397569.2627,3417838.833,6/25/16 21:00,16,6,25,21,60,671.036069,11.18393448,306.6460119,Waning
33487,26.06.2016,3:00:00,30.88879,-88.07418,6/26/16 3:00,397330.5863,3417771.297,6/25/16 22:00,16,6,25,22,60,248.0474328,4.13412388,316.9454665,Waning
33487,26.06.2016,4:00:00,30.88882,-88.07421,6/26/16 4:00,397327.7508,3417774.649,6/25/16 23:00,16,6,25,23,60,4.390902804,0.073181713,329.5666393,Waning
33487,26.06.2016,5:00:00,30.88883,-88.07416,6/26/16 5:00,397332.5407,3417775.711,6/26/16 0:00,16,6,26,0,60,4.906289098,0.081771485,344.6412959,Waning
33487,26.06.2016,6:00:00,30.88875,-88.0742,6/26/16 6:00,397328.6319,3417766.882,6/26/16 1:00,16,6,26,1,60,9.656267746,0.160937796,1.349520031,Waning
33487,26.06.2016,7:00:00,30.892,-88.07295,6/26/16 7:00,397451.5763,3418125.938,6/26/16 2:00,16,6,26,2,60,379.5215845,6.325359742,17.90184189,Waning
33487,26.06.2016,8:00:00,30.90056,-88.07648,6/26/16 8:00,397123.3275,3419077.915,6/26/16 3:00,16,6,26,3,60,1006.979591,16.78299319,32.6132744,Waning
33487,26.06.2016,9:00:00,30.90301,-88.07907,6/26/16 9:00,396878.4201,3419351.847,6/26/16 4:00,16,6,26,4,60,367.4483907,6.124139845,44.84273088,Waning
33487,26.06.2016,10:01:00,30.89743,-88.0784,6/26/16 10:01,396936.4739,3418732.781,6/26/16 5:01,16,6,26,5,61,621.782073,10.19314874,54.97116809,Waning
33487,26.06.2016,11:00:00,30.89944,-88.07435,6/26/16 11:00,397325.7025,3418951.82,6/26/16 6:00,16,6,26,6,59,446.6285169,7.569974864,63.09438979,Waning
33487,26.06.2016,12:01:00,30.89955,-88.0743,6/26/16 12:01,397330.5986,3418963.966,6/26/16 7:01,16,6,26,7,61,13.09529868,0.214677028,70.33007683,Waning
33487,26.06.2016,13:00:00,30.89952,-88.07435,6/26/16 13:00,397325.7879,3418960.687,6/26/16 8:00,16,6,26,8,59,5.821907658,0.098676401,76.6943921,Waning
33487,26.06.2016,14:00:00,30.89944,-88.07431,6/26/16 14:00,397329.5255,3418951.783,6/26/16 9:00,16,6,26,9,60,9.656113115,0.160935219,83.04225456,Waning
33487,26.06.2016,15:03:00,30.89942,-88.07427,6/26/16 15:03,397333.3271,3418949.53,6/26/16 10:03,16,6,26,10,63,4.4193232,0.070147987,90.4047369,Waning
33487,26.06.2016,16:02:00,30.89945,-88.07443,6/26/16 16:02,397318.0673,3418953.002,6/26/16 11:02,16,6,26,11,59,15.64989004,0.265252374,99.77303061,Waning
33487,26.06.2016,17:01:00,30.90136,-88.07825,6/26/16 17:01,396955.0203,3419168.215,6/26/16 12:01,16,6,26,12,59,422.0423895,7.153260838,118.7597784,Waning
33487,26.06.2016,18:00:00,30.89682,-88.07492,6/26/16 18:00,397268.4274,3418661.963,6/26/16 13:00,16,6,26,13,59,595.4115619,10.09172139,188.0933834,Waning
33487,26.06.2016,19:00:00,30.89039,-88.07582,6/26/16 19:00,397175.537,3417950.139,6/26/16 14:00,16,6,26,14,60,717.8598148,11.96433025,246.162626,Waning
33487,26.06.2016,20:00:00,30.88993,-88.07593,6/26/16 20:00,397164.5313,3417899.257,6/26/16 15:00,16,6,26,15,60,52.05826275,0.867637713,262.3759714,Waning
33487,26.06.2016,21:01:00,30.89115,-88.07762,6/26/16 21:01,397004.3009,3418036.032,6/26/16 16:01,16,6,26,16,61,210.6681142,3.453575643,271.2664054,Waning
33487,28.06.2016,0:01:00,30.8901,-88.07708,6/28/16 0:01,397054.7921,3417919.159,6/27/16 19:01,16,6,27,19,1620,127.3128031,0.07858815,290.8675262,Waning
33487,28.06.2016,1:00:00,30.89047,-88.07666,6/28/16 1:00,397095.3328,3417959.78,6/27/16 20:00,16,6,27,20,59,57.38975656,0.972707738,298.0202468,Waning
33487,28.06.2016,2:00:00,30.89048,-88.07701,6/28/16 2:00,397061.8894,3417961.211,6/27/16 21:00,16,6,27,21,60,33.47397673,0.557899612,306.5171576,Waning
33487,28.06.2016,3:00:00,30.88905,-88.07683,6/28/16 3:00,397077.5649,3417802.554,6/27/16 22:00,16,6,27,22,60,159.4290943,2.657151572,316.8086874,Waning
33487,28.06.2016,4:00:00,30.88949,-88.07669,6/28/16 4:00,397091.4173,3417851.191,6/27/16 23:00,16,6,27,23,60,50.57137803,0.8428563,329.4245168,Waning
33487,28.06.2016,5:00:00,30.88977,-88.07652,6/28/16 5:00,397107.9659,3417882.068,6/28/16 0:00,16,6,28,0,60,35.03151022,0.583858504,344.5043433,Waning
33487,28.06.2016,6:00:00,30.88955,-88.07613,6/28/16 6:00,397145.0085,3417857.325,6/28/16 1:00,16,6,28,1,60,44.54604166,0.742434028,1.234943618,Waning
33487,28.06.2016,7:00:00,30.88882,-88.07479,6/28/16 7:00,397272.3117,3417775.183,6/28/16 2:00,16,6,28,2,60,151.503925,2.525065417,17.82287969,Waning
33487,28.06.2016,8:00:00,30.89209,-88.07718,6/28/16 8:00,397047.3629,3418139.808,6/28/16 3:00,16,6,28,3,60,428.4314508,7.14052418,32.57064847,Waning
33487,28.06.2016,9:00:00,30.89229,-88.07718,6/28/16 9:00,397047.5768,3418161.975,6/28/16 4:00,16,6,28,4,60,22.16755229,0.369459205,44.8289648,Waning
33487,28.06.2016,10:01:00,30.89216,-88.07733,6/28/16 10:01,397033.1005,3418147.705,6/28/16 5:01,16,6,28,5,61,20.3271006,0.333231157,54.97848987,Waning
33487,28.06.2016,11:00:00,30.89211,-88.07736,6/28/16 11:00,397030.1796,3418142.191,6/28/16 6:00,16,6,28,6,59,6.239832943,0.10575988,63.11676505,Waning
33487,28.06.2016,12:01:00,30.89245,-88.07633,6/28/16 12:01,397128.992,3418178.924,6/28/16 7:01,16,6,28,7,61,105.4191298,1.728182456,70.36538021,Waning
33487,28.06.2016,13:00:00,30.89253,-88.07563,6/28/16 13:00,397195.9842,3418187.145,6/28/16 8:00,16,6,28,8,59,67.49480807,1.143979798,76.74202028,Waning
33487,28.06.2016,14:00:00,30.89263,-88.07576,6/28/16 14:00,397183.6655,3418198.348,6/28/16 9:00,16,6,28,9,60,16.6510643,0.277517738,83.10457084,Waning
33487,28.06.2016,15:00:00,30.89265,-88.07576,6/28/16 15:00,397183.6869,3418200.565,6/28/16 10:00,16,6,28,10,60,2.21675462,0.03694591,90.09876909,Waning
33487,28.06.2016,16:00:00,30.89277,-88.07585,6/28/16 16:00,397175.2128,3418213.948,6/28/16 11:00,16,6,28,11,60,15.84013929,0.264002322,99.48096994,Waning
33487,28.06.2016,17:00:00,30.89258,-88.07556,6/28/16 17:00,397202.7283,3418192.622,6/28/16 12:00,16,6,28,12,60,34.81195284,0.580199214,118.3226287,Waning
33487,28.06.2016,18:00:00,30.89315,-88.07421,6/28/16 18:00,397332.3707,3418254.554,6/28/16 13:00,16,6,28,13,60,143.6755987,2.394593311,187.3065286,Waning
33487,28.06.2016,19:00:00,30.89315,-88.07424,6/28/16 19:00,397329.5033,3418254.582,6/28/16 14:00,16,6,28,14,60,2.867543171,0.047792386,245.6995691,Waning
33487,28.06.2016,20:00:00,30.89533,-88.07602,6/28/16 20:00,397161.7004,3418497.836,6/28/16 15:00,16,6,28,15,60,295.5174067,4.925290111,262.1189208,Waning
33487,28.06.2016,21:00:00,30.90296,-88.07381,6/28/16 21:00,397381.0679,3419341.454,6/28/16 16:00,16,6,28,16,60,871.6729148,14.52788191,270.9583071,Waning
33487,29.06.2016,0:01:00,30.90428,-88.07537,6/29/16 0:01,397233.3882,3419489.19,6/28/16 19:01,16,6,28,19,181,208.8900991,1.154088946,290.7983993,Waning
33487,29.06.2016,1:00:00,30.90495,-88.07928,6/29/16 1:00,396860.4307,3419567.057,6/28/16 20:00,16,6,28,20,59,380.9995009,6.457618659,297.9509719,Waning
33487,29.06.2016,2:00:00,30.90602,-88.08091,6/29/16 2:00,396705.803,3419687.156,6/28/16 21:00,16,6,28,21,60,195.7898326,3.263163877,306.4456284,Waning
33487,29.06.2016,3:00:00,30.90568,-88.0804,6/29/16 3:00,396754.1774,3419649.001,6/28/16 22:00,16,6,28,22,60,61.61108383,1.026851397,316.7341642,Waning
33487,29.06.2016,4:00:00,30.90723,-88.08013,6/29/16 4:00,396781.6444,3419820.542,6/28/16 23:00,16,6,28,23,60,173.726141,2.895435684,329.3489407,Waning
33487,29.06.2016,5:00:00,30.90685,-88.08058,6/29/16 5:00,396738.2315,3419778.842,6/29/16 0:00,16,6,29,0,60,60.19608114,1.003268019,344.433957,Waning
33487,29.06.2016,6:00:00,30.90708,-88.08028,6/29/16 6:00,396767.1485,3419804.056,6/29/16 1:00,16,6,29,1,60,38.36570897,0.639428483,1.179124836,Waning
33487,29.06.2016,7:00:00,30.90682,-88.08051,6/29/16 7:00,396744.889,3419775.452,6/29/16 2:00,16,6,29,2,60,36.24434539,0.604072423,17.78805817,Waning
33487,29.06.2016,8:00:00,30.907,-88.08042,6/29/16 8:00,396753.6832,3419795.319,6/29/16 3:00,16,6,29,3,60,21.72604445,0.362100741,32.55616881,Waning
33487,29.06.2016,9:00:00,30.9074,-88.08011,6/29/16 9:00,396783.7382,3419839.365,6/29/16 4:00,16,6,29,4,60,53.32328043,0.88872134,44.83008489,Waning
33487,29.06.2016,10:01:00,30.90794,-88.07915,6/29/16 10:01,396876.0609,3419898.327,6/29/16 5:01,16,6,29,5,61,109.5443343,1.79580876,54.99077533,Waning
33487,29.06.2016,11:01:00,30.90645,-88.07836,6/29/16 11:01,396949.9612,3419732.456,6/29/16 6:01,16,6,29,6,60,181.5888204,3.026480341,63.26407736,Waning
33487,29.06.2016,12:01:00,30.9046,-88.07814,6/29/16 12:01,396969.004,3419527.212,6/29/16 7:01,16,6,29,7,60,206.1255153,3.435425255,70.39272857,Waning
33487,29.06.2016,13:00:00,30.90496,-88.07819,6/29/16 13:00,396964.6113,3419567.158,6/29/16 8:00,16,6,29,8,59,40.18681017,0.681132376,76.77649449,Waning
33487,29.06.2016,14:00:00,30.90498,-88.07815,6/29/16 14:00,396968.4554,3419569.337,6/29/16 9:00,16,6,29,9,60,4.41913779,0.073652297,83.14806151,Waning
33487,29.06.2016,15:00:00,30.90365,-88.07495,6/29/16 15:00,397272.8544,3419418.978,6/29/16 10:00,16,6,29,10,60,339.5094257,5.658490428,90.15508341,Waning
33487,29.06.2016,16:00:00,30.88872,-88.07324,6/29/16 16:00,397420.3613,3417762.674,6/29/16 11:00,16,6,29,11,60,1662.85965,27.7143275,99.55634308,Waning
33487,29.06.2016,17:00:00,30.88393,-88.07808,6/29/16 17:00,396952.6026,3417236.245,6/29/16 12:00,16,6,29,12,60,704.2194815,11.73699136,118.4035317,Waning
33487,29.06.2016,18:00:00,30.88377,-88.07837,6/29/16 18:00,396924.7103,3417218.78,6/29/16 13:00,16,6,29,13,60,32.90928387,0.548488064,186.9191453,Waning
33487,29.06.2016,19:01:00,30.88378,-88.07837,6/29/16 19:01,396924.721,3417219.888,6/29/16 14:01,16,6,29,14,61,1.108376518,0.018170107,245.8694404,Waning
33487,29.06.2016,20:00:00,30.88851,-88.07864,6/29/16 20:00,396903.9786,3417744.376,6/29/16 15:00,16,6,29,15,59,524.8972315,8.896563245,261.9713525,Waning
33487,29.06.2016,21:00:00,30.8852,-88.07755,6/29/16 21:00,397004.624,3417376.513,6/29/16 16:00,16,6,29,16,60,381.3818142,6.356363571,270.8519822,Waning
33487,30.06.2016,0:01:00,30.90248,-88.07801,6/30/16 0:01,396979.1572,3419292.126,6/29/16 19:01,16,6,29,19,181,1915.781903,10.5844304,290.7236558,Waning
33487,30.06.2016,1:00:00,30.90047,-88.08337,6/30/16 1:00,396464.7322,3419074.315,6/29/16 20:00,16,6,29,20,59,558.636557,9.468416221,297.8765725,Waning
33487,30.06.2016,2:00:00,30.90049,-88.08335,6/30/16 2:00,396466.6652,3419076.513,6/29/16 21:00,16,6,29,21,60,2.927126532,0.048785442,306.3694534,Waning
33487,30.06.2016,3:00:00,30.9005,-88.08336,6/30/16 3:00,396465.7202,3419077.631,6/29/16 22:00,16,6,29,22,60,1.463563168,0.024392719,316.6556471,Waning
33487,30.06.2016,4:00:00,30.9017,-88.07718,6/30/16 4:00,397057.6464,3419204.91,6/29/16 23:00,16,6,29,23,60,605.4558151,10.09093025,329.2704564,Waning
33487,30.06.2016,5:00:00,30.90513,-88.0805,6/30/16 5:00,396744.0301,3419588.136,6/30/16 0:00,16,6,30,0,60,495.1937426,8.253229043,344.3624056,Waning
33487,30.06.2016,6:00:00,30.90638,-88.08049,6/30/16 6:00,396746.3279,3419726.667,6/30/16 1:00,16,6,30,1,60,138.5508955,2.309181591,1.124399175,Waning
33487,30.06.2016,7:00:00,30.90641,-88.08053,6/30/16 7:00,396742.5374,3419730.029,6/30/16 2:00,16,6,30,2,60,5.066646937,0.084444116,17.75645363,Waning
33487,30.06.2016,8:00:00,30.90566,-88.08105,6/30/16 8:00,396692.0368,3419647.386,6/30/16 3:00,16,6,30,3,60,96.85143665,1.614190611,32.5463401,Waning
33487,30.06.2016,9:00:00,30.90554,-88.08097,6/30/16 9:00,396699.5533,3419634.012,6/30/16 4:00,16,6,30,4,60,15.34156168,0.255692695,44.83661386,Waning
33487,30.06.2016,10:01:00,30.90569,-88.08099,6/30/16 10:01,396697.8031,3419650.656,6/30/16 5:01,16,6,30,5,61,16.73523212,0.274348067,55.0088619,Waning
33487,30.06.2016,11:00:00,30.90615,-88.08362,6/30/16 11:00,396446.9545,3419704.078,6/30/16 6:00,16,6,30,6,59,256.4739703,4.347016445,63.1633933,Waning
33487,30.06.2016,12:01:00,30.90619,-88.0854,6/30/16 12:01,396276.8874,3419710.165,6/30/16 7:01,16,6,30,7,61,170.1760533,2.789771366,70.42655785,Waning
33487,30.06.2016,13:00:00,30.90634,-88.08592,6/30/16 13:00,396227.3541,3419727.274,6/30/16 8:00,16,6,30,8,59,52.40468388,0.888214981,76.81807649,Waning
33487,30.06.2016,14:00:00,30.90535,-88.08251,6/30/16 14:00,396552.174,3419614.381,6/30/16 9:00,16,6,30,9,60,343.8788219,5.731313698,83.19975626,Waning
33487,30.06.2016,15:00:00,30.90534,-88.08252,6/30/16 15:00,396551.2076,3419613.282,6/30/16 10:00,16,6,30,10,60,1.463532012,0.0243922,90.22158034,Waning
33487,30.06.2016,16:03:00,30.90539,-88.08248,6/30/16 16:03,396555.0841,3419618.787,6/30/16 11:03,16,6,30,11,63,6.732561942,0.106866063,100.253047,Waning
33487,30.06.2016,17:02:00,30.90536,-88.08263,6/30/16 17:02,396540.7166,3419615.601,6/30/16 12:02,16,6,30,12,59,14.71649625,0.24943214,119.5687836,Waning
33487,30.06.2016,18:01:00,30.90538,-88.08255,6/30/16 18:01,396548.3835,3419617.743,6/30/16 13:01,16,6,30,13,59,7.960696594,0.134927061,188.212329,Waning
33487,30.06.2016,19:00:00,30.9054,-88.08248,6/30/16 19:00,396555.0948,3419619.895,6/30/16 14:00,16,6,30,14,59,7.047795602,0.119454163,245.1585149,Waning
33487,30.06.2016,20:00:00,30.90145,-88.08245,6/30/16 20:00,396553.7135,3419182.077,6/30/16 15:00,16,6,30,15,60,437.8198572,7.29699762,261.8112619,Waning
33487,30.06.2016,21:00:00,30.90339,-88.08175,6/30/16 21:00,396622.6992,3419396.444,6/30/16 16:00,16,6,30,16,60,225.1935389,3.753225648,270.7365279,Waning
33487,30.06.2016,22:01:00,30.90286,-88.08078,6/30/16 22:01,396714.8332,3419336.804,6/30/16 17:01,16,6,30,17,61,109.7524884,1.799221122,277.7186961,Waning
33487,30.06.2016,23:01:00,30.90316,-88.08084,6/30/16 23:01,396709.4211,3419370.11,6/30/16 18:01,16,6,30,18,60,33.74227333,0.562371222,284.0784732,Waning
33487,01.07.2016,0:01:00,30.90287,-88.08081,7/1/16 0:01,396711.9768,3419337.94,6/30/16 19:01,16,6,30,19,60,32.27066257,0.537844376,290.6433587,New
33487,01.07.2016,1:00:00,30.90287,-88.08084,7/1/16 1:00,396709.1097,3419337.968,6/30/16 20:00,16,6,30,20,59,2.86725802,0.048597594,297.797113,New
33487,02.07.2016,0:01:00,30.8876,-88.08079,7/2/16 0:01,396697.4939,3417645.506,7/1/16 19:01,16,7,1,19,1381,1692.501645,1.225562379,290.5575735,New
33487,02.07.2016,1:00:00,30.88237,-88.08175,7/2/16 1:00,396600.113,3417066.741,7/1/16 20:00,16,7,1,20,59,586.9004812,9.947465783,297.7126593,New
33487,02.07.2016,2:00:00,30.8731,-88.08049,7/2/16 2:00,396710.6132,3416038.158,7/1/16 21:00,16,7,1,21,60,1034.501615,17.24169358,306.2034361,New
33487,02.07.2016,3:00:00,30.87248,-88.08091,7/2/16 3:00,396669.7958,3415969.831,7/1/16 22:00,16,7,1,22,60,79.59079387,1.326513231,316.4869159,New
33487,02.07.2016,4:00:00,30.8756,-88.07872,7/2/16 4:00,396882.5031,3416313.602,7/1/16 23:00,16,7,1,23,60,404.2567673,6.737612788,329.1050644,New
33487,02.07.2016,5:00:00,30.87762,-88.07725,7/2/16 5:00,397025.1924,3416536.127,7/2/16 0:00,16,7,2,0,60,264.3431666,4.405719443,344.216128,New
33487,02.07.2016,6:00:00,30.88467,-88.08047,7/2/16 6:00,396724.9375,3417320.471,7/2/16 1:00,16,7,2,1,60,839.8501849,13.99750308,1.018565582,New
33487,02.07.2016,7:00:00,30.88457,-88.08046,7/2/16 7:00,396725.7861,3417309.378,7/2/16 2:00,16,7,2,2,60,11.12491874,0.185415312,17.70322628,New
33487,02.07.2016,8:00:00,30.88456,-88.08038,7/2/16 8:00,396733.4225,3417308.196,7/2/16 3:00,16,7,2,3,60,7.727378742,0.128789646,32.54091788,New
33487,02.07.2016,9:00:00,30.88445,-88.0805,7/2/16 9:00,396721.8338,3417296.115,7/2/16 4:00,16,7,2,4,60,16.74029278,0.27900488,44.86611051,New
33487,02.07.2016,10:01:00,30.88456,-88.0806,7/2/16 10:01,396712.3929,3417308.399,7/2/16 5:01,16,7,2,5,61,15.49289178,0.253981832,55.06258035,New
33487,02.07.2016,11:00:00,30.8845,-88.08055,7/2/16 11:00,396717.108,3417301.703,7/2/16 6:00,16,7,2,6,59,8.189706263,0.138808581,63.23445722,New
33487,02.07.2016,12:01:00,30.88499,-88.08117,7/2/16 12:01,396658.3689,3417356.585,7/2/16 7:01,16,7,2,7,61,80.38846401,1.317843672,70.51369071,New
33487,02.07.2016,13:00:00,30.88508,-88.08119,7/2/16 13:00,396656.5537,3417366.579,7/2/16 8:00,16,7,2,8,59,10.15695631,0.172151802,76.9225462,New
33487,02.07.2016,14:00:00,30.88511,-88.08131,7/2/16 14:00,396645.1153,3417370.015,7/2/16 9:00,16,7,2,9,60,11.94335989,0.199055998,83.32768015,New
