bear,year,day,juliandate,GMT.Date,hour,minutes,GMT.Time,Latitude,Longitude
33495,15,272,15272,29.09.2015,0,:00,0:00:00,31.40513,-88.24153
33495,15,272,15272,29.09.2015,1,:00,1:00:00,31.40512,-88.2415
33495,15,272,15272,29.09.2015,2,:00,2:00:00,31.40534,-88.24188
33495,15,272,15272,29.09.2015,3,:00,3:00:00,31.40426,-88.24037
33495,15,272,15272,29.09.2015,6,:02,6:02:00,31.40091,-88.24107
33495,15,272,15272,29.09.2015,8,:01,8:01:00,31.39543,-88.24237
33495,15,272,15272,29.09.2015,9,:01,9:01:00,31.39493,-88.24268
33495,15,272,15272,29.09.2015,14,:02,14:02:00,31.39499,-88.24311
33495,15,272,15272,29.09.2015,15,:03,15:03:00,31.39494,-88.24285
33495,15,272,15272,29.09.2015,17,:01,17:01:00,31.39684,-88.23925
33495,15,272,15272,29.09.2015,19,:01,19:01:00,31.40499,-88.23136
33495,15,272,15272,29.09.2015,20,:01,20:01:00,31.4051,-88.23097
33495,15,272,15272,29.09.2015,21,:01,21:01:00,31.40437,-88.23245
33495,15,272,15272,29.09.2015,21,:02,21:02:00,31.40491,-88.23126
33495,15,272,15272,29.09.2015,22,:01,22:01:00,31.40489,-88.23127
33495,15,272,15272,29.09.2015,23,:00,23:00:00,31.4049,-88.22288
33495,15,273,15273,30.09.2015,0,:01,0:01:00,31.41292,-88.21612
33495,15,273,15273,30.09.2015,1,:00,1:00:00,31.41278,-88.21592
33495,15,273,15273,30.09.2015,2,:03,2:03:00,31.41202,-88.2158
33495,15,273,15273,30.09.2015,3,:00,3:00:00,31.41219,-88.21591
33495,15,273,15273,30.09.2015,5,:01,5:01:00,31.41221,-88.21586
33495,15,273,15273,30.09.2015,6,:00,6:00:00,31.41271,-88.21614
33495,15,273,15273,30.09.2015,7,:00,7:00:00,31.41091,-88.2179
33495,15,273,15273,30.09.2015,15,:04,15:04:00,31.41083,-88.21794
33495,15,273,15273,30.09.2015,20,:01,20:01:00,31.40498,-88.23137
33495,15,273,15273,30.09.2015,21,:02,21:02:00,31.40486,-88.23145
33495,15,273,15273,30.09.2015,22,:00,22:00:00,31.40493,-88.2312
33495,15,274,15274,01.10.2015,2,:03,2:03:00,31.4052,-88.24152
33495,15,274,15274,01.10.2015,3,:00,3:00:00,31.40511,-88.24165
33495,15,274,15274,01.10.2015,5,:01,5:01:00,31.40335,-88.24079
33495,15,274,15274,01.10.2015,6,:02,6:02:00,31.40308,-88.24051
33495,15,274,15274,01.10.2015,7,:01,7:01:00,31.40294,-88.24064
33495,15,274,15274,01.10.2015,8,:01,8:01:00,31.40281,-88.24057
33495,15,274,15274,01.10.2015,16,:02,16:02:00,31.40309,-88.24053
33495,15,274,15274,01.10.2015,18,:00,18:00:00,31.4051,-88.24156
33495,15,274,15274,01.10.2015,19,:00,19:00:00,31.40513,-88.24159
33495,15,274,15274,01.10.2015,20,:00,20:00:00,31.40388,-88.24354
33495,15,274,15274,01.10.2015,22,:01,22:01:00,31.40063,-88.2482
33495,15,274,15274,01.10.2015,23,:00,23:00:00,31.39329,-88.25474
33495,15,275,15275,02.10.2015,0,:00,0:00:00,31.39334,-88.25477
33495,15,275,15275,02.10.2015,1,:03,1:03:00,31.38761,-88.2685
33495,15,275,15275,02.10.2015,2,:03,2:03:00,31.38647,-88.27336
33495,15,275,15275,02.10.2015,6,:01,6:01:00,31.38663,-88.27449
33495,15,275,15275,02.10.2015,7,:01,7:01:00,31.38627,-88.27346
33495,15,275,15275,02.10.2015,8,:00,8:00:00,31.38369,-88.2698
33495,15,275,15275,02.10.2015,9,:00,9:00:00,31.40282,-88.2404
33495,15,275,15275,02.10.2015,10,:01,10:01:00,31.40281,-88.24066
33495,15,275,15275,02.10.2015,12,:04,12:04:00,31.38369,-88.26979
33495,15,275,15275,02.10.2015,15,:03,15:03:00,31.38354,-88.26978
33495,15,275,15275,02.10.2015,18,:01,18:01:00,31.38652,-88.27292
33495,15,275,15275,02.10.2015,21,:01,21:01:00,31.38652,-88.273
33495,15,275,15275,02.10.2015,23,:03,23:03:00,31.38622,-88.27326
33495,15,276,15276,03.10.2015,0,:03,0:03:00,31.38635,-88.27309
33495,15,276,15276,03.10.2015,1,:01,1:01:00,31.3865,-88.27332
33495,15,276,15276,03.10.2015,3,:01,3:01:00,31.38596,-88.27291
33495,15,276,15276,03.10.2015,5,:01,5:01:00,31.38613,-88.27305
33495,15,276,15276,03.10.2015,6,:02,6:02:00,31.38631,-88.27365
33495,15,276,15276,03.10.2015,7,:00,7:00:00,31.38161,-88.2714
33495,15,276,15276,03.10.2015,8,:00,8:00:00,31.38166,-88.27151
33495,15,276,15276,03.10.2015,9,:03,9:03:00,31.38173,-88.27151
33495,15,276,15276,03.10.2015,11,:01,11:01:00,31.38157,-88.27147
33495,15,276,15276,03.10.2015,15,:01,15:01:00,31.38172,-88.27156
33495,15,276,15276,03.10.2015,16,:00,16:00:00,31.38165,-88.2715
33495,15,276,15276,03.10.2015,18,:01,18:01:00,31.38159,-88.27147
33495,15,276,15276,03.10.2015,19,:02,19:02:00,31.38636,-88.27332
33495,15,276,15276,03.10.2015,20,:01,20:01:00,31.3864,-88.27372
33495,15,276,15276,03.10.2015,21,:03,21:03:00,31.38654,-88.27346
33495,15,276,15276,03.10.2015,22,:00,22:00:00,31.38647,-88.27352
33495,15,276,15276,03.10.2015,23,:02,23:02:00,31.38637,-88.27326
33495,15,277,15277,04.10.2015,0,:01,0:01:00,31.38596,-88.27326
33495,15,277,15277,04.10.2015,2,:02,2:02:00,31.38593,-88.273
33495,15,277,15277,04.10.2015,3,:02,3:02:00,31.38664,-88.27362
33495,15,277,15277,04.10.2015,4,:01,4:01:00,31.38618,-88.27307
33495,15,277,15277,04.10.2015,5,:00,5:00:00,31.38625,-88.27339
33495,15,277,15277,04.10.2015,7,:00,7:00:00,31.38459,-88.2702
33495,15,277,15277,04.10.2015,8,:03,8:03:00,31.38356,-88.26969
33495,15,277,15277,04.10.2015,9,:01,9:01:00,31.38359,-88.26972
33495,15,277,15277,04.10.2015,12,:02,12:02:00,31.38358,-88.26983
33495,15,277,15277,04.10.2015,14,:01,14:01:00,31.38345,-88.26972
33495,15,277,15277,04.10.2015,16,:01,16:01:00,31.38364,-88.26978
33495,15,277,15277,04.10.2015,17,:02,17:02:00,31.38348,-88.2697
33495,15,277,15277,04.10.2015,18,:01,18:01:00,31.38377,-88.26963
33495,15,277,15277,04.10.2015,19,:03,19:03:00,31.38362,-88.26984
33495,15,277,15277,04.10.2015,22,:01,22:01:00,31.38625,-88.27333
33495,15,277,15277,04.10.2015,23,:00,23:00:00,31.38613,-88.27336
33495,15,278,15278,05.10.2015,0,:01,0:01:00,31.38616,-88.27316
33495,15,278,15278,05.10.2015,1,:02,1:02:00,31.38621,-88.27362
33495,15,278,15278,05.10.2015,2,:02,2:02:00,31.38639,-88.27317
33495,15,278,15278,05.10.2015,3,:01,3:01:00,31.38649,-88.27281
33495,15,278,15278,05.10.2015,6,:03,6:03:00,31.386,-88.2735
33495,15,278,15278,05.10.2015,7,:01,7:01:00,31.38361,-88.26807
33495,15,278,15278,05.10.2015,8,:01,8:01:00,31.3814,-88.2649
33495,15,278,15278,05.10.2015,9,:01,9:01:00,31.38148,-88.26509
33495,15,278,15278,05.10.2015,10,:00,10:00:00,31.38147,-88.26499
33495,15,278,15278,05.10.2015,11,:02,11:02:00,31.38177,-88.26496
33495,15,278,15278,05.10.2015,12,:01,12:01:00,31.38163,-88.2651
33495,15,278,15278,05.10.2015,13,:00,13:00:00,31.38146,-88.26504
33495,15,278,15278,05.10.2015,14,:01,14:01:00,31.38152,-88.265
33495,15,278,15278,05.10.2015,16,:01,16:01:00,31.38144,-88.26503
33495,15,278,15278,05.10.2015,19,:03,19:03:00,31.38146,-88.26501
33495,15,278,15278,05.10.2015,20,:00,20:00:00,31.38138,-88.26538
33495,15,278,15278,05.10.2015,21,:02,21:02:00,31.38632,-88.27333
33495,15,278,15278,05.10.2015,23,:02,23:02:00,31.38636,-88.27346
33495,15,279,15279,06.10.2015,0,:03,0:03:00,31.38652,-88.2729
33495,15,279,15279,06.10.2015,4,:02,4:02:00,31.38634,-88.27342
33495,15,279,15279,06.10.2015,5,:02,5:02:00,31.38624,-88.27326
33495,15,279,15279,06.10.2015,6,:03,6:03:00,31.38204,-88.27191
33495,15,279,15279,06.10.2015,7,:01,7:01:00,31.38161,-88.27151
33495,15,279,15279,06.10.2015,8,:01,8:01:00,31.38163,-88.27162
33495,15,279,15279,06.10.2015,10,:02,10:02:00,31.3817,-88.27169
33495,15,279,15279,06.10.2015,12,:02,12:02:00,31.38177,-88.27133
33495,15,279,15279,06.10.2015,13,:01,13:01:00,31.38195,-88.27143
33495,15,279,15279,06.10.2015,14,:01,14:01:00,31.38179,-88.27138
33495,15,279,15279,06.10.2015,15,:02,15:02:00,31.38179,-88.2714
33495,15,279,15279,06.10.2015,16,:02,16:02:00,31.38185,-88.27122
33495,15,279,15279,06.10.2015,17,:02,17:02:00,31.38169,-88.27119
33495,15,279,15279,06.10.2015,18,:03,18:03:00,31.3819,-88.27155
33495,15,279,15279,06.10.2015,21,:01,21:01:00,31.38217,-88.27182
33495,15,279,15279,06.10.2015,22,:02,22:02:00,31.38593,-88.27281
33495,15,280,15280,07.10.2015,4,:01,4:01:00,31.38617,-88.27094
33495,15,280,15280,07.10.2015,6,:03,6:03:00,31.387,-88.27073
33495,15,280,15280,07.10.2015,7,:03,7:03:00,31.40035,-88.26777
33495,15,280,15280,07.10.2015,10,:03,10:03:00,31.41184,-88.26287
33495,15,280,15280,07.10.2015,11,:03,11:03:00,31.41189,-88.26284
33495,15,280,15280,07.10.2015,12,:00,12:00:00,31.41197,-88.26287
33495,15,280,15280,07.10.2015,13,:02,13:02:00,31.41197,-88.26287
33495,15,280,15280,07.10.2015,14,:01,14:01:00,31.41195,-88.2628
33495,15,280,15280,07.10.2015,15,:01,15:01:00,31.41187,-88.2629
33495,15,280,15280,07.10.2015,16,:01,16:01:00,31.41193,-88.26284
33495,15,280,15280,07.10.2015,17,:01,17:01:00,31.41151,-88.26241
33495,15,280,15280,07.10.2015,18,:01,18:01:00,31.40841,-88.26803
33495,15,281,15281,08.10.2015,0,:01,0:01:00,31.40633,-88.25072
33495,15,281,15281,08.10.2015,1,:03,1:03:00,31.40538,-88.2383
33495,15,281,15281,08.10.2015,2,:02,2:02:00,31.40479,-88.23149
33495,15,281,15281,08.10.2015,3,:03,3:03:00,31.40481,-88.23133
33495,15,281,15281,08.10.2015,4,:00,4:00:00,31.40488,-88.22982
33495,15,281,15281,08.10.2015,5,:03,5:03:00,31.40487,-88.22999
33495,15,281,15281,08.10.2015,6,:00,6:00:00,31.40473,-88.22935
33495,15,281,15281,08.10.2015,11,:03,11:03:00,31.4017,-88.22621
33495,15,281,15281,08.10.2015,12,:01,12:01:00,31.40019,-88.2171
33495,15,281,15281,08.10.2015,13,:01,13:01:00,31.39727,-88.2093
33495,15,281,15281,08.10.2015,16,:03,16:03:00,31.39695,-88.20806
33495,15,281,15281,08.10.2015,17,:03,17:03:00,31.39899,-88.19408
33495,15,281,15281,08.10.2015,18,:01,18:01:00,31.40566,-88.1969
33495,15,281,15281,08.10.2015,19,:02,19:02:00,31.40624,-88.19705
33495,15,281,15281,08.10.2015,21,:01,21:01:00,31.40618,-88.19707
33495,15,281,15281,08.10.2015,23,:01,23:01:00,31.40796,-88.19765
33495,15,282,15282,09.10.2015,0,:00,0:00:00,31.40538,-88.18595
33495,15,282,15282,09.10.2015,1,:01,1:01:00,31.40957,-88.1827
33495,15,282,15282,09.10.2015,3,:01,3:01:00,31.43544,-88.18335
33495,15,282,15282,09.10.2015,4,:03,4:03:00,31.44094,-88.17553
33495,15,282,15282,09.10.2015,5,:00,5:00:00,31.4411,-88.17556
33495,15,282,15282,09.10.2015,6,:00,6:00:00,31.44098,-88.17552
33495,15,282,15282,09.10.2015,7,:02,7:02:00,31.43977,-88.18743
33495,15,282,15282,09.10.2015,11,:03,11:03:00,31.42595,-88.22338
33495,15,282,15282,09.10.2015,12,:01,12:01:00,31.42615,-88.2236
33495,15,282,15282,09.10.2015,13,:00,13:00:00,31.42616,-88.22355
33495,15,282,15282,09.10.2015,14,:01,14:01:00,31.42624,-88.22352
33495,15,282,15282,09.10.2015,15,:01,15:01:00,31.42634,-88.22369
33495,15,282,15282,09.10.2015,16,:00,16:00:00,31.42855,-88.22637
33495,15,282,15282,09.10.2015,17,:00,17:00:00,31.41991,-88.2392
33495,15,282,15282,09.10.2015,18,:00,18:00:00,31.4152,-88.23306
33495,15,282,15282,09.10.2015,19,:01,19:01:00,31.41503,-88.23297
33495,15,282,15282,09.10.2015,20,:02,20:02:00,31.41509,-88.23323
33495,15,282,15282,09.10.2015,21,:02,21:02:00,31.41506,-88.23284
33495,15,282,15282,09.10.2015,22,:02,22:02:00,31.41495,-88.23287
33495,15,282,15282,09.10.2015,23,:01,23:01:00,31.41417,-88.2343
33495,15,283,15283,10.10.2015,0,:01,0:01:00,31.41443,-88.23397
33495,15,283,15283,10.10.2015,1,:00,1:00:00,31.41457,-88.23394
33495,15,283,15283,10.10.2015,2,:00,2:00:00,31.41445,-88.23432
33495,15,283,15283,10.10.2015,3,:02,3:02:00,31.41495,-88.23291
33495,15,283,15283,10.10.2015,4,:00,4:00:00,31.41498,-88.23286
33495,15,283,15283,10.10.2015,5,:02,5:02:00,31.41512,-88.2331
33495,15,283,15283,10.10.2015,6,:00,6:00:00,31.415,-88.23287
33495,15,283,15283,10.10.2015,8,:03,8:03:00,31.41507,-88.23229
33495,15,283,15283,10.10.2015,10,:02,10:02:00,31.41513,-88.2322
33495,15,283,15283,10.10.2015,11,:03,11:03:00,31.41506,-88.23213
33495,15,283,15283,10.10.2015,12,:01,12:01:00,31.41516,-88.23237
33495,15,283,15283,10.10.2015,13,:01,13:01:00,31.41503,-88.2323
33495,15,283,15283,10.10.2015,14,:01,14:01:00,31.41516,-88.23216
33495,15,283,15283,10.10.2015,15,:02,15:02:00,31.41512,-88.23224
33495,15,283,15283,10.10.2015,16,:01,16:01:00,31.41518,-88.23226
33495,15,283,15283,10.10.2015,17,:01,17:01:00,31.41504,-88.23293
33495,15,283,15283,10.10.2015,18,:00,18:00:00,31.414,-88.23416
33495,15,283,15283,10.10.2015,21,:01,21:01:00,31.41495,-88.233
33495,15,283,15283,10.10.2015,22,:00,22:00:00,31.415,-88.23284
33495,15,283,15283,10.10.2015,23,:00,23:00:00,31.41509,-88.23308
33495,15,284,15284,11.10.2015,3,:01,3:01:00,31.4151,-88.23291
33495,15,284,15284,11.10.2015,4,:00,4:00:00,31.41512,-88.23305
33495,15,284,15284,11.10.2015,5,:01,5:01:00,31.41389,-88.23473
33495,15,284,15284,11.10.2015,6,:00,6:00:00,31.41384,-88.23468
33495,15,284,15284,11.10.2015,7,:00,7:00:00,31.41398,-88.22712
33495,15,284,15284,11.10.2015,8,:01,8:01:00,31.40714,-88.22338
33495,15,284,15284,11.10.2015,9,:01,9:01:00,31.40127,-88.22594
33495,15,284,15284,11.10.2015,11,:03,11:03:00,31.40123,-88.22601
33495,15,284,15284,11.10.2015,12,:03,12:03:00,31.40134,-88.22604
33495,15,284,15284,11.10.2015,13,:01,13:01:00,31.4013,-88.22599
33495,15,284,15284,11.10.2015,16,:01,16:01:00,31.40145,-88.22637
33495,15,284,15284,11.10.2015,17,:03,17:03:00,31.40161,-88.22756
33495,15,284,15284,11.10.2015,19,:01,19:01:00,31.40484,-88.22985
33495,15,284,15284,11.10.2015,22,:01,22:01:00,31.40493,-88.22987
33495,15,285,15285,12.10.2015,0,:01,0:01:00,31.40485,-88.2313
33495,15,285,15285,12.10.2015,1,:01,1:01:00,31.40492,-88.2312
33495,15,285,15285,12.10.2015,2,:01,2:01:00,31.40466,-88.23101
33495,15,285,15285,12.10.2015,3,:01,3:01:00,31.40486,-88.22985
33495,15,285,15285,12.10.2015,4,:00,4:00:00,31.40484,-88.23004
33495,15,285,15285,12.10.2015,6,:03,6:03:00,31.40308,-88.22885
33495,15,285,15285,12.10.2015,8,:03,8:03:00,31.40059,-88.2263
33495,15,285,15285,12.10.2015,9,:00,9:00:00,31.40069,-88.22629
33495,15,285,15285,12.10.2015,10,:01,10:01:00,31.4008,-88.22615
33495,15,285,15285,12.10.2015,11,:03,11:03:00,31.39737,-88.22692
33495,15,285,15285,12.10.2015,12,:01,12:01:00,31.39653,-88.22737
33495,15,285,15285,12.10.2015,15,:02,15:02:00,31.39654,-88.22749
33495,15,285,15285,12.10.2015,16,:01,16:01:00,31.39511,-88.22987
33495,15,285,15285,12.10.2015,17,:03,17:03:00,31.39506,-88.23956
33495,15,285,15285,12.10.2015,18,:01,18:01:00,31.39476,-88.25094
33495,15,285,15285,12.10.2015,19,:03,19:03:00,31.39012,-88.26544
33495,15,285,15285,12.10.2015,20,:01,20:01:00,31.38621,-88.27353
33495,15,285,15285,12.10.2015,21,:00,21:00:00,31.38681,-88.27394
33495,15,285,15285,12.10.2015,22,:02,22:02:00,31.38668,-88.27379
33495,15,285,15285,12.10.2015,23,:00,23:00:00,31.38692,-88.27393
33495,15,286,15286,13.10.2015,0,:01,0:01:00,31.38681,-88.27397
33495,15,286,15286,13.10.2015,2,:02,2:02:00,31.3863,-88.27325
33495,15,286,15286,13.10.2015,3,:00,3:00:00,31.38633,-88.27304
33495,15,286,15286,13.10.2015,5,:02,5:02:00,31.38664,-88.27283
33495,15,286,15286,13.10.2015,6,:00,6:00:00,31.38619,-88.27333
33495,15,286,15286,13.10.2015,7,:00,7:00:00,31.38046,-88.26729
33495,15,286,15286,13.10.2015,9,:01,9:01:00,31.37668,-88.26407
33495,15,286,15286,13.10.2015,15,:01,15:01:00,31.37661,-88.26409
33495,15,286,15286,13.10.2015,16,:00,16:00:00,31.3742,-88.2634
33495,15,286,15286,13.10.2015,17,:02,17:02:00,31.36748,-88.27138
33495,15,286,15286,13.10.2015,18,:02,18:02:00,31.36741,-88.27113
33495,15,286,15286,13.10.2015,19,:03,19:03:00,31.36775,-88.27105
33495,15,286,15286,13.10.2015,20,:00,20:00:00,31.36755,-88.2712
33495,15,286,15286,13.10.2015,22,:00,22:00:00,31.36764,-88.27133
33495,15,287,15287,14.10.2015,0,:00,0:00:00,31.36765,-88.27129
33495,15,287,15287,14.10.2015,1,:00,1:00:00,31.36779,-88.27138
33495,15,287,15287,14.10.2015,2,:00,2:00:00,31.36777,-88.27136
33495,15,287,15287,14.10.2015,3,:02,3:02:00,31.36758,-88.27109
33495,15,287,15287,14.10.2015,4,:01,4:01:00,31.36775,-88.27101
33495,15,287,15287,14.10.2015,5,:01,5:01:00,31.36774,-88.27097
33495,15,287,15287,14.10.2015,6,:00,6:00:00,31.36779,-88.27091
33495,15,287,15287,14.10.2015,8,:01,8:01:00,31.35692,-88.2692
33495,15,287,15287,14.10.2015,9,:01,9:01:00,31.3537,-88.26866
33495,15,287,15287,14.10.2015,10,:02,10:02:00,31.35379,-88.26867
33495,15,287,15287,14.10.2015,11,:03,11:03:00,31.35412,-88.26924
33495,15,287,15287,14.10.2015,13,:02,13:02:00,31.35414,-88.26913
33495,15,287,15287,14.10.2015,14,:01,14:01:00,31.35409,-88.26907
33495,15,287,15287,14.10.2015,15,:01,15:01:00,31.35407,-88.26917
33495,15,287,15287,14.10.2015,16,:01,16:01:00,31.35412,-88.26924
33495,15,287,15287,14.10.2015,17,:03,17:03:00,31.35402,-88.26912
33495,15,287,15287,14.10.2015,18,:00,18:00:00,31.35412,-88.26911
33495,15,287,15287,14.10.2015,19,:00,19:00:00,31.35721,-88.26881
33495,15,287,15287,14.10.2015,20,:00,20:00:00,31.35699,-88.26881
33495,15,287,15287,14.10.2015,22,:01,22:01:00,31.35684,-88.26855
33495,15,288,15288,15.10.2015,0,:01,0:01:00,31.35736,-88.2685
33495,15,288,15288,15.10.2015,1,:00,1:00:00,31.35693,-88.26855
33495,15,288,15288,15.10.2015,2,:00,2:00:00,31.35703,-88.26902
33495,15,288,15288,15.10.2015,3,:00,3:00:00,31.35849,-88.26721
33495,15,288,15288,15.10.2015,4,:00,4:00:00,31.35662,-88.2666
33495,15,288,15288,15.10.2015,5,:00,5:00:00,31.35627,-88.26742
33495,15,288,15288,15.10.2015,7,:03,7:03:00,31.35904,-88.26921
33495,15,288,15288,15.10.2015,8,:00,8:00:00,31.36865,-88.26921
33495,15,288,15288,15.10.2015,10,:01,10:01:00,31.38639,-88.27328
33495,15,288,15288,15.10.2015,14,:01,14:01:00,31.39235,-88.2684
33495,15,288,15288,15.10.2015,17,:03,17:03:00,31.39224,-88.26846
33495,15,288,15288,15.10.2015,18,:03,18:03:00,31.395,-88.26696
33495,15,288,15288,15.10.2015,20,:01,20:01:00,31.39497,-88.26685
33495,15,288,15288,15.10.2015,21,:01,21:01:00,31.39505,-88.26685
33495,15,288,15288,15.10.2015,22,:01,22:01:00,31.40003,-88.26977
33495,15,288,15288,15.10.2015,23,:01,23:01:00,31.40813,-88.26767
33495,15,289,15289,16.10.2015,0,:01,0:01:00,31.40833,-88.26763
33495,15,289,15289,16.10.2015,1,:01,1:01:00,31.41267,-88.27239
33495,15,289,15289,16.10.2015,2,:00,2:00:00,31.40914,-88.27545
33495,15,289,15289,16.10.2015,3,:00,3:00:00,31.40933,-88.27552
33495,15,289,15289,16.10.2015,4,:00,4:00:00,31.41016,-88.27534
33495,15,289,15289,16.10.2015,5,:01,5:01:00,31.41017,-88.27529
