"bear","GMT.Date","GMT.Time","Latitude","Longitude","Date.Time","UTM_X","UTM_Y","Local.Date.Time","Year","Month","Day","Hour","Timelag.min","Traveldist","Velocity","sun.azimuth","moonphase"
33488,"06.08.2016","1:02:00",30.9086,-88.04914,2016-08-06 01:02:00,399744.669509008,3419944.11270794,2016-08-05 20:02:00,"16","08","05","20",NA,0,NA,292.445082460813,"New"
33488,"06.08.2016","2:02:00",30.90856,-88.04878,2016-08-06 02:02:00,399779.031081406,3419939.35584189,2016-08-05 21:02:00,"16","08","05","21",60,34.6892696985435,0.578154494975724,301.225902727003,"New"
33488,"06.08.2016","3:02:00",30.90718,-88.0485,2016-08-06 03:02:00,399804.351327063,3419786.15558661,2016-08-05 22:02:00,"16","08","05","22",60,155.278565997456,2.58797609995761,311.937586668363,"New"
33488,"06.08.2016","4:02:00",30.90595,-88.04728,2016-08-06 04:02:00,399919.661833668,3419648.73643029,2016-08-05 23:02:00,"16","08","05","23",60,179.389346001907,2.98982243336512,325.415386898146,"New"
33488,"06.08.2016","5:02:00",30.90511,-88.04319,2016-08-06 05:02:00,400309.660939384,3419551.97446835,2016-08-06 00:02:00,"16","08","06","00",60,401.823567922751,6.69705946537919,342.138265731414,"New"
33488,"06.08.2016","6:02:00",30.90289,-88.04113,2016-08-06 06:02:00,400504.234442351,3419304.08761551,2016-08-06 01:02:00,"16","08","06","01",60,315.12971911276,5.25216198521267,1.23789231643771,"New"
33488,"06.08.2016","7:02:00",30.90293,-88.04244,2016-08-06 07:02:00,400379.078927291,3419309.69015859,2016-08-06 02:02:00,"16","08","06","02",60,125.280850248201,2.08801417080335,20.1616535696462,"New"
33488,"06.08.2016","8:02:00",30.90287,-88.04241,2016-08-06 08:02:00,400381.883888791,3419303.01343434,2016-08-06 03:02:00,"16","08","06","03",60,7.24199252557889,0.120699875426315,36.5028732348238,"New"
33488,"06.08.2016","9:02:00",30.9028,-88.04101,2016-08-06 09:02:00,400515.609774156,3419294.00568745,2016-08-06 04:02:00,"16","08","06","04",60,134.02892195567,2.23381536592783,49.6107644999066,"New"
33488,"06.08.2016","10:02:00",30.90279,-88.04106,2016-08-06 10:02:00,400510.820917122,3419292.94196174,2016-08-06 05:02:00,"16","08","06","05",60,4.90557479551919,0.0817595799253199,60.0529945280608,"New"
33488,"06.08.2016","11:02:00",30.90386,-88.04359,2016-08-06 11:02:00,400270.137561742,3419413.79177299,2016-08-06 06:02:00,"16","08","06","06",60,269.31979956148,4.48866332602466,68.6684184397727,"New"
33488,"06.08.2016","12:02:00",30.9052,-88.04532,2016-08-06 12:02:00,400106.194546366,3419563.85511742,2016-08-06 07:02:00,"16","08","06","07",60,222.252828177301,3.70421380295502,76.2027511103823,"New"
33488,"06.08.2016","13:02:00",30.90565,-88.04419,2016-08-06 13:02:00,400214.653216328,3419612.71811664,2016-08-06 08:02:00,"16","08","06","08",60,118.957453666416,1.9826242277736,83.3077443170296,"New"
33488,"06.08.2016","14:02:00",30.90582,-88.04415,2016-08-06 14:02:00,400218.652296506,3419631.52381446,2016-08-06 09:02:00,"16","08","06","09",60,19.2262038046302,0.320436730077171,90.6877158750083,"New"
33488,"06.08.2016","15:02:00",30.90585,-88.04421,2016-08-06 15:02:00,400212.949385899,3419634.9024621,2016-08-06 10:02:00,"16","08","06","10",60,6.62860839538856,0.110476806589809,99.4260503084203,"New"
33488,"06.08.2016","16:02:00",30.9058,-88.04423,2016-08-06 16:02:00,400210.986159406,3419629.37874301,2016-08-06 11:02:00,"16","08","06","11",60,5.86222916664956,0.0977038194441593,111.925313295861,"New"
33488,"06.08.2016","17:02:00",30.90577,-88.04421,2016-08-06 17:02:00,400212.866378096,3419626.03588126,2016-08-06 12:02:00,"16","08","06","12",60,3.8353548755334,0.0639225812588901,135.261580032089,"New"
33488,"06.08.2016","18:02:00",30.90586,-88.0443,2016-08-06 18:02:00,400204.358707536,3419636.09131028,2016-08-06 13:02:00,"16","08","06","13",60,13.1716404109886,0.219527340183143,183.70821678862,"New"
33488,"06.08.2016","19:02:00",30.90583,-88.04434,2016-08-06 19:02:00,400200.504884841,3419632.80213375,2016-08-06 14:02:00,"16","08","06","14",60,5.06661934581516,0.084443655763586,228.821842783375,"New"
33488,"06.08.2016","20:02:00",30.90577,-88.04367,2016-08-06 20:02:00,400264.472750058,3419625.55287448,2016-08-06 15:02:00,"16","08","06","15",60,64.3773216311292,1.07295536051882,249.982407559124,"New"
33488,"06.08.2016","21:02:00",30.90642,-88.04262,2016-08-06 21:02:00,400365.491877926,3419696.65536519,2016-08-06 16:02:00,"16","08","06","16",60,123.533106414551,2.05888510690918,261.745854038483,"New"
33488,"06.08.2016","22:02:00",30.90746,-88.04335,2016-08-06 22:02:00,400296.80643825,3419812.57328461,2016-08-06 17:02:00,"16","08","06","17",60,134.739206126341,2.24565343543902,270.208492870408,"New"
33488,"07.08.2016","1:00:00",30.90938,-88.04294,2016-08-07 01:00:00,400337.978276077,3420025.0048074,2016-08-06 20:00:00,"16","08","06","20",178,216.384546818628,1.21564352145296,291.960688745491,"Waxing"
33488,"07.08.2016","2:00:00",30.9078,-88.04309,2016-08-07 02:00:00,400322.005934601,3419850.02385133,2016-08-06 21:00:00,"16","08","06","21",60,175.708425176427,2.92847375294046,300.703048642404,"Waxing"
33488,"07.08.2016","3:00:00",30.90681,-88.04161,2016-08-07 03:00:00,400462.41789233,3419738.97810235,2016-08-06 22:00:00,"16","08","06","22",60,179.015854719626,2.98359757866044,311.355652178979,"Waxing"
33488,"07.08.2016","4:00:00",30.9051,-88.04095,2016-08-07 04:00:00,400523.722881364,3419548.86617784,2016-08-06 23:00:00,"16","08","06","23",60,199.75195999295,3.32919933321584,324.768970762464,"Waxing"
33488,"07.08.2016","5:00:00",30.90534,-88.05173,2016-08-07 05:00:00,399493.750047471,3419585.13024938,2016-08-07 00:00:00,"16","08","07","00",60,1030.6110427519,17.1768507125316,341.464261660731,"Waxing"
33488,"07.08.2016","6:00:00",30.90538,-88.05167,2016-08-07 06:00:00,399499.525921181,3419589.50947845,2016-08-07 01:00:00,"16","08","07","01",60,7.2483352856365,0.120805588093942,0.630297840288864,"Waxing"
33488,"07.08.2016","7:00:00",30.90464,-88.0561,2016-08-07 07:00:00,399075.383628383,3419511.49364478,2016-08-07 02:00:00,"16","08","07","02",60,431.257643228632,7.18762738714386,19.7102825503465,"Waxing"
33488,"07.08.2016","8:00:00",30.90403,-88.06198,2016-08-07 08:00:00,398512.795997685,3419449.22119549,2016-08-07 03:00:00,"16","08","07","03",60,566.023586217747,9.43372643696244,36.2200390773656,"Waxing"
33488,"07.08.2016","9:00:00",30.90198,-88.06376,2016-08-07 09:00:00,398340.515798195,3419223.63544033,2016-08-07 04:00:00,"16","08","07","04",60,283.847494382274,4.7307915730379,49.4559277665061,"Waxing"
33488,"07.08.2016","10:00:00",30.9011,-88.06365,2016-08-07 10:00:00,398350.098678455,3419126.00257689,2016-08-07 05:00:00,"16","08","07","05",60,98.1020265736635,1.63503377622773,59.9826322208924,"Waxing"
33488,"07.08.2016","11:00:00",30.90038,-88.06484,2016-08-07 11:00:00,398235.605926191,3419047.28817803,2016-08-07 06:00:00,"16","08","07","06",60,138.940803612456,2.3156800602076,68.6525649064528,"Waxing"
33488,"07.08.2016","12:00:00",30.89882,-88.06038,2016-08-07 12:00:00,398660.218013475,3418870.32934496,2016-08-07 07:00:00,"16","08","07","07",60,460.010709952985,7.66684516588308,76.2232575484442,"Waxing"
33488,"07.08.2016","13:00:00",30.89907,-88.0577,2016-08-07 13:00:00,398916.620328247,3418895.605924,2016-08-07 08:00:00,"16","08","07","08",60,257.645206569829,4.29408677616381,83.3531851008281,"Waxing"
33488,"07.08.2016","14:00:00",30.89878,-88.04993,2016-08-07 14:00:00,399658.929049038,3418856.44975709,2016-08-07 09:00:00,"16","08","07","09",60,743.340731003405,12.3890121833901,90.7475502770901,"Waxing"
33488,"07.08.2016","15:00:00",30.89895,-88.04883,2016-08-07 15:00:00,399764.238005579,3418874.30233288,2016-08-07 10:00:00,"16","08","07","10",60,106.811473119734,1.78019121866224,99.4784693574,"Waxing"
33488,"07.08.2016","16:00:00",30.89899,-88.04893,2016-08-07 16:00:00,399754.722268215,3418878.82547956,2016-08-07 11:00:00,"16","08","07","11",60,10.5360387984707,0.175600646641179,111.889281332342,"Waxing"
33488,"07.08.2016","17:00:00",30.89881,-88.04886,2016-08-07 17:00:00,399761.22489827,3418858.81277793,2016-08-07 12:00:00,"16","08","07","12",60,21.0426334953088,0.350710558255146,134.750690700969,"Waxing"
33488,"07.08.2016","18:00:00",30.89921,-88.04893,2016-08-07 18:00:00,399754.951526803,3418903.20856987,2016-08-07 13:00:00,"16","08","07","13",60,44.8368323125401,0.747280538542335,181.878170375392,"Waxing"
33488,"07.08.2016","19:00:00",30.89892,-88.04885,2016-08-07 19:00:00,399762.295261475,3418870.99533698,2016-08-07 14:00:00,"16","08","07","14",60,33.0397156816502,0.550661928027502,227.32687505663,"Waxing"
33488,"07.08.2016","20:00:00",30.89908,-88.0489,2016-08-07 20:00:00,399757.683277955,3418888.77342179,2016-08-07 15:00:00,"16","08","07","15",60,18.3665645037358,0.306109408395597,249.062891993433,"Waxing"
33488,"07.08.2016","21:00:00",30.89891,-88.04868,2016-08-07 21:00:00,399778.532462951,3418869.73427363,2016-08-07 16:00:00,"16","08","07","16",60,28.2343350839939,0.470572251399898,261.085265127044,"Waxing"
33488,"07.08.2016","22:00:00",30.89916,-88.04882,2016-08-07 22:00:00,399765.412562126,3418897.56811506,2016-08-07 17:00:00,"16","08","07","17",60,30.7710013796102,0.512850022993503,269.666988787031,"Waxing"
33488,"08.08.2016","1:02:00",30.90063,-88.04837,2016-08-08 01:02:00,399809.95194072,3419060.08724567,2016-08-07 20:02:00,"16","08","07","20",182,168.511792052255,0.925888967320085,292.012078255183,"Waxing"
33488,"08.08.2016","2:02:00",30.90261,-88.04943,2016-08-08 02:02:00,399710.709515801,3419280.48769688,2016-08-07 21:02:00,"16","08","07","21",60,241.713503550188,4.02855839250313,300.817265506421,"Waxing"
33488,"08.08.2016","3:02:00",30.9047,-88.05001,2016-08-08 03:02:00,399657.459070203,3419512.64887826,2016-08-07 22:02:00,"16","08","07","22",60,238.189890834969,3.96983151391615,311.56781170853,"Waxing"
33488,"08.08.2016","4:02:00",30.90603,-88.05065,2016-08-08 04:02:00,399597.683723505,3419660.63186536,2016-08-07 23:02:00,"16","08","07","23",60,159.599675890635,2.65999459817724,325.127811627742,"Waxing"
33488,"08.08.2016","5:02:00",30.9069,-88.04878,2016-08-08 05:02:00,399777.301031095,3419755.37410905,2016-08-08 00:02:00,"16","08","08","00",60,203.072573050048,3.38454288416747,342.009631508453,"Waxing"
33488,"08.08.2016","6:02:00",30.907,-88.04756,2016-08-08 06:02:00,399893.996005398,3419765.36165851,2016-08-08 01:02:00,"16","08","08","01",60,117.121595668279,1.95202659447132,1.33543845637242,"Waxing"
33488,"08.08.2016","7:02:00",30.90692,-88.04761,2016-08-08 07:02:00,399889.134415127,3419756.53995167,2016-08-08 02:02:00,"16","08","08","02",60,10.0726149307564,0.167876915512606,20.4668351526461,"Waxing"
33488,"08.08.2016","8:02:00",30.90851,-88.04731,2016-08-08 08:02:00,399919.459066249,3419932.49413087,2016-08-08 03:02:00,"16","08","08","03",60,178.548194175704,2.97580323626174,36.929462722909,"Waxing"
33488,"08.08.2016","9:02:00",30.90978,-88.04822,2016-08-08 09:02:00,399833.818141531,3420074.06823888,2016-08-08 04:02:00,"16","08","08","04",60,165.461766109357,2.75769610182261,50.0867645057418,"Waxing"
33488,"08.08.2016","10:02:00",30.91069,-88.04731,2016-08-08 10:02:00,399921.727998636,3420174.10870931,2016-08-08 05:02:00,"16","08","08","05",60,133.17747069734,2.21962451162234,60.5463471204526,"Waxing"
33488,"08.08.2016","11:02:00",30.90714,-88.04845,2016-08-08 11:02:00,399809.0879539,3419781.67737405,2016-08-08 06:02:00,"16","08","08","06",60,408.2770292012,6.80461715335333,69.1742382374801,"Waxing"
33488,"08.08.2016","12:02:00",30.90712,-88.0485,2016-08-08 12:02:00,399804.288812887,3419779.50564532,2016-08-08 07:02:00,"16","08","08","07",60,5.2676522420544,0.08779420403424,76.731043044006,"Waxing"
33488,"08.08.2016","13:02:00",30.90708,-88.04842,2016-08-08 13:02:00,399811.892426334,3419775.00048289,2016-08-08 08:02:00,"16","08","08","08",60,8.83806686677834,0.147301114446306,83.8791338597952,"Waxing"
33488,"08.08.2016","14:02:00",30.9055,-88.04764,2016-08-08 14:02:00,399884.789179708,3419599.18497953,2016-08-08 09:02:00,"16","08","08","09",60,190.32873633757,3.17214560562617,91.33577444968,"Waxing"
33488,"08.08.2016","15:02:00",30.90193,-88.04611,2016-08-08 15:02:00,400027.296971273,3419202.14145832,2016-08-08 10:02:00,"16","08","08","10",60,421.843606552903,7.03072677588172,100.20608548173,"Waxing"
33488,"08.08.2016","16:02:00",30.90197,-88.04416,2016-08-08 16:02:00,400213.702288418,3419204.82868341,2016-08-08 11:02:00,"16","08","08","11",60,186.424685701087,3.10707809501811,112.924243474947,"Waxing"
33488,"08.08.2016","17:02:00",30.9021,-88.04412,2016-08-08 17:02:00,400217.659994968,3419219.20108636,2016-08-08 12:02:00,"16","08","08","12",60,14.907360852094,0.248456014201567,136.465294474546,"Waxing"
33488,"08.08.2016","18:02:00",30.90196,-88.04419,2016-08-08 18:02:00,400210.82477973,3419203.74719929,2016-08-08 13:02:00,"16","08","08","13",60,16.8980115069629,0.281633525116048,183.822893860208,"Waxing"
33488,"08.08.2016","19:02:00",30.90202,-88.04428,2016-08-08 19:02:00,400202.285629571,3419210.47764932,2016-08-08 14:02:00,"16","08","08","14",60,10.8727201331726,0.181212002219543,227.884026518763,"Waxing"
33488,"08.08.2016","20:02:00",30.90335,-88.04421,2016-08-08 20:02:00,400210.355484032,3419357.82186099,2016-08-08 15:02:00,"16","08","08","15",60,147.565034014036,2.45941723356726,249.146848545428,"Waxing"
33488,"08.08.2016","21:02:00",30.90471,-88.04518,2016-08-08 21:02:00,400119.065175597,3419509.4219289,2016-08-08 16:02:00,"16","08","08","16",60,176.964688576972,2.94941147628286,261.069742265613,"Waxing"
33488,"08.08.2016","22:02:00",30.90566,-88.0442,2016-08-08 22:02:00,400213.707917371,3419613.83538595,2016-08-08 17:02:00,"16","08","08","17",60,140.92344937705,2.34872415628417,269.637660098634,"Waxing"
33488,"09.08.2016","1:04:00",30.90677,-88.04288,2016-08-09 01:04:00,400341.007242722,3419735.67894957,2016-08-08 20:04:00,"16","08","08","20",182,176.212860567498,0.968202530590651,292.063223623191,"Waxing"
33488,"09.08.2016","2:04:00",30.90691,-88.04158,2016-08-09 02:04:00,400465.38838247,3419750.0345518,2016-08-08 21:04:00,"16","08","08","21",60,125.20683383989,2.08678056399817,300.932330902135,"Waxing"
33488,"09.08.2016","3:04:00",30.90688,-88.04138,2016-08-09 03:04:00,400484.470575293,3419746.53111136,2016-08-08 22:04:00,"16","08","08","22",60,19.4011385706609,0.323352309511015,311.78301872491,"Waxing"
33488,"09.08.2016","4:04:00",30.90705,-88.04177,2016-08-09 04:04:00,400447.375735518,3419765.72064685,2016-08-08 23:04:00,"16","08","08","23",60,41.7644036259098,0.696073393765164,325.49338339756,"Waxing"
33488,"09.08.2016","5:04:00",30.9067,-88.04184,2016-08-09 05:04:00,400440.323765975,3419726.99184878,2016-08-09 00:04:00,"16","08","09","00",60,39.3655950552017,0.656093250920029,342.565800721697,"Waxing"
33488,"09.08.2016","6:04:00",30.90651,-88.04224,2016-08-09 06:04:00,400401.900428507,3419706.29086066,2016-08-09 01:04:00,"16","08","09","01",60,43.6449741808579,0.727416236347631,2.05228918050553,"Waxing"
33488,"09.08.2016","7:04:00",30.9083,-88.04268,2016-08-09 07:04:00,400361.705789058,3419905.07361676,2016-08-09 02:04:00,"16","08","09","02",60,202.805801602549,3.38009669337582,21.2319390444254,"Waxing"
33488,"09.08.2016","8:04:00",30.91029,-88.04431,2016-08-09 08:04:00,400208.000337415,3420127.08734585,2016-08-09 03:04:00,"16","08","09","03",60,270.028631381063,4.50047718968439,37.644147150973,"Waxing"
33488,"09.08.2016","9:04:00",30.9096,-88.04473,2016-08-09 09:04:00,400167.147546045,3420050.98894536,2016-08-09 04:04:00,"16","08","09","04",60,86.370811729492,1.43951352882487,50.7214222768303,"Waxing"
33488,"09.08.2016","10:04:00",30.91111,-88.04331,2016-08-09 10:04:00,400304.413415829,3420217.0754322,2016-08-09 05:04:00,"16","08","09","05",60,215.468420232677,3.59114033721128,61.1137689349032,"Waxing"
33488,"09.08.2016","11:04:00",30.91066,-88.04438,2016-08-09 11:04:00,400201.694962763,3420168.15795351,2016-08-09 06:04:00,"16","08","09","06",60,113.771702640567,1.89619504400945,69.7001971488979,"Waxing"
33488,"09.08.2016","12:04:00",30.90847,-88.04249,2016-08-09 12:04:00,400380.039219235,3419923.74536919,2016-08-09 07:04:00,"16","08","09","07",60,302.562696292809,5.04271160488015,77.2441889452461,"Waxing"
33488,"09.08.2016","13:04:00",30.90846,-88.04267,2016-08-09 13:04:00,400362.827220438,3419922.79784698,2016-08-09 08:04:00,"16","08","09","08",60,17.2380596626284,0.28730099437714,84.4121586160848,"Waxing"
33488,"09.08.2016","14:04:00",30.90851,-88.04257,2016-08-09 14:04:00,400372.435489096,3419928.25012378,2016-08-09 09:04:00,"16","08","09","09",60,11.0474498838425,0.184124164730708,91.9339487317259,"Waxing"
33488,"09.08.2016","15:04:00",30.90879,-88.04003,2016-08-09 15:04:00,400615.45894471,3419957.01686069,2016-08-09 10:04:00,"16","08","09","10",60,244.720095478132,4.07866825796887,100.948918729947,"Waxing"
33488,"09.08.2016","16:04:00",30.90498,-88.03968,2016-08-09 16:04:00,400644.970233631,3419534.43431707,2016-08-09 11:04:00,"16","08","09","11",60,423.611758977592,7.06019598295987,113.984395114309,"Waxing"
33488,"09.08.2016","17:04:00",30.89918,-88.04294,2016-08-09 17:04:00,400327.40813202,3418894.51622624,2016-08-09 12:04:00,"16","08","09","12",60,714.381446672384,11.9063574445397,138.209114690562,"Waxing"
33488,"09.08.2016","18:04:00",30.90294,-88.04288,2016-08-09 18:04:00,400337.038418795,3419311.1915379,2016-08-09 13:04:00,"16","08","09","13",60,416.786585404318,6.94644309007196,185.702557308573,"Waxing"
33488,"09.08.2016","19:04:00",30.90288,-88.04287,2016-08-09 19:04:00,400337.93194968,3419304.53267154,2016-08-09 14:04:00,"16","08","09","14",60,6.71854885431941,0.111975814238657,228.416123319848,"Waxing"
33488,"09.08.2016","20:04:00",30.90338,-88.04285,2016-08-09 20:04:00,400340.361436055,3419359.93089851,2016-08-09 15:04:00,"16","08","09","15",60,55.4514738836251,0.924191231393752,249.227464864384,"Waxing"
33488,"09.08.2016","21:04:00",30.904,-88.04476,2016-08-09 21:04:00,400158.466862704,3419430.35499925,2016-08-09 16:04:00,"16","08","09","16",60,195.051761794782,3.2508626965797,261.053441656842,"Waxing"
33488,"09.08.2016","22:04:00",30.9038,-88.04529,2016-08-09 22:04:00,400107.607500891,3419408.66308921,2016-08-09 17:04:00,"16","08","09","17",60,55.2920757902513,0.921534596504188,269.607670253974,"Waxing"
33488,"10.08.2016","1:04:00",30.90515,-88.04518,2016-08-10 01:04:00,400119.52213099,3419558.18812427,2016-08-09 20:04:00,"16","08","09","20",180,149.998981722318,0.8333276762351,291.841345671576,"Waxing"
33488,"10.08.2016","2:04:00",30.90766,-88.04554,2016-08-10 02:04:00,400087.725387471,3419836.69961789,2016-08-09 21:04:00,"16","08","09","21",60,280.32068239367,4.67201137322783,300.722903577973,"Waxing"
33488,"10.08.2016","3:04:00",30.90779,-88.04559,2016-08-10 03:04:00,400083.082186052,3419851.15261297,2016-08-09 22:04:00,"16","08","09","22",60,15.1805265494876,0.253008775824794,311.594221652512,"Waxing"
33488,"10.08.2016","4:04:00",30.90782,-88.04558,2016-08-10 04:04:00,400084.06901037,3419854.46862346,2016-08-09 23:04:00,"16","08","09","23",60,3.45973232995899,0.0576622054993165,325.349022372941,"Waxing"
33488,"10.08.2016","5:04:00",30.90803,-88.04771,2016-08-10 05:04:00,399880.733440041,3419879.65362326,2016-08-10 00:04:00,"16","08","10","00",60,204.889332020629,3.41482220034382,342.50756259182,"Waxing"
33488,"10.08.2016","6:04:00",30.91101,-88.05096,2016-08-10 06:04:00,399573.258956318,3420212.85641937,2016-08-10 01:04:00,"16","08","10","01",60,453.392392390202,7.55653987317003,2.11507809973739,"Waxing"
33488,"10.08.2016","7:04:00",30.91075,-88.055,2016-08-10 07:04:00,399186.91475038,3420187.68523104,2016-08-10 02:04:00,"16","08","10","02",60,387.163317198471,6.45272195330786,21.4025359629536,"Waxing"
33488,"10.08.2016","8:04:00",30.90939,-88.05643,2016-08-10 08:04:00,399048.832435457,3420038.24660735,2016-08-10 03:04:00,"16","08","10","03",60,203.466527829017,3.39110879715029,37.8748134258014,"Waxing"
33488,"10.08.2016","9:04:00",30.91182,-88.05587,2016-08-10 09:04:00,399104.898124324,3420307.06288039,2016-08-10 04:04:00,"16","08","10","04",60,274.600710347397,4.57667850578995,50.9746923591444,"Waxing"
33488,"10.08.2016","10:04:00",30.91247,-88.05485,2016-08-10 10:04:00,399203.0523012,3420378.18159949,2016-08-10 05:04:00,"16","08","10","05",60,121.211033510391,2.02018389183984,61.3739950820478,"Waxing"
33488,"10.08.2016","11:04:00",30.91015,-88.05528,2016-08-10 11:04:00,399159.527984884,3420121.43887617,2016-08-10 06:04:00,"16","08","10","06",60,260.405821924074,4.3400970320679,69.9657185076119,"Waxing"
33488,"10.08.2016","12:04:00",30.9102,-88.05525,2016-08-10 12:04:00,399162.447315162,3420126.95337497,2016-08-10 07:04:00,"16","08","10","07",60,6.23956619453135,0.103992769908856,77.5207773943937,"Waxing"
33488,"10.08.2016","13:04:00",30.91017,-88.0554,2016-08-10 13:04:00,399148.081381933,3420123.76404292,2016-08-10 08:04:00,"16","08","10","08",60,14.7157016978578,0.245261694964296,84.7108896880422,"Waxing"
33488,"10.08.2016","14:04:00",30.90753,-88.0551,2016-08-10 14:04:00,399173.982242975,3419830.89498953,2016-08-10 09:04:00,"16","08","10","09",60,294.01213756332,4.900202292722,92.2724544388843,"Waxing"
33488,"10.08.2016","15:04:00",30.90264,-88.05017,2016-08-10 15:04:00,399640.018588202,3419284.47824175,2016-08-10 10:04:00,"16","08","10","10",60,718.165118428241,11.9694186404707,101.355695495449,"Waxing"
33488,"10.08.2016","16:04:00",30.89863,-88.04991,2016-08-10 16:04:00,399660.684079878,3418839.806932,2016-08-10 11:04:00,"16","08","10","11",60,445.151250994409,7.41918751657348,114.501838801099,"Waxing"
33488,"10.08.2016","17:04:00",30.89887,-88.049,2016-08-10 17:04:00,399747.907018635,3418865.58851781,2016-08-10 12:04:00,"16","08","10","12",60,90.9534562966982,1.5158909382783,138.81193638685,"Waxing"
33488,"10.08.2016","18:04:00",30.89873,-88.04886,2016-08-10 18:04:00,399761.141537883,3418849.94620017,2016-08-10 13:04:00,"16","08","10","13",60,20.4898658114468,0.341497763524113,185.743544467297,"Waxing"
33488,"10.08.2016","19:04:00",30.90101,-88.05329,2016-08-10 19:04:00,399340.132581995,3419106.63288876,2016-08-10 14:04:00,"16","08","10","14",60,493.088832806182,8.21814721343636,227.962635049053,"Waxing"
33488,"10.08.2016","20:04:00",30.90199,-88.05476,2016-08-10 20:04:00,399200.668392203,3419216.57604876,2016-08-10 15:04:00,"16","08","10","15",60,177.588734625102,2.95981224375171,248.81317316278,"Waxing"
33488,"10.08.2016","21:04:00",30.90187,-88.05475,2016-08-10 21:04:00,399201.498350222,3419203.26712725,2016-08-10 16:04:00,"16","08","10","16",60,13.3347749135354,0.222246248558923,260.713423250399,"Waxing"
33488,"10.08.2016","22:04:00",30.90517,-88.05556,2016-08-10 22:04:00,399127.546591987,3419569.74633659,2016-08-10 17:04:00,"16","08","10","17",60,373.866116977539,6.23110194962565,269.318338151988,"Waxing"
33488,"11.08.2016","1:04:00",30.90515,-88.05539,2016-08-11 01:04:00,399143.772198512,3419567.37595105,2016-08-10 20:04:00,"16","08","10","20",180,16.397836280227,0.0910990904457057,291.617252988616,"Waxing"
33488,"11.08.2016","2:04:00",30.90578,-88.0558,2016-08-11 02:04:00,399105.25019862,3419637.57121372,2016-08-10 21:04:00,"16","08","10","21",60,80.0707148471594,1.33451191411932,300.511300199334,"Waxing"
33488,"11.08.2016","3:04:00",30.90942,-88.05859,2016-08-11 03:04:00,398842.445854141,3420043.52886809,2016-08-10 22:04:00,"16","08","10","22",60,483.598739268515,8.05997898780858,311.403508650278,"Waxing"
33488,"11.08.2016","4:04:00",30.90949,-88.05867,2016-08-11 04:04:00,398834.874384741,3420051.3597165,2016-08-10 23:04:00,"16","08","10","23",60,10.8926275806744,0.181543793011239,325.203639295515,"Waxing"
33488,"11.08.2016","5:04:00",30.90946,-88.05867,2016-08-11 05:04:00,398834.842822204,3420048.03473953,2016-08-11 00:04:00,"16","08","11","00",60,3.32512676794714,0.0554187794657856,342.450423176575,"Waxing"
33488,"11.08.2016","6:04:00",30.90939,-88.05912,2016-08-11 06:04:00,398791.765387801,3420040.68476173,2016-08-11 01:04:00,"16","08","11","01",60,43.6999717214354,0.728332862023923,2.18199912688746,"Waxing"
33488,"11.08.2016","7:04:00",30.91056,-88.05764,2016-08-11 07:04:00,398934.429817985,3420169.01664696,2016-08-11 02:04:00,"16","08","11","02",60,191.891147284356,3.19818578807259,21.5793083465002,"Waxing"
33488,"11.08.2016","8:04:00",30.91256,-88.05738,2016-08-11 08:04:00,398961.377876236,3420390.4461991,2016-08-11 03:04:00,"16","08","11","03",60,223.063319272613,3.71772198787688,38.1119147010092,"Waxing"
33488,"11.08.2016","9:04:00",30.91272,-88.05578,2016-08-11 09:04:00,399114.443028167,3420406.73075967,2016-08-11 04:04:00,"16","08","11","04",60,153.928969491737,2.56548282486228,51.2338197945621,"Waxing"
33488,"11.08.2016","10:04:00",30.91356,-88.0526,2016-08-11 10:04:00,399419.204496848,3420496.95739319,2016-08-11 05:04:00,"16","08","11","05",60,317.837062327833,5.29728437213055,61.6394499932823,"Waxing"
33488,"11.08.2016","11:04:00",30.91368,-88.05277,2016-08-11 11:04:00,399403.084902924,3420510.41065164,2016-08-11 06:04:00,"16","08","11","06",60,20.9959870273955,0.349933117123258,70.2360416236206,"Waxing"
33488,"11.08.2016","12:04:00",30.91367,-88.0528,2016-08-11 12:04:00,399400.207650545,3420509.32939146,2016-08-11 07:04:00,"16","08","11","07",60,3.07371190107639,0.0512285316846065,77.8019773407742,"Waxing"
33488,"11.08.2016","13:04:00",30.91292,-88.05123,2016-08-11 13:04:00,399549.452648386,3420424.78964067,2016-08-11 08:04:00,"16","08","11","08",60,171.525621533857,2.85876035889762,85.0142699470488,"Waxing"
33488,"11.08.2016","14:04:00",30.91479,-88.05053,2016-08-11 14:04:00,399618.297407653,3420631.41604771,2016-08-11 09:04:00,"16","08","11","09",60,217.793647666449,3.62989412777415,92.615857946316,"Waxing"
33488,"11.08.2016","15:04:00",30.91468,-88.05076,2016-08-11 15:04:00,399596.204074068,3420619.43155262,2016-08-11 10:04:00,"16","08","11","10",60,25.1345083822265,0.418908473037108,101.767715727493,"Waxing"
33488,"11.08.2016","16:04:00",30.91468,-88.05084,2016-08-11 16:04:00,399588.559386319,3420619.50359161,2016-08-11 11:04:00,"16","08","11","11",60,7.64502716786932,0.127417119464489,115.024151618277,"Waxing"
33488,"11.08.2016","17:04:00",30.91466,-88.05093,2016-08-11 17:04:00,399579.938221516,3420617.36799162,2016-08-11 12:04:00,"16","08","11","12",60,8.88173799828456,0.148028966638076,139.414780700944,"Waxing"
